cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,12BC,R,Vertical,preRiCTO,20.128198121627584,28.42597510993839,1.9124756991166616,2.688605245188586,28.0429099510551,BC
15kg_10bpm,13BC,L,AP,preRiCTO,8.91397285631894,12.182538307266896,3.2882867591603735,4.452336299937555,11.683471101956165,BC
15kg_10bpm,13BC,L,ML,preRiCTO,11.089125062005992,7.017785710407709,3.1026474416834104,16.368361208543632,12.785002492062526,BC
15kg_10bpm,13BC,L,Resultant,preRiCTO,24.947742507551954,28.952767650677707,3.279217473987971,3.2510868031489824,39.8901066376298,BC
15kg_10bpm,13BC,L,Vertical,preRiCTO,25.473808417642218,31.51296138529803,3.4989398339309536,2.9138353874446095,39.31891923143252,BC
15kg_10bpm,13BC,R,AP,preRiCTO,9.405713452060764,11.060190889330618,3.124086362915651,7.942079791439525,12.49015421726167,BC
15kg_10bpm,13BC,R,ML,preRiCTO,11.235456072791555,19.19671176710172,2.952518327010647,6.057191875376466,9.61122295835495,BC
15kg_10bpm,13BC,R,Resultant,preRiCTO,24.782836434448114,26.227669306599616,1.0389298865175296,1.3094149536542783,41.49419452129139,BC
15kg_10bpm,13BC,R,Vertical,preRiCTO,25.497277812256655,29.23966612742391,0.9577967012690376,1.2287923697784349,41.24345833820182,BC
15kg_10bpm,1BC,L,AP,preRiCTO,10.612427097963547,17.089669657956783,3.5127676155552616,3.6404567983194545,11.492058669231227,BC
15kg_10bpm,1BC,L,ML,preRiCTO,12.331442890062702,7.8490151572170355,8.909837619835516,16.46638977595363,13.943784000746662,BC
15kg_10bpm,1BC,L,Resultant,preRiCTO,21.33874972265771,22.79009953853448,4.403415037068746,2.579653636277792,35.275690783262334,BC
15kg_10bpm,1BC,L,Vertical,preRiCTO,21.44989590682716,24.87224289941117,3.1859392148562007,1.398278335974356,34.36319309397702,BC
15kg_10bpm,1BC,R,AP,preRiCTO,9.777516553260552,10.077030394200225,1.9969636288254964,11.110870963069914,12.29592858415989,BC
15kg_10bpm,1BC,R,ML,preRiCTO,15.11619153523792,26.101456505546867,9.097144008099084,6.131085527245565,10.808769828946337,BC
