seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,563831.2704586731,0.920115272766567,0.1839767405833911,2.4965702038404824,0.3859648859804296,147.099,147.099,0.942442475133127,36,
2AB,id:pelvis_ty_force,least_squares,True,365442.3215382669,0.8748687754033515,0.3054285989144957,2.3246387022051187,0.2858881756569223,147.099,147.099,0.9519652587079876,32,
3AB,id:pelvis_ty_force,least_squares,True,365314.6267636767,1.0057541320532797,0.1366028468037428,2.5532808212939955,0.104544282098622,147.099,147.099,0.9296550491352428,37,
4AB,id:pelvis_ty_force,least_squares,True,360820.0943085598,0.8767814857969798,0.1526369134682599,2.419347009659249,0.1658494777722197,147.099,147.099,0.952305396731613,31,
5AB,id:pelvis_ty_force,least_squares,True,388496.34906237095,0.961275857134028,0.2033487742589719,2.545489345161701,0.2017882712123467,147.099,147.099,0.9157156327957868,15,
6AB,id:pelvis_ty_force,least_squares,True,411427.7967794314,0.942915723629089,0.0959650295885196,2.5161945575556928,0.190664372864734,147.099,147.099,0.9900158380523776,36,
7AB,id:pelvis_ty_force,least_squares,True,485979.81537795975,1.0715074742912225,0.1281328833072026,2.519057605743475,0.245602831969502,147.099,147.099,0.8970765406157705,27,
8AB,id:pelvis_ty_force,least_squares,True,532788.7203068527,0.9481689988778632,0.1893735991810294,2.542994215030741,0.3538440749679441,147.099,147.099,0.8962082190092335,24,
9AB,id:pelvis_ty_force,least_squares,True,417124.8815051824,0.9248370201347578,0.212990703057272,2.382496773693299,0.3728606327398598,147.099,147.099,0.939687776625426,31,
10AB,id:pelvis_ty_force,least_squares,True,476949.9153151079,0.9376229315400568,0.1656751393233245,2.3559543085179104,0.2503974378631643,147.099,147.099,0.9647529497627916,19,
12AB,id:pelvis_ty_force,least_squares,True,298077.3140337876,0.8879785504645882,0.2060427388250014,2.6508602755388493,0.2434227326600981,147.099,147.099,0.9013906607621464,26,
1BC,id:pelvis_ty_force,least_squares,True,546011.0933547296,1.2392512162417095,0.1133757229225979,2.498063494395784,0.232722732211111,147.099,147.099,0.9024688349143016,26,
2BC,id:pelvis_ty_force,least_squares,True,452473.2898630863,1.333130707935689,0.1249420498905715,2.585070696951125,0.2518690625033008,147.099,147.099,0.9090100463400068,26,
3BC,id:pelvis_ty_force,least_squares,True,527597.6188330255,1.2354674634524063,0.087900246773884,2.5058514700946546,0.1850418648206932,147.099,147.099,0.8966149809512043,27,
4BC,id:pelvis_ty_force,least_squares,True,504994.6702171816,1.2361368213991992,0.1073390528732156,2.438287708706244,0.2278719094129999,147.099,147.099,0.9181797544984044,17,
5BC,id:pelvis_ty_force,least_squares,True,518539.592820027,1.2413430870634072,0.0993538688209302,2.492984743992192,0.1618097723355335,147.099,147.099,0.9239198962376812,33,
6BC,id:pelvis_ty_force,least_squares,True,525228.8900777983,1.2560533310230602,0.07423970876583,2.5446353997831173,0.1617369589892718,147.099,147.099,0.8913796099452296,36,
7BC,id:pelvis_ty_force,least_squares,True,410775.56593031785,1.2713128709524633,0.0768424663180952,2.534675389908755,0.2011743593848942,147.099,147.099,0.915293150832526,27,
8BC,id:pelvis_ty_force,least_squares,True,490715.4061983478,1.2767182053739294,0.0873169624933528,2.469602462103393,0.1893545743762006,147.099,147.099,0.9019474641387972,30,
9BC,id:pelvis_ty_force,least_squares,True,441072.04890762,1.208207097931561,0.0803539916862588,2.3448848006438148,0.2216574248774539,147.099,147.099,0.898490123754857,26,
10BC,id:pelvis_ty_force,least_squares,True,388824.14363178646,1.1456049579999596,0.0742697707042965,2.2808292551812386,0.2565551890576091,147.099,147.099,0.8830639737143811,32,
11BC,id:pelvis_ty_force,least_squares,True,380219.454734485,1.2782714571593816,0.0759869272725411,2.552094253410424,0.0983272542641131,147.099,147.099,0.9138605103405748,40,
12BC,id:pelvis_ty_force,least_squares,True,400690.1018957936,1.224059939757227,0.0718105343917822,2.4386208377059626,0.1794478003199824,147.099,147.099,0.901746629391517,22,
1CA,id:pelvis_ty_force,least_squares,True,691537.4466738909,1.2721940770670908,0.0946457859541686,2.631720610491122,0.1532382383136628,147.099,147.099,1.020331124730057,26,
2CA,id:pelvis_ty_force,least_squares,True,444864.32419305865,1.2824117902507135,0.0952117502531848,2.6229857380703487,0.4132553679445452,147.099,147.099,0.9904530278434598,27,
3CA,id:pelvis_ty_force,least_squares,True,554872.9489762387,1.3397285145299636,0.0695867590384361,2.700809664187904,0.1562815548081424,147.099,147.099,1.0129597095300231,39,
4CA,id:pelvis_ty_force,least_squares,True,450348.6426472512,1.240852618137759,0.0822244727232572,2.520397079953329,0.4690536793411256,147.099,147.099,0.984495362698244,37,
5CA,id:pelvis_ty_force,least_squares,True,501734.6941719559,1.3636370704650835,0.05447177094061,2.7875405636038906,0.2995079471030064,147.099,147.099,0.9191946569197296,23,
6CA,id:pelvis_ty_force,least_squares,True,562525.7635738346,1.2070784143239168,0.0782593172000055,2.900286963701717,0.1536664486645255,147.099,147.099,0.9116543910343694,35,
7CA,id:pelvis_ty_force,least_squares,True,540584.3156329861,1.2315585790835046,0.0732978459298472,2.70904315456145,0.2304161986013224,147.099,147.099,0.9656801510334044,21,
8CA,id:pelvis_ty_force,least_squares,True,777340.6872525744,1.2767282195210752,0.0592638372771429,2.69937903793283,0.2729587604895912,147.099,147.099,0.9394336908343306,40,
9CA,id:pelvis_ty_force,least_squares,True,736465.2265876553,1.2763788531544549,0.0504750068242416,2.5828855684677947,0.3064168096100364,147.099,147.099,1.031115002645944,31,
10CA,id:pelvis_ty_force,least_squares,True,529072.3670960105,1.2634224649655732,0.0506469857254834,2.668846090919196,0.3928313988663526,147.099,147.099,0.933191352627129,32,
11CA,id:pelvis_ty_force,least_squares,True,535005.3388906679,1.316838087444438,0.0635279269433434,2.929811967478599,0.1836961037141811,147.099,147.099,0.8991090982483586,37,
12CA,id:pelvis_ty_force,least_squares,True,481281.85709229653,1.2786388371453337,0.0582046857070621,2.949044889672291,0.3330447637681296,147.099,147.099,0.9366190505513895,23,
