time,residual,w_smooth,w_rect
0.01,64.28920261,0.0,0.0
0.02,60.5872183,0.0,0.0
0.03,57.58861239,0.0,0.0
0.04,55.22839043,0.0,0.0
0.05,53.42727828,0.0,0.0
0.06,52.12029447,0.0,0.0
0.07,51.28172948,0.0,0.0
0.08,50.94164675,0.0,0.0
0.09,51.17699185,0.0,0.0
0.1,52.07333054,0.0,0.0
0.11,53.6666845,0.0,0.0
0.12,55.89008207,0.0,0.0
0.13,58.54639776,0.0,0.0
0.14,61.31420545,0.0,0.0
0.15,63.78691457,0.0,0.0
0.16,65.54797269,0.0,0.0
0.17,66.27626164,0.0,0.0
0.18,65.85061718,0.0,0.0
0.19,64.40223396,0.0,0.0
0.2,62.28187347,0.0,0.0
0.21,59.95679599,0.0,0.0
0.22,57.88473541,0.0,0.0
0.23,56.40862478,0.0,0.0
0.24,55.69467624,0.0,0.0
0.25,55.72332626,0.0,0.0
0.26,56.32865079,0.0,0.0
0.27,57.25904035,0.0,0.0
0.28,58.2277508,0.0,0.0
0.29,58.94815978,0.0,0.0
0.3,59.1708774,0.0,0.0
0.31,58.72589267,0.0,0.0
0.32,57.56023811,0.0,0.0
0.33,55.75783027,0.0,0.0
0.34,53.52382842,0.0,0.0
0.35,51.1257584,0.0,0.0
0.36,48.81240976,0.0,0.0
0.37,46.75425054,0.0,0.0
0.38,45.03219449,0.0,0.0
0.39,43.63430249,0.0,0.0
0.4,42.55860503,0.0,0.0
0.41,41.79242086,0.0,0.0
0.42,41.27644778,0.0,0.0
0.43,40.93736325,0.0,0.0
0.44,40.66664724,0.0,0.0
0.45,40.32796692,0.0,0.0
0.46,39.80761531,0.0,0.0
0.47,39.11815924,0.0,0.0
0.48,38.37811467,0.0,0.0
0.49,37.83943091,0.0,0.0
0.5,37.78556249,0.0,0.0
0.51,38.35344066,0.0,0.0
0.52,39.39484736,0.0,0.0
0.53,40.46243272,0.0,0.0
0.54,40.94249039,0.0,0.0
0.55,40.30593337,0.0,0.0
0.56,38.37751807,0.0,0.0
0.57,35.49402671,0.0,0.0
0.58,32.48026924,0.0,0.0
0.59,30.4046717,0.0,0.0
0.6,30.20945862,0.0,0.0
0.61,32.38117846,0.0,0.0
0.62,36.80271553,0.0,0.0
0.63,42.81050022,0.0,0.0
0.64,49.38107282,0.0,0.0
0.65,55.36519942,0.0,0.0
0.66,59.73515723,0.0,0.0
0.67,61.83574357,0.0,0.0
0.68,61.59022071,0.0,0.0
0.69,59.56103696,0.0,0.0
0.7,56.77526687,0.0,0.0
0.71,54.38078505,0.0,0.0
0.72,53.2710298,0.0,0.0
0.73,53.83412581,0.0,0.0
0.74,55.88704934,0.0,0.0
0.75,58.77418389,0.0,0.0
0.76,61.5870386,0.0,0.0
0.77,63.4589778,0.0,0.0
0.78,63.861276,0.0,0.0
0.79,62.7920839,0.0,0.0
0.8,60.77470511,0.0,0.0
0.81,58.6717261,0.0,0.0
0.82,57.40825442,0.0,0.0
0.83,57.71281895,0.0,0.0
0.84,59.93180391,0.0,0.0
0.85,63.92399349,0.0,0.0
0.86,69.03948217,0.0,0.0
0.87,74.21488571,0.0,0.0
0.88,78.21880293,0.0,0.0
0.89,80.01153926,0.0,0.0
0.9,79.09102325,0.0,0.0
0.91,75.67579855,0.0,0.0
0.92,70.64270836,0.0,0.0
0.93,65.26506378,0.0,0.0
0.94,60.84419429,0.0,0.0
0.95,58.34475724,0.0,0.0
0.96,58.14047783,0.0,0.0
0.97,59.94290751,0.0,0.0
0.98,62.93209368,0.0,0.0
0.99,66.0521223,0.0,0.0
1.0,68.3670002,0.0,0.0
1.01,69.33808061,0.0,0.0
1.02,68.93149261,0.0,0.0
1.03,67.54929654,0.0,0.0
1.04,65.8337829,0.0,0.0
1.05,64.42389368,0.0,0.0
1.06,63.75605144,0.0,0.0
1.07,63.94874124,0.0,0.0
1.08,64.76473588,0.0,0.0
1.09,65.68293132,0.0,0.0
1.1,66.08653614,0.0,0.0
1.11,65.48136884,0.0,0.0
1.12,63.6523116,0.0,0.0
1.13,60.70916348,0.0,0.0
1.14,57.01318257,0.0,0.0
1.15,53.04832907,0.0,0.0
1.16,49.33527687,0.0,0.0
1.17,46.4063992,0.0,0.0
1.18,44.77527961,0.0,0.0
1.19,44.8552003,0.0,0.0
1.2,46.84279834,0.0,0.0
1.21,50.6091314,0.0,0.0
1.22,55.6420206,0.0,0.0
1.23,61.08454563,0.0,0.0
1.24,65.88795262,0.0,0.0
1.25,69.03562355,0.0,0.0
1.26,69.75924574,0.0,0.0
1.27,67.68803908,0.015396606966875472,1.0
1.28,62.89957894,0.07921245829110675,1.0
1.29,55.8486267,0.18173846333889646,1.0
1.3,47.18533395,0.3112306096534853,1.0
1.31,37.57182611,0.45594488477811396,1.0
1.32,27.62851405,0.6041372762560233,1.0
1.33,17.9872837,0.7440637716304532,1.0
1.34,9.30236279,0.8639803584446455,1.0
1.35,2.15228128,0.9521430242418403,1.0
1.36,-3.09230208,0.9968077565652782,1.0
1.37,-6.3434494,1.0,1.0
1.38,-7.78794806,1.0,1.0
1.39,-7.82148646,1.0,1.0
1.4,-6.96482353,1.0,1.0
