cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,8AB,R,Vertical,postRiCTO,8.282225716335056,6.85450007977531,10.729457201995423,3.3033180480667443,10.005168301844584,AB
15kg_10bpm,10BC,L,AP,postRiCTO,6.820551160386283,11.584953542768284,2.7612808912854945,3.3744990316999277,5.777726195304404,BC
15kg_10bpm,10BC,L,ML,postRiCTO,13.32276233755704,7.569352065644498,3.0612387496894566,16.215732136503906,19.30194248308444,BC
15kg_10bpm,10BC,L,Resultant,postRiCTO,6.156100958576018,5.388479685926816,3.4765254562928525,3.7183613004516305,9.715078777275469,BC
15kg_10bpm,10BC,L,Vertical,postRiCTO,5.41364206632909,5.914848633909844,3.7641485559492387,3.9812353204867375,7.16548210277482,BC
15kg_10bpm,10BC,R,AP,postRiCTO,8.451733659656096,8.907963376629874,3.7175921272296324,6.952585973055764,11.891889811994982,BC
15kg_10bpm,10BC,R,ML,postRiCTO,11.146835390341757,21.16713456467813,3.0412693213267,4.465595425814255,4.8772812389522535,BC
15kg_10bpm,10BC,R,Resultant,postRiCTO,4.32331941566379,5.961991495886063,1.939654397688202,3.0400303443036534,5.091718430304282,BC
15kg_10bpm,10BC,R,Vertical,postRiCTO,5.1190940042866355,7.802861422875464,1.8251250213711596,3.2130040879178594,5.488587428497603,BC
15kg_10bpm,11BC,L,AP,postRiCTO,8.897694346995502,13.822783349187638,5.343051051489879,4.534504876036869,8.752106824915225,BC
15kg_10bpm,11BC,L,ML,postRiCTO,11.154136830024893,7.202904829968516,6.188005195657608,15.114988413538219,13.30122693141081,BC
15kg_10bpm,11BC,L,Resultant,postRiCTO,6.425855428373593,6.687021584082198,3.355698895616307,2.174409773684282,10.101080771238731,BC
15kg_10bpm,11BC,L,Vertical,postRiCTO,6.29991080021189,7.30586025214969,2.664498320254302,3.5160925439865305,9.172754771692631,BC
15kg_10bpm,11BC,R,AP,postRiCTO,8.05043563818262,8.675143525501095,2.162461603365443,7.355583584557901,11.08496344556848,BC
15kg_10bpm,11BC,R,ML,postRiCTO,13.55833466232381,21.675924769170194,7.399043532027541,11.778988901179591,8.733817645598567,BC
15kg_10bpm,11BC,R,Resultant,postRiCTO,5.992055705236724,6.50071508206894,3.560611236737743,2.2811173463369805,9.035952243061578,BC
15kg_10bpm,11BC,R,Vertical,postRiCTO,5.915755651822904,7.080899819551587,2.455707746429986,2.7046637560375983,8.654681786686556,BC
15kg_10bpm,12BC,L,AP,postRiCTO,7.152351548099329,12.054418968928779,4.538108002825231,2.7933125489052473,5.629996930714722,BC
15kg_10bpm,12BC,L,ML,postRiCTO,6.551205022925667,6.516258051205389,3.322838494550939,7.807743515192747,7.527267550630075,BC
15kg_10bpm,12BC,L,Resultant,postRiCTO,5.259592488013247,7.42577072260545,1.6969403025660632,1.1655401594232324,7.096831904709755,BC
15kg_10bpm,12BC,L,Vertical,postRiCTO,4.605922626344044,5.739010214139649,2.034027335939303,2.5471640953248524,6.365858718979463,BC
15kg_10bpm,12BC,R,AP,postRiCTO,7.3061139697512685,11.39978549641744,1.8055816749203397,3.6691143796910426,8.143823906279271,BC
15kg_10bpm,12BC,R,ML,postRiCTO,11.37211018137298,19.99242546340373,6.65186552774525,5.439256964769405,6.860046553896168,BC
15kg_10bpm,12BC,R,Resultant,postRiCTO,6.670397311132914,7.7525974490432175,2.9251346278980166,2.0480991512674978,10.13859150594275,BC
15kg_10bpm,12BC,R,Vertical,postRiCTO,6.374940924593257,7.695140283508307,1.9124756991166616,2.688605245188586,9.511315962540975,BC
15kg_10bpm,13BC,L,AP,postRiCTO,7.692505648280178,12.396476975101326,3.2882867591603735,4.452336299937555,7.256084223496526,BC
15kg_10bpm,13BC,L,ML,postRiCTO,10.719863470007992,7.07481321699942,3.1026474416834104,16.368361208543632,11.462977962474426,BC
15kg_10bpm,13BC,L,Resultant,postRiCTO,3.9852768095865305,4.339693233331348,3.279217473987971,3.2510868031489824,4.804770490329868,BC
