seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,440891.0122488696,1.113023037121287,0.1526845334606605,2.7306488199121643,0.2585733711761146,147.099,147.099,0.9058644397890496,28,
2AB,id:pelvis_ty_force,least_squares,True,391236.814959301,1.0089895885525022,0.1072456504290503,2.5899329131694806,0.159265475617372,147.099,147.099,0.9285905327517856,23,
3AB,id:pelvis_ty_force,least_squares,True,357253.645153414,0.9841077180344184,0.1006854372317752,2.507304114642195,0.3026388661212765,147.099,147.099,0.9053320764760402,46,
4AB,id:pelvis_ty_force,least_squares,True,351638.52848086634,1.0223536889586906,0.0998859435772575,2.6014153516824168,0.1609525496825948,147.099,147.099,0.9167728107680984,28,
5AB,id:pelvis_ty_force,least_squares,True,336995.8835899517,0.9344097748382644,0.113658366377854,2.4749095360543003,0.1765741208789546,147.099,147.099,0.9523698026839068,32,
6AB,id:pelvis_ty_force,least_squares,True,347697.7663412866,0.8841902419006016,0.1073191527562116,2.430669247864848,0.2081098946228296,147.099,147.099,0.9547305370012912,22,
7AB,id:pelvis_ty_force,least_squares,True,274366.60833915,0.9318089092960052,0.1388098532203197,2.4036063053542245,0.4489504887143826,147.099,147.099,0.8849763255058716,17,
8AB,id:pelvis_ty_force,least_squares,True,347837.6919114491,0.9247400630846058,0.1242125687220693,2.690510265096128,0.1467953509984469,147.099,147.099,0.9091859268681128,21,
9AB,id:pelvis_ty_force,least_squares,True,316521.76658630976,0.8665810127824761,0.1624967696074219,2.463398734739168,0.3607500373656631,147.099,147.099,0.909746769365276,28,
10AB,id:pelvis_ty_force,least_squares,True,348565.8692362547,0.8648056617739348,0.1173146155915988,2.461501063715742,0.1615191549599658,147.099,147.099,0.9263277753237816,27,
1BC,id:pelvis_ty_force,least_squares,True,327135.66806483443,1.2153329226921692,0.1110676131236006,2.423209534959497,0.2690089747015273,147.099,147.099,0.8866065864972356,28,
2BC,id:pelvis_ty_force,least_squares,True,253849.16165757287,1.2477158490366935,0.0957756566746074,2.455443693931793,0.3467829851461571,147.099,147.099,0.8677697070626973,39,
3BC,id:pelvis_ty_force,least_squares,True,242349.7450635832,1.3004250108332276,0.1360820806140144,2.5685384159731868,0.3465135756166251,147.099,147.099,0.8500337196504583,24,
4BC,id:pelvis_ty_force,least_squares,True,222189.1497149632,1.3130134540451546,0.1135054852705104,2.4581668983029887,0.4995093207843991,147.099,147.099,0.8668506004472909,28,
5BC,id:pelvis_ty_force,least_squares,True,235938.86618475808,1.3245334864412577,0.1183921806212896,2.513856850070371,0.3293049345116861,147.099,147.099,0.8569584862808812,24,
6BC,id:pelvis_ty_force,least_squares,True,209737.08639472228,1.2977307567119654,0.1752330001408021,2.58915852966416,0.2984462865957529,147.099,147.099,0.878515797783379,25,
7BC,id:pelvis_ty_force,least_squares,True,288089.5145181494,1.2658749579894208,0.1413444118345094,2.583763187065048,0.3214141300658372,147.099,147.099,0.8514108743004747,30,
8BC,id:pelvis_ty_force,least_squares,True,238993.06967687048,1.2686471823772985,0.2109012658390448,2.632821686134691,0.3334614540396178,147.099,147.099,0.8709977067011959,30,
9BC,id:pelvis_ty_force,least_squares,True,263776.8560079378,1.201845682589564,0.1704590333100969,2.4991235811711565,0.3152856935011178,147.099,147.099,0.8483040392324818,25,
10BC,id:pelvis_ty_force,least_squares,True,266786.04790652473,1.1705390821234014,0.1365231256745391,2.4890471383597017,0.3769156968166474,147.099,147.099,0.8289525840713652,37,
1CA,id:pelvis_ty_force,least_squares,True,335647.4467892258,1.238625863184626,0.0861702906831612,2.821712609866121,0.3543909671776623,147.099,147.099,0.925401852377264,23,
2CA,id:pelvis_ty_force,least_squares,True,300640.141269707,1.2615967133496766,0.1436708657105256,2.796331088725867,0.4529556409882492,147.099,147.099,0.921695168578611,21,
3CA,id:pelvis_ty_force,least_squares,True,232067.61176101465,1.3517990789127643,0.0916793229762107,2.7933435866805363,0.3119073983396765,147.099,147.099,0.9354427064852552,31,
4CA,id:pelvis_ty_force,least_squares,True,246634.58995912032,1.3247285427299575,0.0775047229958654,2.790443480111895,0.4326079610336231,147.099,147.099,0.9460220697732048,39,
5CA,id:pelvis_ty_force,least_squares,True,231154.87623632065,1.3204485803973285,0.0827934930536717,2.8884384538603145,0.254538913065797,147.099,147.099,0.9389926001149822,41,
6CA,id:pelvis_ty_force,least_squares,True,220044.0643845581,1.345519898857509,0.1229618148310833,3.0163972164830497,0.2958508720721798,147.099,147.099,0.9085980287918676,19,
7CA,id:pelvis_ty_force,least_squares,True,256625.5143799608,1.2737281058177874,0.0970785350416029,2.9769428379722163,0.3346947018369789,147.099,147.099,0.9254824756069976,22,
8CA,id:pelvis_ty_force,least_squares,True,251622.47968485745,1.249820114655148,0.1227638481094241,2.879465018947,0.418887048275062,147.099,147.099,0.9138177126615674,25,
9CA,id:pelvis_ty_force,least_squares,True,231465.5881265496,1.2379783676133074,0.1241050251618384,2.688738671720948,0.4560815695443371,147.099,147.099,0.9531816932014174,22,
10CA,id:pelvis_ty_force,least_squares,True,225164.97160616156,1.281828738075929,0.17546194197706175,3.0585583388229765,0.29290007494508097,147.099,147.099,0.8833169457244281,23,
