time,residual,w_smooth,w_rect
0.01,96.99447222,0.0,0.0
0.02,97.24787475,0.0,0.0
0.03,97.59232717,0.0,0.0
0.04,97.97042299,0.0,0.0
0.05,98.29150611,0.0,0.0
0.06,98.47032629,0.0,0.0
0.07,98.46127585,0.0,0.0
0.08,98.27148291,0.0,0.0
0.09,97.95345679,0.0,0.0
0.1,97.58596286,0.0,0.0
0.11,97.24921924,0.0,0.0
0.12,97.00021063,0.0,0.0
0.13,96.85426775,0.0,0.0
0.14,96.78175386,0.0,0.0
0.15,96.72390407,0.0,0.0
0.16,96.61731034,0.0,0.0
0.17,96.41956608,0.0,0.0
0.18,96.13486524,0.0,0.0
0.19,95.82344726,0.0,0.0
0.2,95.57749163,0.0,0.0
0.21,95.47459078,0.0,0.0
0.22,95.53922964,0.0,0.0
0.23,95.73279061,0.0,0.0
0.24,95.97309751,0.0,0.0
0.25,96.17117694,0.0,0.0
0.26,96.26590337,0.0,0.0
0.27,96.23844722,0.0,0.0
0.28,96.10694483,0.0,0.0
0.29,95.9166769,0.0,0.0
0.3,95.7282245,0.0,0.0
0.31,95.59462521,0.0,0.0
0.32,95.53609185,0.0,0.0
0.33,95.53298675,0.0,0.0
0.34,95.5394664,0.0,0.0
0.35,95.50725902,0.0,0.0
0.36,95.41200293,0.0,0.0
0.37,95.27226628,0.0,0.0
0.38,95.14759365,0.0,0.0
0.39,95.11262297,0.0,0.0
0.4,95.22012103,0.0,0.0
0.41,95.47242933,0.0,0.0
0.42,95.8138276,0.0,0.0
0.43,96.14608709,0.0,0.0
0.44,96.36278445,0.0,0.0
0.45,96.38926502,0.0,0.0
0.46,96.21308695,0.0,0.0
0.47,95.89277387,0.0,0.0
0.48,95.53820482,0.0,0.0
0.49,95.27172455,0.0,0.0
0.5,95.1874383,0.0,0.0
0.51,95.32027948,0.0,0.0
0.52,95.63520449,0.0,0.0
0.53,96.04370548,0.0,0.0
0.54,96.43816485,0.0,0.0
0.55,96.72722524,0.0,0.0
0.56,96.86336029,0.0,0.0
0.57,96.85764987,0.0,0.0
0.58,96.77794218,0.0,0.0
0.59,96.73057253,0.0,0.0
0.6,96.82718291,0.0,0.0
0.61,97.13987296,0.0,0.0
0.62,97.66318849,0.0,0.0
0.63,98.30962531,0.0,0.0
0.64,98.94397596,0.0,0.0
0.65,99.43719541,0.0,0.0
0.66,99.71528253,0.0,0.0
0.67,99.78648058,0.0,0.0
0.68,99.73736033,0.0,0.0
0.69,99.69427809,0.0,0.0
0.7,99.7641142,0.0,0.0
0.71,99.98257604,0.0,0.0
0.72,100.29687683,0.0,0.0
0.73,100.590156,0.0,0.0
0.74,100.73350385,0.0,0.0
0.75,100.6420877,0.0,0.0
0.76,100.30940289,0.0,0.0
0.77,99.79835881,0.0,0.0
0.78,99.1964116,0.0,0.0
0.79,98.56951653,0.0,0.0
0.8,97.94109592,0.0,0.0
0.81,97.29456529,0.0,0.0
0.82,96.58667492,0.0,0.0
0.83,95.76507936,0.0,0.0
0.84,94.79191157,0.0,0.0
0.85,93.65009367,0.0,0.0
0.86,92.3445561,0.0,0.0
0.87,90.89448345,0.0,0.0
0.88,89.32416173,0.0,0.0
0.89,87.65511378,0.0,0.0
0.9,85.90233992,0.0,0.0
0.91,84.07898617,0.0,0.0
0.92,82.20498215,0.0,0.0
0.93,80.31028252,0.0,0.0
0.94,78.43114151,0.0,0.0
0.95,76.60146541,0.0,0.0
0.96,74.84232643,0.0,0.0
0.97,73.17719323,0.0,0.0
