seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,149724.54413667263,2.197320417227987,0.0916939482660048,3.926122087019918,0.2355540138838641,68.6462,68.6462,0.8646104285080745,22,
2AB,id:pelvis_ty_force,least_squares,True,94973.65452653448,2.172883213856452,0.0741626548585102,3.642446898203903,0.1264188164038501,68.6462,68.6462,0.8632411039489727,22,
3AB,id:pelvis_ty_force,least_squares,True,100812.03558911273,2.104738305425044,0.0636210433131029,3.460873843669824,0.3084945622216469,68.6462,68.6462,0.8607990811310351,41,
4AB,id:pelvis_ty_force,least_squares,True,126529.94572675107,2.098805706342003,0.0624830374269036,3.490109499765256,0.1104960390506003,68.6462,68.6462,0.88719657575836,35,
5AB,id:pelvis_ty_force,least_squares,True,96116.23965703284,2.056966640810713,0.0702390186841166,3.391362660959306,0.2950991170625883,68.6462,68.6462,0.846607946430464,33,
6AB,id:pelvis_ty_force,least_squares,True,121677.18778330483,2.100779949601639,0.0583497942860953,3.35695176938642,0.3776185881527671,68.6462,68.6462,0.8469766233307919,27,
7AB,id:pelvis_ty_force,least_squares,True,134130.4504300809,2.063036162932562,0.076137694744169,3.494341858259434,0.3340276612842021,68.6462,68.6462,0.8643467455148397,27,
8AB,id:pelvis_ty_force,least_squares,True,99581.77706471315,2.142447020272233,0.0684799380121856,3.5529614970962093,0.2971653294336826,68.6462,68.6462,0.8487086534901523,28,
10AB,id:pelvis_ty_force,least_squares,True,145889.9680759338,2.0884156883446545,0.0858670995436215,3.76943329264074,0.3439601669803467,68.6462,68.6462,0.9018362724589356,27,
11AB,id:pelvis_ty_force,least_squares,True,110956.39067034752,2.1731380677447536,0.0579263787876571,3.829461134372712,0.503071306809148,68.6462,68.6462,0.8887377153047502,24,
12AB,id:pelvis_ty_force,least_squares,True,117185.03234173828,2.089883217579692,0.0725236028440769,3.9353419421553086,0.1034114527071699,68.6462,68.6462,0.8671261064891357,36,
13AB,id:pelvis_ty_force,least_squares,True,177011.53041181515,2.1070816352748576,0.0569393032964084,3.9274969468127607,0.0500000000000261,68.6462,68.6462,0.853772591986441,114,
1BC,id:pelvis_ty_force,least_squares,True,149816.18198468073,2.3703849867896305,0.0563241650772326,3.7206351754714087,0.2348636835061111,68.6462,68.6462,0.8872622944311616,30,
2BC,id:pelvis_ty_force,least_squares,True,147531.24201568725,2.198423906981203,0.0680685151038699,3.3437059214226785,0.3099221552698028,68.6462,68.6462,0.8606941982550369,28,
3BC,id:pelvis_ty_force,least_squares,True,134672.79809746,2.280491790679553,0.059950294343072,3.4467599081094944,0.3024241030815667,68.6462,68.6462,0.8630298055756884,24,
4BC,id:pelvis_ty_force,least_squares,True,147402.48738588786,2.2345838016816963,0.0591029169093195,3.445934918881628,0.2609349950921713,68.6462,68.6462,0.8631484661347664,27,
5BC,id:pelvis_ty_force,least_squares,True,132652.35346805706,2.2477867723161875,0.0682413139068425,3.526519793464282,0.1680046051127881,68.6462,68.6462,0.8958682016016084,29,
6BC,id:pelvis_ty_force,least_squares,True,120962.23894938632,2.2600813523422016,0.0746000739945641,3.526145244337561,0.2683567530371833,68.6462,68.6462,0.875084674871111,18,
7BC,id:pelvis_ty_force,least_squares,True,135233.44426159144,2.305870348913529,0.0584027759169388,3.685268118273673,0.1632651794912543,68.6462,68.6462,0.8791227306614119,34,
8BC,id:pelvis_ty_force,least_squares,True,121406.00989934882,2.334871240880384,0.0661613361228218,3.728097655307472,0.2987464387177814,68.6462,68.6462,0.8801288084352498,24,
9BC,id:pelvis_ty_force,least_squares,True,101921.11148592483,2.3579285201083056,0.0823238157673664,3.820673281495247,0.3655905256181127,68.6462,68.6462,0.8930820986263697,22,
10BC,id:pelvis_ty_force,least_squares,True,110245.7948201076,2.3980075640499363,0.0724301913138385,3.7555247054572014,0.2668605827377097,68.6462,68.6462,0.8794824036530363,36,
11BC,id:pelvis_ty_force,least_squares,True,83081.61783620788,2.3114378854845667,0.0784546082446568,3.761220155133003,0.3809565415335361,68.6462,68.6462,0.9062562389383793,37,
12BC,id:pelvis_ty_force,least_squares,True,99031.68900786283,2.3613106195698927,0.0688659582595758,3.6995611808708713,0.3149240539782373,68.6462,68.6462,0.8809776892852873,32,
13BC,id:pelvis_ty_force,least_squares,True,92272.2106510805,2.297939062196248,0.0770985111106304,3.728672045300719,0.266431198283233,68.6462,68.6462,0.9071689025343992,29,
1CA,id:pelvis_ty_force,least_squares,True,195604.82281396163,2.3436599975134738,0.0706722012367648,3.749754036246456,0.134851993510782,68.6462,68.6462,0.910946730159035,28,
3CA,id:pelvis_ty_force,least_squares,True,126506.29515619965,2.2834179255292657,0.0685396508065301,3.5774248375811206,0.1364653641381868,68.6462,68.6462,0.8763618103362735,27,
5CA,id:pelvis_ty_force,least_squares,True,122347.93728648828,2.3017518167234785,0.1093667929452127,3.8779564354121385,0.2677920856805962,68.6462,68.6462,0.9167602351323336,19,
6CA,id:pelvis_ty_force,least_squares,True,96566.65162848005,2.3172815806722094,0.0656821087143196,3.5734820883956977,0.6981296583843881,68.6462,68.6462,0.9051360742073836,30,
7CA,id:pelvis_ty_force,least_squares,True,113649.3795219626,2.29034574078789,0.0878970944108555,3.812665812225817,0.2461648763293936,68.6462,68.6462,0.9255221465481346,26,
8CA,id:pelvis_ty_force,least_squares,True,107497.1293105765,2.400035233663638,0.1821588054570224,4.204031086299481,0.2926484969467197,68.6462,68.6462,0.8597501562016117,18,
9CA,id:pelvis_ty_force,least_squares,True,83647.14447099072,2.3444744039944303,0.1088235787809875,3.981023576128342,0.7999999999999735,68.6462,68.6462,0.8328697657942709,16,
10CA,id:pelvis_ty_force,least_squares,True,87479.0013121072,2.385403654062768,0.084318621727819,3.86474846569412,0.7999999999989849,68.6462,68.6462,0.8765008728058353,32,
11CA,id:pelvis_ty_force,least_squares,True,84907.7586289416,2.377738378586064,0.0834903805954642,3.689428180551132,0.7999999999999969,68.6462,68.6462,0.8769529699057647,35,
12CA,id:pelvis_ty_force,least_squares,True,104859.5998956264,2.332747246456011,0.0792782633457393,3.781002696340528,0.4020233270495064,68.6462,68.6462,0.94032762226931,56,
13CA,id:pelvis_ty_force,least_squares,True,94630.94617194979,2.288790443869373,0.092528188794002,3.7291150091211316,0.6701041809476952,68.6462,68.6462,0.882971971638777,23,
