time,residual,w_smooth,w_rect
0.01,92.82452506,0.0,0.0
0.02,91.7162919,0.0,0.0
0.03,90.64797732,0.0,0.0
0.04,89.76117893,0.0,0.0
0.05,89.1527747,0.0,0.0
0.06,88.87233043,0.0,0.0
0.07,88.91787309,0.0,0.0
0.08,89.2347116,0.0,0.0
0.09,89.72726063,0.0,0.0
0.1,90.27854858,0.0,0.0
0.11,90.7700141,0.0,0.0
0.12,91.10157028,0.0,0.0
0.13,91.21058986,0.0,0.0
0.14,91.08117955,0.0,0.0
0.15,90.7422838,0.0,0.0
0.16,90.26460205,0.0,0.0
0.17,89.75353288,0.0,0.0
0.18,89.32745203,0.0,0.0
0.19,89.08637388,0.0,0.0
0.2,89.08663892,0.0,0.0
0.21,89.3282157,0.0,0.0
0.22,89.75379923,0.0,0.0
0.23,90.26169055,0.0,0.0
0.24,90.73216041,0.0,0.0
0.25,91.05947788,0.0,0.0
0.26,91.17877846,0.0,0.0
0.27,91.07858929,0.0,0.0
0.28,90.7967944,0.0,0.0
0.29,90.40395296,0.0,0.0
0.3,89.97909742,0.0,0.0
0.31,89.58515665,0.0,0.0
0.32,89.25374612,0.0,0.0
0.33,88.98422146,0.0,0.0
0.34,88.75612449,0.0,0.0
0.35,88.55112414,0.0,0.0
0.36,88.37397536,0.0,0.0
0.37,88.25776507,0.0,0.0
0.38,88.24848974,0.0,0.0
0.39,88.37994462,0.0,0.0
0.4,88.6547555,0.0,0.0
0.41,89.04082138,0.0,0.0
0.42,89.48206246,0.0,0.0
0.43,89.91412086,0.0,0.0
0.44,90.27701609,0.0,0.0
0.45,90.52328967,0.0,0.0
0.46,90.62279304,0.0,0.0
0.47,90.56576503,0.0,0.0
0.48,90.36671881,0.0,0.0
0.49,90.06789197,0.0,0.0
0.5,89.73586183,0.0,0.0
0.51,89.44612279,0.0,0.0
0.52,89.26040299,0.0,0.0
0.53,89.21137756,0.0,0.0
0.54,89.30368717,0.0,0.0
0.55,89.5240905,0.0,0.0
0.56,89.84832135,0.0,0.0
0.57,90.24106422,0.0,0.0
0.58,90.65249031,0.0,0.0
0.59,91.01712949,0.0,0.0
0.6,91.26283583,0.0,0.0
0.61,91.32996627,0.0,0.0
0.62,91.19162066,0.0,0.0
0.63,90.86634776,0.0,0.0
0.64,90.41681286,0.0,0.0
0.65,89.93331347,0.0,0.0
0.66,89.51061173,0.0,0.0
0.67,89.22916739,0.0,0.0
0.68,89.14395295,0.0,0.0
0.69,89.27811626,0.0,0.0
0.7,89.61924129,0.0,0.0
0.71,90.11851426,0.0,0.0
0.72,90.6959535,0.0,0.0
0.73,91.25317416,0.0,0.0
0.74,91.69246204,0.0,0.0
0.75,91.93955481,0.0,0.0
0.76,91.96226875,0.0,0.0
0.77,91.77664239,0.0,0.0
0.78,91.43982116,0.0,0.0
0.79,91.03567728,0.0,0.0
0.8,90.65613992,0.0,0.0
0.81,90.37793501,0.0,0.0
0.82,90.2421339,0.0,0.0
0.83,90.24804559,0.0,0.0
0.84,90.36290392,0.0,0.0
0.85,90.54039855,0.0,0.0
0.86,90.73990689,0.0,0.0
0.87,90.93751717,0.0,0.0
0.88,91.12368604,0.0,0.0
0.89,91.29247667,0.0,0.0
0.9,91.43071224,0.0,0.0
0.91,91.51620189,0.0,0.0
0.92,91.53365766,0.0,0.0
0.93,91.49811527,0.0,0.0
0.94,91.45664512,0.0,0.0
0.95,91.46352563,0.0,0.0
0.96,91.55963464,0.0,0.0
0.97,91.77319492,0.0,0.0
0.98,92.12815395,0.0,0.0
0.99,92.6471863,0.0,0.0
1.0,93.35008633,0.0,0.0
1.01,94.24877803,0.0,0.0
1.02,95.34025861,0.0,0.0
1.03,96.60517495,0.0,0.0
1.04,98.01384456,0.0,0.0
1.05,99.53225328,0.0,0.0
1.06,101.12611595,0.0,0.0
1.07,102.76935418,0.0,0.0
1.08,104.45533642,0.0,0.0
1.09,106.19797799,0.0,0.0
1.1,108.01867028,0.0,0.0
1.11,109.93057108,0.0,0.0
1.12,111.93079998,0.0,0.0
1.13,113.99895325,0.0,0.0
1.14,116.09885243,0.0,0.0
1.15,118.18566216,0.0,0.0
1.16,120.21759146,0.0,0.0
1.17,122.16975049,0.0,0.0
1.18,124.04586701,0.0,0.0
1.19,125.87780987,0.0,0.0
1.2,127.70528577,0.0,0.0
1.21,129.53934686,0.0,0.0
1.22,131.32346778,0.0,0.0
1.23,132.91415569,0.0,0.0
1.24,134.10016632,0.0,0.0
1.25,134.65486775,0.0,0.0
1.26,134.39305345,0.0,0.0
1.27,133.20758521,0.0,0.0
1.28,131.07821967,0.0,0.0
1.29,128.05778067,0.0,0.0
1.3,124.24877656,0.0,0.0
1.31,119.78204157,0.0,0.0
1.32,114.7986264,0.0,0.0
1.33,109.43524833,0.0,0.0
1.34,103.81523792,0.0,0.0
1.35,98.04426316,0.0,0.0
1.36,92.20923626,0.0,0.0
1.37,86.37796105,0.0,0.0
1.38,80.59703051,0.0,0.0
1.39,74.88695382,0.0,0.0
1.4,69.23960624,0.0,0.0
1.41,63.62758479,0.0,0.0
1.42,58.02799722,0.0,0.0
1.43,52.45190864,0.0,0.0
1.44,46.96489611,0.0,0.0
1.45,41.69191531,0.0,0.0
1.46,36.80899774,0.0,0.0
1.47,32.52059977,0.0,0.0
1.48,29.02001139,0.0,0.0
1.49,26.43607464,0.0,0.0
1.5,24.7830211,0.0,0.0
1.51,23.95194341,0.0,0.0
1.52,23.76889769,0.0,0.0
1.53,24.08205962,0.0,0.0
1.54,24.81867836,0.0,0.0
1.55,25.99416989,0.0,0.0
1.56,27.67888518,0.0,0.0
1.57,29.93362281,0.0,0.0
1.58,32.7461253,0.0,0.0
1.59,36.01071024,0.0,0.0
1.6,39.5644981,0.0,0.0
1.61,43.25453148,0.0,0.0
1.62,46.99874072,0.0,0.0
1.63,50.82241567,0.0,0.0
1.64,54.87148316,0.0,0.0
1.65,59.3895128,0.0,0.0
1.66,64.63565539,0.0,0.0
1.67,70.75994378,0.0,0.0
1.68,77.69057388,0.0,0.0
1.69,85.08769817,0.0,0.0
1.7,92.40339826,0.0,0.0
1.71,99.04410329,0.0,0.0
1.72,104.55299397,0.0,0.0
1.73,108.71275794,0.0,0.0
1.74,111.54075674,0.0,0.0
1.75,113.22687862,0.0,0.0
1.76,114.07799511,0.0,0.0
1.77,114.4724096,0.0,0.0
1.78,114.78323257,0.0,0.0
1.79,115.27433205,0.0,0.0
1.8,116.02134878,0.0,0.0
1.81,116.88988469,0.0,0.0
1.82,117.58038955,0.0,0.0
1.83,117.74100688,0.0,0.0
1.84,117.11070171,0.0,0.0
1.85,115.62351056,0.0,0.0
1.86,113.42553628,0.0,0.0
1.87,110.81529702,0.0,0.0
1.88,108.14558596,0.0,0.0
1.89,105.71306925,0.0,0.0
1.9,103.6626331,0.0,0.0
1.91,101.95410151,0.0,0.0
1.92,100.41984174,0.0,0.0
1.93,98.87269848,0.0,0.0
1.94,97.19446191,0.0,0.0
1.95,95.37250188,0.0,0.0
1.96,93.48206763,0.0,0.0
1.97,91.63267713,0.0,0.0
1.98,89.92550576,0.0,0.0
1.99,88.4433693,0.0,0.0
2.0,87.24670331,0.0012870599077816687,1.0
2.01,86.3582211,0.006611612701001259,1.0
2.02,85.74300059,0.01584952780927726,1.0
2.03,85.29607017,0.028768473031571533,1.0
2.04,84.86236203,0.045136116166847914,1.0
2.05,84.29497344,0.06472012501406761,1.0
2.06,83.50610598,0.08728816737219508,1.0
2.07,82.46608659,0.11260791104019095,1.0
2.08,81.1599501,0.14044702381702023,1.0
2.09,79.55242183,0.17057317350164303,1.0
2.1,77.59270455,0.20275402789302477,1.0
