time,residual,w_smooth,w_rect
0.01,87.74035376,0.0,0.0
0.02,87.9250336,0.0,0.0
0.03,88.30268647,0.0,0.0
0.04,88.7916005,0.0,0.0
0.05,89.29149961,0.0,0.0
0.06,89.71034875,0.0,0.0
0.07,89.98746885,0.0,0.0
0.08,90.10572538,0.0,0.0
0.09,90.08824169,0.0,0.0
0.1,89.98235281,0.0,0.0
0.11,89.84055472,0.0,0.0
0.12,89.70718571,0.0,0.0
0.13,89.61425981,0.0,0.0
0.14,89.58404909,0.0,0.0
0.15,89.63283571,0.0,0.0
0.16,89.7710478,0.0,0.0
0.17,89.99963344,0.0,0.0
0.18,90.30562266,0.0,0.0
0.19,90.66005398,0.0,0.0
0.2,91.0205049,0.0,0.0
0.21,91.33885761,0.0,0.0
0.22,91.57159114,0.0,0.0
0.23,91.68959773,0.0,0.0
0.24,91.68331952,0.0,0.0
0.25,91.5602138,0.0,0.0
0.26,91.33809638,0.0,0.0
0.27,91.04068513,0.0,0.0
0.28,90.69748573,0.0,0.0
0.29,90.34549791,0.0,0.0
0.3,90.02804953,0.0,0.0
0.31,89.78617335,0.0,0.0
0.32,89.64520711,0.0,0.0
0.33,89.60573974,0.0,0.0
0.34,89.64447858,0.0,0.0
0.35,89.72395538,0.0,0.0
0.36,89.80726571,0.0,0.0
0.37,89.87084001,0.0,0.0
0.38,89.90751268,0.0,0.0
0.39,89.92045671,0.0,0.0
0.4,89.9160461,0.0,0.0
0.41,89.89986011,0.0,0.0
0.42,89.8739876,0.0,0.0
0.43,89.83640412,0.0,0.0
0.44,89.78581514,0.0,0.0
0.45,89.72849126,0.0,0.0
0.46,89.67803769,0.0,0.0
0.47,89.64642363,0.0,0.0
0.48,89.63540702,0.0,0.0
0.49,89.63676055,0.0,0.0
0.5,89.64014322,0.0,0.0
0.51,89.64083848,0.0,0.0
0.52,89.64076589,0.0,0.0
0.53,89.64309097,0.0,0.0
0.54,89.6436167,0.0,0.0
0.55,89.62583464,0.0,0.0
0.56,89.56592735,0.0,0.0
0.57,89.44608833,0.0,0.0
0.58,89.26838638,0.0,0.0
0.59,89.05997891,0.0,0.0
0.6,88.86627999,0.0,0.0
0.61,88.73542934,0.0,0.0
0.62,88.70297559,0.0,0.0
0.63,88.78465367,0.0,0.0
0.64,88.97789726,0.0,0.0
0.65,89.26994654,0.0,0.0
0.66,89.64761869,0.0,0.0
0.67,90.10072652,0.0,0.0
0.68,90.61556008,0.0,0.0
0.69,91.16454877,0.0,0.0
0.7,91.6999913,0.0,0.0
0.71,92.15770387,0.0,0.0
0.72,92.47305368,0.0,0.0
0.73,92.60223146,0.0,0.0
0.74,92.53417166,0.0,0.0
0.75,92.2861343,0.0,0.0
0.76,91.89009217,0.0,0.0
0.77,91.38299728,0.0,0.0
0.78,90.80821269,0.0,0.0
0.79,90.22377588,0.0,0.0
0.8,89.70397347,0.0,0.0
0.81,89.32549588,0.0,0.0
0.82,89.14581137,0.0,0.0
0.83,89.18967984,0.0,0.0
0.84,89.4473769,0.0,0.0
0.85,89.87742703,0.0,0.0
0.86,90.41415215,0.0,0.0
0.87,90.98232427,0.0,0.0
0.88,91.51406452,0.0,0.0
0.89,91.9600624,0.0,0.0
0.9,92.28984221,0.0,0.0
0.91,92.48398058,0.0,0.0
0.92,92.53105131,0.0,0.0
0.93,92.43569351,0.0,0.0
0.94,92.22262033,0.0,0.0
0.95,91.9204387,0.0,0.0
0.96,91.5383499,0.0,0.0
0.97,91.06018335,0.0,0.0
0.98,90.45929197,0.0,0.0
0.99,89.72730132,0.0,0.0
1.0,88.90689348,0.0,0.0
1.01,88.10336913,0.0,0.0
1.02,87.45673475,0.0,0.0
1.03,87.0921039,0.0,0.0
1.04,87.0751191,0.0,0.0
1.05,87.38141067,0.0,0.0
1.06,87.88744782,0.0,0.0
1.07,88.39118086,0.0,0.0
1.08,88.65959944,0.0,0.0
1.09,88.49206405,0.0,0.0
1.1,87.78203034,0.0,0.0
1.11,86.55348244,0.0,0.0
1.12,84.95608965,0.0,0.0
1.13,83.22030531,0.0,0.0
1.14,81.59172038,0.0,0.0
1.15,80.27022207,0.0,0.0
1.16,79.3694847,0.0,0.0
1.17,78.90399046,0.0,0.0
1.18,78.80824363,0.0,0.0
1.19,78.97971753,0.0,0.0
1.2,79.32288297,0.0,0.0
1.21,79.7734902,0.0,0.0
1.22,80.29473969,0.0,0.0
1.23,80.85341277,0.0,0.0
1.24,81.39630268,0.0,0.0
1.25,81.84179762,0.0,0.0
1.26,82.08142092,0.0,0.0
1.27,81.98198774,0.0,0.0
1.28,81.39674307,0.0,0.0
1.29,80.19768626,0.0,0.0
1.3,78.32644388,0.0,0.0
1.31,75.84980996,0.0,0.0
1.32,72.99129355,0.0,0.0
1.33,70.10377805,0.0,0.0
1.34,67.57884381,0.0,0.0
1.35,65.72577376,0.0,0.0
1.36,64.66991515,0.0,0.0
1.37,64.31693584,0.0,0.0
1.38,64.40429426,0.0,0.0
1.39,64.6106401,0.0,0.0
1.4,64.66343916,0.0,0.0
1.41,64.41017454,0.0,0.0
1.42,63.84944257,0.0,0.0
1.43,63.11589774,0.0,0.0
1.44,62.41522845,0.0,0.0
1.45,61.93156388,0.0,0.0
1.46,61.75129121,0.0,0.0
1.47,61.83850859,0.0,0.0
1.48,62.06166194,0.0,0.0
1.49,62.24822996,0.0,0.0
1.5,62.25963702,0.0,0.0
1.51,62.05469345,0.0,0.0
1.52,61.71213621,0.0,0.0
1.53,61.40396202,0.0,0.0
1.54,61.35442153,0.0,0.0
1.55,61.81526108,0.0,0.0
1.56,63.0431602,0.0,0.0
1.57,65.2513843,0.0,0.0
1.58,68.53368498,0.0,0.0
1.59,72.78573737,0.0,0.0
1.6,77.66729518,0.0,0.0
1.61,82.65021721,0.0,0.0
1.62,87.15491088,0.0,0.0
1.63,90.72395214,0.0,0.0
1.64,93.17444851,0.0,0.0
1.65,94.68148636,0.0,0.0
1.66,95.7324431,0.0,0.0
1.67,96.92815982,0.0,0.0
1.68,98.74885221,0.0,0.0
1.69,101.35568734,0.0,0.0
1.7,104.53157375,0.0,0.0
1.71,107.77928558,0.0,0.0
1.72,110.53164113,0.0,0.0
1.73,112.38189702,0.0,0.0
1.74,113.24705421,0.0,0.0
1.75,113.40501745,0.0,0.0
1.76,113.37801197,0.0,0.0
1.77,113.698741,0.0,0.0
1.78,114.66688635,0.0,0.0
1.79,116.21098694,0.0,0.0
1.8,117.91786077,0.0,0.0
1.81,119.21497951,0.0,0.0
1.82,119.62819189,0.0,0.0
1.83,119.00210352,0.0,0.0
1.84,117.5760881,0.0,0.0
1.85,115.87495126,0.0,0.0
1.86,114.48464695,0.0,0.0
1.87,113.83713116,0.0,0.0
1.88,114.07546172,0.0,0.0
1.89,115.01938263,0.0,0.0
1.9,116.25264694,0.0,0.0
1.91,117.30473045,0.0,0.0
1.92,117.82639335,0.0,0.0
1.93,117.68679478,0.0,0.0
1.94,116.98967604,0.0,0.0
1.95,116.01338718,0.0,0.0
1.96,115.08224738,0.0,0.0
1.97,114.4182966,0.0,0.0
1.98,114.05196209,0.0,0.0
1.99,113.84359318,0.0,0.0
2.0,113.58799586,0.0,0.0
2.01,113.11344102,0.0,0.0
2.02,112.32085006,0.0,0.0
2.03,111.18056098,0.0,0.0
2.04,109.72183448,0.0,0.0
2.05,108.03171276,0.0,0.0
2.06,106.25737281,0.0,0.0
2.07,104.58522221,0.0,0.0
2.08,103.1909495,0.0,0.0
2.09,102.19861796,0.0,0.0
2.1,101.66489668,0.0,0.0
2.11,101.56407922,0.0,0.0
2.12,101.77712534,0.0,0.0
2.13,102.11297954,0.0,0.0
2.14,102.3608458,0.0,0.0
2.15,102.33901301,0.0,0.0
2.16,101.91294116,0.0,0.0
2.17,100.99261427,0.0,0.0
2.18,99.53225371,0.0,0.0
2.19,97.5326871,0.0,0.0
2.2,95.03900476,8.719480696016893e-07,1.0
2.21,92.1333645,0.010096272158693876,1.0
2.22,88.90841079,0.03838897137543759,1.0
2.23,85.403631,0.08245768711313604,1.0
2.24,81.52915844,0.13988113688663073,1.0
2.25,77.03950931,0.20823803821075448,1.0
2.26,71.5994184,0.28510710860034716,1.0
2.27,64.92425024,0.3680670655702507,1.0
2.28,56.92737565,0.4546966266352955,1.0
2.29,47.80341191,0.5425745093103267,1.0
2.3,38.0218103,0.6292794311101744,1.0
2.31,28.25435166,0.712390109549684,1.0
2.32,19.26291226,0.7894852621436859,1.0
2.33,11.74967333,0.8581436064070243,1.0
2.34,6.1909969,0.9159438598545315,1.0
2.35,2.72384264,0.9604647400010495,1.0
2.36,1.14215793,0.9892849643614128,1.0
2.37,0.99091344,0.9999832504504613,1.0
2.38,1.7003997,1.0,1.0
2.39,2.71016894,1.0,1.0
2.4,3.55969835,1.0,1.0
2.41,3.9398313,1.0,1.0
2.42,3.70254681,1.0,1.0
2.43,2.82323756,1.0,1.0
2.44,1.32686352,1.0,1.0
2.45,-0.76376003,1.0,1.0
2.46,-3.39744824,1.0,1.0
2.47,-6.4092991,1.0,1.0
2.48,-9.47179553,1.0,1.0
2.49,-12.13725767,1.0,1.0
2.5,-13.9532488,1.0,1.0
2.51,-14.5979158,1.0,1.0
2.52,-13.98927259,1.0,1.0
2.53,-12.33475997,1.0,1.0
2.54,-10.09929703,1.0,1.0
2.55,-7.89689647,1.0,1.0
2.56,-6.33236455,1.0,1.0
2.57,-5.82553538,1.0,1.0
2.58,-6.46855942,1.0,1.0
2.59,-7.99255845,1.0,1.0
2.6,-9.87301775,1.0,1.0
