time,residual,w_smooth,w_rect
0.01,149.91740765,0.0,0.0
0.02,148.61851994,0.0,0.0
0.03,147.39702419,0.0,0.0
0.04,146.29847293,0.0,0.0
0.05,145.36272532,0.0,0.0
0.06,144.63964221,0.0,0.0
0.07,144.2104736,0.0,0.0
0.08,144.19353531,0.0,0.0
0.09,144.71778415,0.0,0.0
0.1,145.87379635,0.0,0.0
0.11,147.6687817,0.0,0.0
0.12,150.01239265,0.0,0.0
0.13,152.74095151,0.0,0.0
0.14,155.65851226,0.0,0.0
0.15,158.56955632,0.0,0.0
0.16,161.29193807,0.0,0.0
0.17,163.65195312,0.0,0.0
0.18,165.47858182,0.0,0.0
0.19,166.61790417,0.0,0.0
0.2,166.97012623,0.0,0.0
0.21,166.52780966,0.0,0.0
0.22,165.39251605,0.0,0.0
0.23,163.75979647,0.0,0.0
0.24,161.87264066,0.0,0.0
0.25,159.96174053,0.0,0.0
0.26,158.20267746,0.0,0.0
0.27,156.69970019,0.0,0.0
0.28,155.48417988,0.0,0.0
0.29,154.52366739,0.0,0.0
0.3,153.74394176,0.0,0.0
0.31,153.05377055,0.0,0.0
0.32,152.36105594,0.0,0.0
0.33,151.5847903,0.0,0.0
0.34,150.67186865,0.0,0.0
0.35,149.61421452,0.0,0.0
0.36,148.4536042,0.0,0.0
0.37,147.27006341,0.0,0.0
0.38,146.15927034,0.0,0.0
0.39,145.20677096,0.0,0.0
0.4,144.46830016,0.0,0.0
0.41,143.96408213,0.0,0.0
0.42,143.68330085,0.0,0.0
0.43,143.58970806,0.0,0.0
0.44,143.6290573,0.0,0.0
0.45,143.7421634,0.0,0.0
0.46,143.87779065,0.0,0.0
0.47,144.0019222,0.0,0.0
0.48,144.10966382,0.0,0.0
0.49,144.23609123,0.0,0.0
0.5,144.45848578,0.0,0.0
0.51,144.89392592,0.0,0.0
0.52,145.68533155,0.0,0.0
0.53,146.95727191,0.0,0.0
0.54,148.75757777,0.0,0.0
0.55,151.03597744,0.0,0.0
0.56,153.6787175,0.0,0.0
0.57,156.5642635,0.0,0.0
0.58,159.59782564,0.0,0.0
0.59,162.72019664,0.0,0.0
0.6,165.9168235,0.0,0.0
0.61,169.23406914,0.0,0.0
0.62,172.77891635,0.0,0.0
0.63,176.68668863,0.0,0.0
0.64,181.06531298,0.0,0.0
0.65,185.93693431,0.0,0.0
0.66,191.20555083,0.0,0.0
0.67,196.6638649,0.0,0.0
0.68,202.01392926,0.0,0.0
0.69,206.87230959,0.0,0.0
0.7,210.76426358,0.0,0.0
0.71,213.1313442,0.0,0.0
0.72,213.38774448,0.0,0.0
0.73,211.03378266,0.0,0.0
0.74,205.77496254,0.0,0.0
0.75,197.59118667,0.0,0.0
0.76,186.72787946,0.0,0.0
0.77,173.61932339,0.0,0.0
0.78,158.81704805,0.0,0.0
0.79,142.97457968,0.0,0.0
0.8,126.8482835,0.0,0.0
0.81,111.25781515,0.0,0.0
0.82,96.99731875,0.0,0.0
0.83,84.72027137,0.0,0.0
0.84,74.83502791,0.0,0.0
0.85,67.47500962,0.0,0.0
0.86,62.55743567,0.0,0.0
0.87,59.87320845,0.0,0.0
0.88,59.17239031,0.0,0.0
0.89,60.24821484,0.0,0.0
0.9,63.01293092,0.0,0.0
0.91,67.51166233,0.0,0.0
0.92,73.84440447,0.0,0.0
0.93,82.03664895,0.0,0.0
0.94,91.90527571,0.0,0.0
0.95,102.95233916,0.0,0.0
0.96,114.35837724,0.0,0.0
0.97,125.13175431,0.0,0.0
0.98,134.34250598,0.0,0.0
0.99,141.32956604,0.0,0.0
1.0,145.84321231,0.0,0.0
1.01,148.06909569,0.0,0.0
1.02,148.50391913,0.0,0.0
1.03,147.78298504,0.0,0.0
1.04,146.55440361,0.0,0.0
1.05,145.39912844,0.0,0.0
1.06,144.75497921,0.0,0.0
1.07,144.81359604,0.0,0.0
1.08,145.46426548,0.0,0.0
1.09,146.4097883,0.0,0.0
1.1,147.38400406,0.0,0.0
1.11,148.23915253,0.0,0.0
1.12,148.83315884,0.001776274216057629,1.0
1.13,148.86183006,0.013114712874540385,1.0
1.14,147.77586977,0.034102666064375634,1.0
1.15,144.83266369,0.06377756518116928,1.0
1.16,139.28914797,0.10117684162052744,1.0
1.17,130.69522779,0.1453379267780561,1.0
1.18,119.17922343,0.19529825204936144,1.0
1.19,105.57801921,0.25009524883004935,1.0
1.2,91.31369197,0.30876634851572604,1.0
1.21,78.02908791,0.37034898250199766,1.0
1.22,67.08837311,0.43388058218446995,1.0
1.23,59.13088412,0.4983985789587493,1.0
1.24,53.88937569,0.5629404042204418,1.0
1.25,50.34356341,0.626543489365153,1.0
1.26,47.10808118,0.6882452657884897,1.0
1.27,42.90744048,0.7470831648860575,1.0
1.28,36.99810464,0.8020946180534627,1.0
1.29,29.38833956,0.8523170566863107,1.0
1.3,20.74857711,0.8967879121802087,1.0
1.31,12.04458969,0.9345446159307618,1.0
1.32,4.07337761,0.9646245993335767,1.0
1.33,-2.85499008,0.9860652937842591,1.0
1.34,-8.90153183,0.9979041306784155,1.0
1.35,-14.35178014,1.0,1.0
1.36,-19.17558736,1.0,1.0
1.37,-22.80146756,1.0,1.0
1.38,-24.25367176,1.0,1.0
1.39,-22.57727264,1.0,1.0
1.4,-17.35967854,1.0,1.0
1.41,-9.13646537,1.0,1.0
1.42,0.5157997,1.0,1.0
1.43,9.30816239,1.0,1.0
1.44,14.88991693,1.0,1.0
1.45,15.56983425,1.0,1.0
1.46,10.88620156,1.0,1.0
1.47,1.87759953,1.0,1.0
1.48,-9.07975961,1.0,1.0
1.49,-18.94129786,1.0,1.0
1.5,-25.00548893,1.0,1.0
1.51,-25.83923772,1.0,1.0
1.52,-21.71095789,1.0,1.0
1.53,-14.41088481,1.0,1.0
1.54,-6.58715015,1.0,1.0
1.55,-0.83396985,1.0,1.0
1.56,1.16143852,1.0,1.0
1.57,-0.90214094,1.0,1.0
1.58,-5.99726575,1.0,1.0
1.59,-12.29612008,1.0,1.0
1.6,-17.91136198,1.0,1.0
1.61,-21.50748433,1.0,1.0
1.62,-22.5585301,1.0,1.0
1.63,-21.2615051,1.0,1.0
1.64,-18.25897872,1.0,1.0
1.65,-14.32602051,1.0,1.0
1.66,-10.12092321,1.0,1.0
1.67,-6.06231827,1.0,1.0
1.68,-2.35216182,1.0,1.0
1.69,0.91344988,1.0,1.0
1.7,3.63480357,1.0,1.0
1.71,5.64755981,1.0,1.0
1.72,6.72966073,1.0,1.0
1.73,6.68258843,1.0,1.0
1.74,5.44299814,1.0,1.0
1.75,3.15571737,1.0,1.0
1.76,0.1799931,1.0,1.0
1.77,-2.96763868,1.0,1.0
1.78,-5.71395658,1.0,1.0
1.79,-7.53050397,1.0,1.0
1.8,-8.02423076,1.0,1.0
