cond,seg,hand,axis,app,RMSE_full,RMSE_q1,RMSE_q2,RMSE_q3,RMSE_q4,section
15kg_10bpm,1CA,R,AP,postRiCTO,13.797763894678415,21.587988830804065,16.513595290694493,3.2504087108658584,4.365846197546429,CA
15kg_10bpm,1CA,R,AP,preRiCTO,13.723339136145892,21.421935704756955,16.513595290694493,3.2504087108658584,4.239243640953613,CA
15kg_10bpm,1CA,R,ML,HeavyHand,14.671563497210002,11.879311615244504,15.865418401033093,14.848390516092289,15.699248096230118,CA
15kg_10bpm,1CA,R,ML,postRiCTO,14.02740621386407,8.559355590340527,15.962575913517872,14.84848302602627,15.392286381985368,CA
15kg_10bpm,1CA,R,ML,preRiCTO,14.687606459341735,11.659941371152877,15.962575913517872,14.84848302602627,15.820405962481665,CA
15kg_10bpm,1CA,R,Resultant,HeavyHand,28.100423278115134,37.93140062457191,3.9088976554960206,3.117430476563903,40.74228924422132,CA
15kg_10bpm,1CA,R,Resultant,postRiCTO,5.918573520140384,7.596747804363664,3.63507687791762,3.155894106987923,7.6356452694282355,CA
15kg_10bpm,1CA,R,Resultant,preRiCTO,25.476049115764212,29.483596122276317,3.63507687791762,3.155894106987923,40.78109461966126,CA
15kg_10bpm,1CA,R,Vertical,HeavyHand,29.358261431444483,39.41659037248136,3.4630881212748155,3.3378314504410858,42.802146142274246,CA
15kg_10bpm,1CA,R,Vertical,postRiCTO,6.382879397853988,4.865076562207516,3.1509758136485204,3.4171126658191007,10.71124346823581,CA
15kg_10bpm,1CA,R,Vertical,preRiCTO,26.783524932603118,31.163405489272066,3.1509758136485204,3.4171126658191007,42.80276737027704,CA
15kg_10bpm,2CA,L,AP,HeavyHand,11.475791734981899,19.196461109554512,11.18193147049909,2.515244224920869,5.56230198990076,CA
15kg_10bpm,2CA,L,AP,postRiCTO,11.15741780225083,18.680514438988972,11.121180276333256,2.6013252793626567,4.755790325352369,CA
15kg_10bpm,2CA,L,AP,preRiCTO,11.560431870760368,19.407781063408052,11.121180276333256,2.6013252793626567,5.616816594506173,CA
15kg_10bpm,2CA,L,ML,HeavyHand,23.03627802862357,23.4156953942475,22.60377442209853,19.622733855662037,25.936871085484018,CA
15kg_10bpm,2CA,L,ML,postRiCTO,23.002671342323147,23.42909553183885,22.57677591734426,19.61065636338865,25.840585620561882,CA
15kg_10bpm,2CA,L,ML,preRiCTO,23.00210787446555,23.319513311938287,22.57677591734426,19.61065636338865,25.93378013937955,CA
15kg_10bpm,2CA,L,Resultant,HeavyHand,20.539160971650844,27.17905761197318,7.95513684011902,4.243820806716105,29.15982861672135,CA
15kg_10bpm,2CA,L,Resultant,postRiCTO,7.298991832593627,5.391777302229343,7.848940123482543,4.180487246407829,10.146927405516584,CA
15kg_10bpm,2CA,L,Resultant,preRiCTO,20.36823975123322,26.80927558036198,7.848940123482543,4.180487246407829,29.059550562565466,CA
15kg_10bpm,2CA,L,Vertical,HeavyHand,22.686217884150494,29.220906454809025,1.3968714858773879,2.953591110042756,34.17584873728033,CA
15kg_10bpm,2CA,L,Vertical,postRiCTO,3.488869771537057,4.484709293054142,1.29716592332077,2.8842415340531704,4.2811787916258615,CA
15kg_10bpm,2CA,L,Vertical,preRiCTO,22.55400466463518,28.924085953862868,1.29716592332077,2.8842415340531704,34.088058953982696,CA
15kg_10bpm,2CA,R,AP,HeavyHand,14.233706975508692,23.6412632085311,14.566964870255005,3.2037736888756516,5.974918421823502,CA
15kg_10bpm,2CA,R,AP,postRiCTO,14.274619778947457,23.919928641638258,14.571370363661783,3.180439269048393,5.2446543927383145,CA
15kg_10bpm,2CA,R,AP,preRiCTO,14.160604828352467,23.451641511108004,14.571370363661783,3.180439269048393,6.020183024833838,CA
15kg_10bpm,2CA,R,ML,HeavyHand,20.429004404214073,15.327246587582769,21.96303042782035,17.188298260905615,25.44477167830863,CA
15kg_10bpm,2CA,R,ML,postRiCTO,20.29339133533463,14.806745489298626,21.983611757542363,17.2048208700626,25.291284561650915,CA
15kg_10bpm,2CA,R,ML,preRiCTO,20.47465172141606,15.261238316848356,21.983611757542363,17.2048208700626,25.59716527530886,CA
15kg_10bpm,2CA,R,Resultant,HeavyHand,22.430934231808205,26.677355352708215,5.687412492576731,3.1917727600038552,35.061727869468875,CA
15kg_10bpm,2CA,R,Resultant,postRiCTO,6.670850007605189,8.943362223922309,5.508232725028417,3.183758366546662,7.5524000216762985,CA
15kg_10bpm,2CA,R,Resultant,preRiCTO,22.49787029960971,26.8214706564199,5.508232725028417,3.183758366546662,35.15070036409907,CA
15kg_10bpm,2CA,R,Vertical,HeavyHand,26.761982689926214,28.63143818389661,3.272337010467419,3.1823999202069997,44.428723248191595,CA
15kg_10bpm,2CA,R,Vertical,postRiCTO,7.327104931298968,4.337444124056664,2.9985187027117273,3.2150632079816757,13.110189739022221,CA
15kg_10bpm,2CA,R,Vertical,preRiCTO,26.83071458216156,28.786847740408742,2.9985187027117273,3.2150632079816757,44.50944283008014,CA
15kg_10bpm,3CA,L,AP,HeavyHand,9.365623192388528,15.73814105572486,7.035486397849501,3.6040670100730323,6.51859288151836,CA
15kg_10bpm,3CA,L,AP,postRiCTO,8.580959197856147,15.05257327712167,6.801598206308412,3.5042418284960997,3.446757985571086,CA
15kg_10bpm,3CA,L,AP,preRiCTO,9.31797874526856,15.723326514702686,6.801598206308412,3.5042418284960997,6.578479999239189,CA
15kg_10bpm,3CA,L,ML,HeavyHand,22.50720265402576,23.45053226368628,22.005350709389422,26.276170643288303,17.59478684596906,CA
15kg_10bpm,3CA,L,ML,postRiCTO,22.45765255658531,23.372903827955835,21.969436581989346,26.283148988458926,17.48091767066331,CA
15kg_10bpm,3CA,L,ML,preRiCTO,22.44912005110985,23.24482452398757,21.969436581989346,26.283148988458926,17.6021347123444,CA
15kg_10bpm,3CA,L,Resultant,HeavyHand,21.460680305867072,27.002358393351525,5.354198907554333,6.2803859511976095,31.97696851896646,CA
15kg_10bpm,3CA,L,Resultant,postRiCTO,5.78858401975336,6.1929763018498125,5.334939966253861,6.30872857323444,5.258375359986608,CA
15kg_10bpm,3CA,L,Resultant,preRiCTO,20.093759789790532,22.361573261316224,5.334939966253861,6.30872857323444,31.96881740737781,CA
15kg_10bpm,3CA,L,Vertical,HeavyHand,21.853248356048578,28.08758601659676,1.5508779984405043,2.493396796397766,32.98930034879243,CA
15kg_10bpm,3CA,L,Vertical,postRiCTO,3.9548062670010626,3.9136209604906456,1.531162527692137,2.5157533537018075,6.139225043267784,CA
15kg_10bpm,3CA,L,Vertical,preRiCTO,20.323927553875322,23.024595921647414,1.531162527692137,2.5157533537018075,32.96217405444406,CA
15kg_10bpm,3CA,R,AP,HeavyHand,13.372589711923455,22.49578307607394,9.607180708105291,1.5786590902991073,10.813423226505629,CA
15kg_10bpm,3CA,R,AP,postRiCTO,12.4157085592182,22.5037347482766,9.832614717183112,1.598138707596308,4.056432657947185,CA
15kg_10bpm,3CA,R,AP,preRiCTO,13.265096499445777,22.08465929224949,9.832614717183112,1.598138707596308,10.915898620642631,CA
15kg_10bpm,3CA,R,ML,HeavyHand,19.389589449766078,14.128600606988588,17.61033343805335,25.563777200565415,18.491553675097517,CA
15kg_10bpm,3CA,R,ML,postRiCTO,19.233851827780448,13.575767208973414,17.6024450847334,25.54234779573511,18.292569098327938,CA
15kg_10bpm,3CA,R,ML,preRiCTO,19.363480305949132,14.031312803261802,17.6024450847334,25.54234779573511,18.492199762944423,CA
15kg_10bpm,3CA,R,Resultant,HeavyHand,22.15777812110372,25.201925005067185,4.118431869220085,4.14929142850697,35.54780213272001,CA
15kg_10bpm,3CA,R,Resultant,postRiCTO,6.699552738060287,8.117454862665385,4.018638595838969,4.216378458417625,8.853020503663714,CA
15kg_10bpm,3CA,R,Resultant,preRiCTO,20.946042116283788,20.6225245353263,4.018638595838969,4.216378458417625,35.5354693727499,CA
15kg_10bpm,3CA,R,Vertical,HeavyHand,23.097079559926495,26.827857289592743,2.401991044324431,6.806301698504869,36.47193480582233,CA
15kg_10bpm,3CA,R,Vertical,postRiCTO,7.193418785604898,4.288317353685467,2.2338935560831596,6.793710616560121,11.582333038776792,CA
15kg_10bpm,3CA,R,Vertical,preRiCTO,21.753684200372877,21.91815050715694,2.2338935560831596,6.793710616560121,36.43051750875505,CA
15kg_10bpm,4CA,L,AP,HeavyHand,7.934456803102048,13.077959109110802,6.898047359763796,2.6326157226830573,5.261791323664676,CA
15kg_10bpm,4CA,L,AP,postRiCTO,7.1271488962887135,11.633903553675697,6.7865738871670835,2.6375737154470356,4.025730164116579,CA
15kg_10bpm,4CA,L,AP,preRiCTO,7.951777171831694,13.214471328626653,6.7865738871670835,2.6375737154470356,5.171634770180179,CA
15kg_10bpm,4CA,L,ML,HeavyHand,16.644159199833613,21.894917926818298,19.127600292473623,13.835029931986824,8.908330484757277,CA
15kg_10bpm,4CA,L,ML,postRiCTO,16.541572457783033,21.911675178636855,19.106988686967046,13.832369364997781,8.139791518999203,CA
15kg_10bpm,4CA,L,ML,preRiCTO,16.604980176297367,21.829273115793317,19.106988686967046,13.832369364997781,8.825327275997859,CA
15kg_10bpm,4CA,L,Resultant,HeavyHand,22.690571342898355,23.285770705527263,5.923895019064433,4.085604453544203,37.80047287154897,CA
15kg_10bpm,4CA,L,Resultant,postRiCTO,4.6523605165872475,3.943311467885558,5.8280988346454405,4.11553651258774,4.492464812440394,CA
15kg_10bpm,4CA,L,Resultant,preRiCTO,22.46160977705148,23.332927446009954,5.8280988346454405,4.11553651258774,37.2484735314957,CA
15kg_10bpm,4CA,L,Vertical,HeavyHand,22.955890541092014,24.67059502990216,2.0135714372432534,3.721236252487985,38.00847868784105,CA
15kg_10bpm,4CA,L,Vertical,postRiCTO,3.998840212348283,5.309663671513079,1.9574909054976124,3.748471319715564,4.220734637216223,CA
15kg_10bpm,4CA,L,Vertical,preRiCTO,22.75487352524591,24.765362213646043,1.9574909054976124,3.748471319715564,37.47617799648022,CA
15kg_10bpm,4CA,R,AP,HeavyHand,12.414834177223348,18.88483854513984,12.584162269894279,2.3049184779349794,9.921162249530704,CA
15kg_10bpm,4CA,R,AP,postRiCTO,11.802014678859841,19.20584751622647,12.56879936616996,2.3035514695242854,5.422181848928989,CA
15kg_10bpm,4CA,R,AP,preRiCTO,12.311819707836838,18.737764246727338,12.56879936616996,2.3035514695242854,9.707351417677366,CA
15kg_10bpm,4CA,R,ML,HeavyHand,12.319073556469604,13.778351428547582,15.017804172031054,10.891019059447526,8.722041580163287,CA
15kg_10bpm,4CA,R,ML,postRiCTO,10.96634713792091,9.45419282202185,15.015536677567694,10.895509859435817,7.090979525147729,CA
15kg_10bpm,4CA,R,ML,preRiCTO,12.318709283435666,13.861948810512176,15.015536677567694,10.895509859435817,8.590038726624483,CA
15kg_10bpm,4CA,R,Resultant,HeavyHand,23.86344142218692,23.027533599547844,2.7794205132498355,1.783719450315175,41.13135340630556,CA
15kg_10bpm,4CA,R,Resultant,postRiCTO,6.301249083832862,8.315005354171932,2.5991469900622004,1.7449708178228436,8.850868459983475,CA
15kg_10bpm,4CA,R,Resultant,preRiCTO,23.687255294754948,23.326746484192725,2.5991469900622004,1.7449708178228436,40.58289363904476,CA
15kg_10bpm,4CA,R,Vertical,HeavyHand,24.35570904400094,26.112965429444653,2.0636805182059477,3.23074544345198,40.42974459270458,CA
15kg_10bpm,4CA,R,Vertical,postRiCTO,5.674592437600867,5.538093795201216,1.8568625034622903,3.177267445568278,9.08710982883407,CA
15kg_10bpm,4CA,R,Vertical,preRiCTO,24.230491643819338,26.440687529438442,1.8568625034622903,3.177267445568278,39.94345337726737,CA
15kg_10bpm,5CA,L,AP,HeavyHand,9.909483958182843,18.24006734415005,4.55296827346463,2.3481936075506398,6.02684811471723,CA
15kg_10bpm,5CA,L,AP,postRiCTO,8.934269343552785,16.45637475639367,4.672336904419479,2.537586386735792,4.742927388318534,CA
15kg_10bpm,5CA,L,AP,preRiCTO,9.891152690177043,18.170455204055827,4.672336904419479,2.537586386735792,5.949909750612859,CA
15kg_10bpm,5CA,L,ML,HeavyHand,12.39971920274375,19.082329676350476,11.223282399465509,8.779321211192508,7.204993731345106,CA
15kg_10bpm,5CA,L,ML,postRiCTO,12.297796900082282,18.976648165626766,11.240535952680682,8.81701709504247,6.7074909448859845,CA
15kg_10bpm,5CA,L,ML,preRiCTO,12.419559131491175,19.096911287098116,11.240535952680682,8.81701709504247,7.230421467272717,CA
15kg_10bpm,5CA,L,Resultant,HeavyHand,22.73409738723121,22.635903641515526,5.199614353745659,3.0315056908895626,38.47351928424009,CA
15kg_10bpm,5CA,L,Resultant,postRiCTO,4.758697700341441,7.110780179618486,5.23684789715802,2.956645480158756,2.1387227067229357,CA
15kg_10bpm,5CA,L,Resultant,preRiCTO,22.787361434958186,22.639558171686936,5.23684789715802,2.956645480158756,38.59441464814,CA
15kg_10bpm,5CA,L,Vertical,HeavyHand,23.126763422976868,23.98916008828421,2.812950485734213,3.4129816040575514,38.801042035225386,CA
15kg_10bpm,5CA,L,Vertical,postRiCTO,4.09613295787621,6.7111057742845075,2.7800822290778546,3.3348818248606658,1.9352793335666736,CA
15kg_10bpm,5CA,L,Vertical,preRiCTO,23.161495115028757,23.98256682575614,2.7800822290778546,3.3348818248606658,38.89413408108933,CA
15kg_10bpm,5CA,R,AP,HeavyHand,12.261994496095188,21.146635424470656,10.738265767974893,3.4270331623774077,5.650493398707641,CA
15kg_10bpm,5CA,R,AP,postRiCTO,12.023056351780424,21.153030362593164,10.647496617392015,3.3599119230020986,3.3810566232744645,CA
15kg_10bpm,5CA,R,AP,preRiCTO,12.31209970254678,21.259405001769892,10.647496617392015,3.3599119230020986,5.866644215740376,CA
15kg_10bpm,5CA,R,ML,HeavyHand,10.827068361904036,15.645413329144219,11.621840644565841,6.7045610970934995,6.849577184719101,CA
15kg_10bpm,5CA,R,ML,postRiCTO,10.274136846834162,14.111348435197437,11.597672290175463,6.723642173810423,6.766031248968986,CA
15kg_10bpm,5CA,R,ML,preRiCTO,10.82373286674165,15.606365759661704,11.597672290175463,6.723642173810423,6.935616102705337,CA
15kg_10bpm,5CA,R,Resultant,HeavyHand,24.97040356042299,24.616860952822204,1.515848585941136,1.8652998655378155,42.824081946532885,CA
15kg_10bpm,5CA,R,Resultant,postRiCTO,6.872936159599713,10.13491674683695,1.644572301498674,2.030701996255285,8.841205417082039,CA
15kg_10bpm,5CA,R,Resultant,preRiCTO,24.99669293209852,24.614373896313577,1.644572301498674,2.030701996255285,42.87320578784728,CA
15kg_10bpm,5CA,R,Vertical,HeavyHand,26.09819492854803,27.971557167168232,2.5973155535218195,2.5873604038152216,43.36627603417489,CA
15kg_10bpm,5CA,R,Vertical,postRiCTO,6.652574338476296,8.468082960040565,2.7371099880161536,2.755484926610205,9.405621981006083,CA
15kg_10bpm,5CA,R,Vertical,preRiCTO,26.107421794913687,27.969356396419595,2.7371099880161536,2.755484926610205,43.37098933490551,CA
15kg_10bpm,6CA,L,AP,HeavyHand,8.182341753956653,13.46030599180719,5.4037321404241005,1.6523718535788805,7.427237023558242,CA
15kg_10bpm,6CA,L,AP,postRiCTO,6.680757213203967,11.248646227954318,5.404394008196214,1.6490895002263308,4.584291291121198,CA
15kg_10bpm,6CA,L,AP,preRiCTO,8.178938990512078,13.451263486000967,5.404394008196214,1.6490895002263308,7.42866806683411,CA
15kg_10bpm,6CA,L,ML,HeavyHand,15.428682891384636,20.73919671118258,14.612473657531265,11.27901533113737,13.54635701187609,CA
15kg_10bpm,6CA,L,ML,postRiCTO,15.364849576900463,20.691118919343136,14.612806657761215,11.27830151940713,13.333768166899725,CA
15kg_10bpm,6CA,L,ML,preRiCTO,15.427833774738561,20.73816411476382,14.612806657761215,11.27830151940713,13.54434624073414,CA
15kg_10bpm,6CA,L,Resultant,HeavyHand,20.857942132567743,22.38079035127705,5.268472574473465,3.70802060654381,34.1829235537398,CA
15kg_10bpm,6CA,L,Resultant,postRiCTO,4.578506928899532,4.775132837716659,5.2656520177155,3.7081533110336675,4.430014113994941,CA
15kg_10bpm,6CA,L,Resultant,preRiCTO,20.86094075885467,22.389780917863042,5.2656520177155,3.7081533110336675,34.18477463686037,CA
15kg_10bpm,6CA,L,Vertical,HeavyHand,21.38691328416216,23.373545134864038,2.4527512900711073,3.723543032871173,35.10551222208479,CA
15kg_10bpm,6CA,L,Vertical,postRiCTO,3.699129465357154,4.582446108057176,2.4501197669764987,3.7219953631560623,3.7244551574719758,CA
15kg_10bpm,6CA,L,Vertical,preRiCTO,21.39034554873554,23.38339722013732,2.4501197669764987,3.7219953631560623,35.107661395046435,CA
15kg_10bpm,6CA,R,AP,HeavyHand,10.964949182112536,17.760294555101027,10.635259965964673,3.585376879474223,6.529364300281588,CA
15kg_10bpm,6CA,R,AP,postRiCTO,10.75489533960938,18.019811650348277,10.630872697559177,3.5810544015406016,4.012575084597543,CA
15kg_10bpm,6CA,R,AP,preRiCTO,10.962219878796144,17.760131347829105,10.630872697559177,3.5810544015406016,6.521134195274675,CA
15kg_10bpm,6CA,R,ML,HeavyHand,12.845214150783173,16.661245414596927,13.007399741462546,8.308124540952504,12.040940066541895,CA
15kg_10bpm,6CA,R,ML,postRiCTO,11.196570781712824,11.07330948383832,13.008367200588724,8.307801748356043,11.832644988881295,CA
15kg_10bpm,6CA,R,ML,preRiCTO,12.840487734660973,16.643318884439253,13.008367200588724,8.307801748356043,12.044404041440316,CA
15kg_10bpm,6CA,R,Resultant,HeavyHand,24.01853196654068,25.06218475290243,1.6469874599564893,2.8169292621302384,40.333636750645496,CA
15kg_10bpm,6CA,R,Resultant,postRiCTO,6.7500041070665935,8.897354076592322,1.6501838565894174,2.8086050473051074,9.522162678705948,CA
15kg_10bpm,6CA,R,Resultant,preRiCTO,24.01669515633687,25.058263924171857,1.6501838565894174,2.8086050473051074,40.33216280527442,CA
15kg_10bpm,6CA,R,Vertical,HeavyHand,25.439958378672458,27.498637771885026,1.3947589387552706,3.562284606414266,42.1061306186638,CA
15kg_10bpm,6CA,R,Vertical,postRiCTO,6.922740475380253,6.387696234879969,1.396332709115713,3.556453666652329,11.52812385824837,CA
15kg_10bpm,6CA,R,Vertical,preRiCTO,25.439789106723058,27.50055091406436,1.396332709115713,3.556453666652329,42.10495569310793,CA
15kg_10bpm,7CA,L,AP,HeavyHand,7.28262274801892,11.226874209818885,5.9764549877587765,4.099487246835158,5.859027033682709,CA
15kg_10bpm,7CA,L,AP,postRiCTO,6.020153798648693,8.93624554461173,6.009602071018663,4.12412966403837,3.594660856010896,CA
15kg_10bpm,7CA,L,AP,preRiCTO,7.3650379911553046,11.172744121201676,6.009602071018663,4.124076276443023,6.293415090801388,CA
15kg_10bpm,7CA,L,ML,HeavyHand,22.12354311076244,18.83252424283774,20.56871167034417,19.062759011187936,28.356555937678493,CA
15kg_10bpm,7CA,L,ML,postRiCTO,22.072984846289156,18.89736799655336,20.57781608810303,19.04782620186678,28.16467016510547,CA
15kg_10bpm,7CA,L,ML,preRiCTO,22.128814889217054,18.84839944417897,20.57781608810303,19.04790457165872,28.365638516841575,CA
15kg_10bpm,7CA,L,Resultant,HeavyHand,20.069675556037925,22.389527838932782,5.837069404052941,4.487630498631058,32.10227075608948,CA
15kg_10bpm,7CA,L,Resultant,postRiCTO,6.416382650809697,3.9155934439827993,5.8178088082019315,4.387226988375723,9.702306027654227,CA
15kg_10bpm,7CA,L,Resultant,preRiCTO,20.020661577588005,22.399991634297415,5.8178088082019315,4.389051186707783,31.99264249480591,CA
15kg_10bpm,7CA,L,Vertical,HeavyHand,21.57100180224761,22.95297745012805,2.7467619314605853,3.807077303831413,35.77395764256916,CA
15kg_10bpm,7CA,L,Vertical,postRiCTO,4.300094683863044,3.85445326124818,2.7183496372150744,3.7394958821209228,6.082195452765182,CA
15kg_10bpm,7CA,L,Vertical,preRiCTO,21.47348616323838,22.950321196097903,2.7183496372150744,3.7448075779460837,35.55543619559276,CA
15kg_10bpm,7CA,R,AP,HeavyHand,11.295517077436784,16.49084012089207,11.242118102694198,4.06851376650901,9.833837815680367,CA
15kg_10bpm,7CA,R,AP,postRiCTO,10.629294575342996,16.5354213908271,11.117761984254305,4.188886406067503,6.345450169727238,CA
15kg_10bpm,7CA,R,AP,preRiCTO,11.445054510443846,16.58330462708054,11.117761984254305,4.189189026909298,10.425409662756433,CA
15kg_10bpm,7CA,R,ML,HeavyHand,18.82718853623989,12.749576148355565,12.313676141221556,15.886779665075018,28.847452787888084,CA
15kg_10bpm,7CA,R,ML,postRiCTO,17.979164624251354,6.996230057368475,12.303928576732895,15.94222346255257,28.612851375673404,CA
15kg_10bpm,7CA,R,ML,preRiCTO,18.88340727580736,12.726842509994222,12.303928576732895,15.942108665626337,28.97421925654903,CA
15kg_10bpm,7CA,R,Resultant,HeavyHand,22.804610914774653,25.443637038155163,3.4366351092770846,7.343711553911714,36.53086025573834,CA
15kg_10bpm,7CA,R,Resultant,postRiCTO,7.026076896012052,6.688936692609765,3.553644929340184,7.15831567022431,9.345191423961303,CA
15kg_10bpm,7CA,R,Resultant,preRiCTO,22.779966034026533,25.440178835966332,3.553644929340184,7.161252295367333,36.497495412203754,CA
15kg_10bpm,7CA,R,Vertical,HeavyHand,27.007388034480833,28.37828760442733,3.3353836746040306,10.272187166558261,44.12397496430524,CA
15kg_10bpm,7CA,R,Vertical,postRiCTO,10.245321445629568,5.504064148960893,3.4669207464625535,10.124532855465363,16.386107019906813,CA
15kg_10bpm,7CA,R,Vertical,preRiCTO,26.92448413806494,28.381645624496453,3.4669207464625535,10.128191651809233,43.946983841275575,CA
15kg_10bpm,8CA,L,AP,HeavyHand,8.583379149695592,13.551078855016728,8.184528799678121,2.521957218039331,6.253156771825678,CA
15kg_10bpm,8CA,L,AP,postRiCTO,7.947358566192457,12.487535293873936,8.15229317523906,2.7038862767281144,4.947710262706659,CA
15kg_10bpm,8CA,L,AP,preRiCTO,8.551296169764317,13.431087378739745,8.15229317523906,2.7038862767281158,6.2985543359288805,CA
15kg_10bpm,8CA,L,ML,HeavyHand,24.046227162457196,18.568223308352763,22.61376924319325,21.387519141633963,31.354449343460708,CA
15kg_10bpm,8CA,L,ML,postRiCTO,24.007170246598502,18.60328797512814,22.624165329792774,21.429470326886555,31.182978639123718,CA
15kg_10bpm,8CA,L,ML,preRiCTO,24.02267082874682,18.537480239510238,22.624165329792774,21.429470326886552,31.266921180996675,CA
15kg_10bpm,8CA,L,Resultant,HeavyHand,19.400674226117218,23.497307259533905,8.008586218912708,5.741624430096987,28.945787114712108,CA
15kg_10bpm,8CA,L,Resultant,postRiCTO,8.694166017882687,6.310955138176692,7.922454478495179,5.629736113879389,12.826140055193614,CA
15kg_10bpm,8CA,L,Resultant,preRiCTO,18.053611094404502,18.702666081120178,7.922454478495179,5.629736113879429,28.964830745437435,CA
15kg_10bpm,8CA,L,Vertical,HeavyHand,21.000099451650645,24.532955019769894,3.384792894499722,4.215985189806443,33.261198792729715,CA
15kg_10bpm,8CA,L,Vertical,postRiCTO,5.245456130482414,6.186453461670372,3.349909251992001,4.0777358433729605,6.580697621249476,CA
15kg_10bpm,8CA,L,Vertical,preRiCTO,19.638144778756114,19.451306867534583,3.349909251992001,4.077735843372985,33.279845341028555,CA
15kg_10bpm,8CA,R,AP,HeavyHand,13.547705329030894,19.41015753718201,17.312131174787982,3.785748464513701,6.98259502733823,CA
15kg_10bpm,8CA,R,AP,postRiCTO,13.287376627091533,19.444974467133694,17.294610627086538,3.787920178720791,4.5700485580176125,CA
15kg_10bpm,8CA,R,AP,preRiCTO,13.527605737629134,19.345135596995135,17.294610627086538,3.78792017872079,7.045057280000866,CA
15kg_10bpm,8CA,R,ML,HeavyHand,19.987139507863848,8.778271075441497,11.529609792611291,18.49100134578674,31.95572864318911,CA
15kg_10bpm,8CA,R,ML,postRiCTO,19.952646518182746,8.592513453463237,11.557714054102027,18.478579388564654,31.9176644879139,CA
15kg_10bpm,8CA,R,ML,preRiCTO,20.048549360296647,8.66067641264661,11.557714054102027,18.47857938856466,32.13267467090766,CA
15kg_10bpm,8CA,R,Resultant,HeavyHand,20.396965968087116,22.956984907494952,4.639137918704904,2.4716710112348474,32.90622482294094,CA
15kg_10bpm,8CA,R,Resultant,postRiCTO,5.724751469270575,8.44412717930214,4.6085079838218395,2.523362868758289,5.674931284779871,CA
15kg_10bpm,8CA,R,Resultant,preRiCTO,19.098650357297675,17.959011846521495,4.6085079838218395,2.5233628687582117,32.86762943395596,CA
15kg_10bpm,8CA,R,Vertical,HeavyHand,26.042399278397745,26.063830801590058,4.038571817580155,4.263108630068679,44.138626350327215,CA
15kg_10bpm,8CA,R,Vertical,postRiCTO,8.611057196320553,6.584354709293437,4.008115693217533,4.525509387779837,14.533392677523366,CA
15kg_10bpm,8CA,R,Vertical,preRiCTO,24.754017627830297,20.519837957704713,4.008115693217533,4.525509387779719,44.049218909351545,CA
15kg_10bpm,9CA,L,AP,HeavyHand,8.342876526886638,14.276393641846349,6.214944619990633,1.8758245298505851,5.82095260575045,CA
15kg_10bpm,9CA,L,AP,postRiCTO,7.359399879103534,12.547523464536743,6.291651323047607,2.006081057714467,4.132413421238197,CA
15kg_10bpm,9CA,L,AP,preRiCTO,8.2489710352325,14.008151465427678,6.291651323047607,2.006081057714467,5.806691135989664,CA
15kg_10bpm,9CA,L,ML,HeavyHand,23.522212949010548,16.608289030969374,16.59670034193717,23.25676134698978,33.15388237255336,CA
15kg_10bpm,9CA,L,ML,postRiCTO,23.434891737168144,16.620405580689443,16.59994753523452,23.29648498473788,32.87830147910873,CA
15kg_10bpm,9CA,L,ML,preRiCTO,23.506337561164468,16.589115609639286,16.59994753523452,23.29648498473788,33.090934019476315,CA
15kg_10bpm,9CA,L,Resultant,HeavyHand,18.289348991255235,24.764450863781722,6.535649350457354,6.385949366613444,25.08846021172133,CA
15kg_10bpm,9CA,L,Resultant,postRiCTO,8.25986603617625,4.337157781856701,6.510321044400285,6.296205613544654,12.964194046481609,CA
15kg_10bpm,9CA,L,Resultant,preRiCTO,17.426679137859015,22.179995660679406,6.510321044400285,6.296205613544654,25.05619561393581,CA
15kg_10bpm,9CA,L,Vertical,HeavyHand,19.623329580668486,25.563977133910026,2.5178343504078615,4.3593595769160345,29.03649602124419,CA
15kg_10bpm,9CA,L,Vertical,postRiCTO,4.424878515403365,4.739298444716749,2.4748001559595845,4.274161454342953,5.568398109104097,CA
15kg_10bpm,9CA,L,Vertical,preRiCTO,18.798291622550447,22.970312491618266,2.4748001559595845,4.274161454342953,29.016072378254986,CA
15kg_10bpm,9CA,R,AP,HeavyHand,12.570796753256074,18.601168154633413,13.710405405745997,3.902947514899021,9.261637631206261,CA
15kg_10bpm,9CA,R,AP,postRiCTO,11.875419110261907,17.887803173491804,13.669070098241718,3.8563799505821543,6.797531600330296,CA
15kg_10bpm,9CA,R,AP,preRiCTO,12.5192027093373,18.516575926212628,13.669070098241718,3.8563799505821543,9.230605221423309,CA
15kg_10bpm,9CA,R,ML,HeavyHand,21.13972965222356,14.376817440641577,12.427721064375872,20.01714512842269,31.677475864007377,CA
15kg_10bpm,9CA,R,ML,postRiCTO,20.207908011940454,7.236727458843607,12.394816481672365,20.029285519742213,31.662258963303696,CA
15kg_10bpm,9CA,R,ML,preRiCTO,21.02418809348545,13.464221857497677,12.394816481672365,20.029285519742213,31.769263917997332,CA
15kg_10bpm,9CA,R,Resultant,HeavyHand,20.02741294268214,26.764465383005284,1.8859741856599572,2.7993426800278094,29.29792494238201,CA
15kg_10bpm,9CA,R,Resultant,postRiCTO,5.999961039950692,8.187056096640049,1.9203657854086356,2.6911748336950376,8.0550985381769,CA
15kg_10bpm,9CA,R,Resultant,preRiCTO,19.21555879920385,24.106106436708508,1.9203657854086356,2.6911748336950376,29.412283435864058,CA
