seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,282490.921900857,2.287021695742524,0.1784322621985997,3.986481394164188,0.3385194241264707,147.099,147.099,0.9422570410697132,19,
2AB,id:pelvis_ty_force,least_squares,True,215555.2148213733,2.413668883177309,0.142743856309096,3.998787968420058,0.348748139791704,147.099,147.099,0.9699732765355172,26,
4AB,id:pelvis_ty_force,least_squares,True,244730.9745538088,2.386438903562252,0.1383318937672696,3.964800013227668,0.5718886105035794,147.099,147.099,0.9037066030620436,24,
5AB,id:pelvis_ty_force,least_squares,True,249698.3256749536,2.358311722437972,0.1325595527320031,3.946177605633703,0.3812905283878757,147.099,147.099,0.966166521744926,25,
6AB,id:pelvis_ty_force,least_squares,True,213013.8093767456,2.307427394417185,0.1380439912691833,3.886402000148181,0.3568251557689765,147.099,147.099,0.9596304632927616,22,
7AB,id:pelvis_ty_force,least_squares,True,178411.5537336254,2.405703308090167,0.1265572315916998,4.030459393915768,0.3127718069503756,147.099,147.099,0.9683695327116632,24,
8AB,id:pelvis_ty_force,least_squares,True,223363.46665050785,2.404994239373744,0.1235235861704702,3.926515844159773,0.3885189018813273,147.099,147.099,0.9453890087641388,32,
10AB,id:pelvis_ty_force,least_squares,True,219397.20585532987,2.380943071793842,0.1397947814465069,3.987584754336222,0.2837073545781931,147.099,147.099,0.9911673035080149,20,
11AB,id:pelvis_ty_force,least_squares,True,245529.46432332235,2.408888241204342,0.1409470911179344,4.02080067782021,0.335240083098574,147.099,147.099,0.9615647351596878,31,
12AB,id:pelvis_ty_force,least_squares,True,224297.97415749764,2.370909664698459,0.1119274097090059,4.047912465021459,0.3784612637714977,147.099,147.099,0.9932849265780588,28,
13AB,id:pelvis_ty_force,least_squares,True,294775.0189960315,2.4058933731381846,0.2062729422080485,4.139115708620502,0.3170386593398075,147.099,147.099,0.9266515109698696,27,
1BC,id:pelvis_ty_force,least_squares,True,270749.2284146779,2.646537264532813,0.1120415768951054,4.170637916106832,0.3252421155845709,147.099,147.099,0.9344766550365108,28,
2BC,id:pelvis_ty_force,least_squares,True,304735.2300721539,2.6939842215602785,0.0879551706235951,4.063813869570489,0.3492022421349975,147.099,147.099,0.9417349479888764,26,
3BC,id:pelvis_ty_force,least_squares,True,311024.7338717129,2.591442727338785,0.1518727695509047,3.970834459074494,0.371573946221422,147.099,147.099,0.9623941614137684,30,
4BC,id:pelvis_ty_force,least_squares,True,289617.26008768,2.6137593912806447,0.1037208291923443,4.001342297280553,0.3038970095390413,147.099,147.099,0.954461313855055,20,
5BC,id:pelvis_ty_force,least_squares,True,291079.8636900258,2.638587387241916,0.1076705310201132,3.908826574837501,0.331196035796089,147.099,147.099,0.9584519393668316,34,
6BC,id:pelvis_ty_force,least_squares,True,285489.7573244887,2.567470006371197,0.1226703430724955,3.86910573751245,0.2878909569136861,147.099,147.099,0.9575065642726408,26,
7BC,id:pelvis_ty_force,least_squares,True,246165.0145580778,2.6575306842090503,0.0824576150426191,4.011636460040888,0.2982382927369758,147.099,147.099,0.9349908028206696,30,
8BC,id:pelvis_ty_force,least_squares,True,316973.1413045544,2.6024690769158694,0.096481601830887,3.954520510674479,0.2615866777108335,147.099,147.099,0.9487202371292164,24,
9BC,id:pelvis_ty_force,least_squares,True,220136.3756353995,2.6359917639879376,0.0908894472847286,3.954058059260645,0.3328002889081033,147.099,147.099,0.9418540607406056,28,
10BC,id:pelvis_ty_force,least_squares,True,277228.88876760344,2.5466492961066374,0.0937790692599856,3.776197531439084,0.2615088799978421,147.099,147.099,0.9566851991655878,40,
11BC,id:pelvis_ty_force,least_squares,True,262459.0344873136,2.669994055875966,0.0922558801500232,4.019776315012991,0.2415330608793235,147.099,147.099,0.9438650825534464,51,
12BC,id:pelvis_ty_force,least_squares,True,250474.20331328435,2.704222797476396,0.1020045304246018,4.048998880892523,0.1670812618472519,147.099,147.099,0.9441358992523242,30,
13BC,id:pelvis_ty_force,least_squares,True,227383.6121655139,2.659076814971036,0.1254494945356397,3.984272059246215,0.298701256916453,147.099,147.099,0.9565345961903208,31,
1CA,id:pelvis_ty_force,least_squares,True,241188.04619425823,2.7229787544603483,0.1827925404849498,4.263253302084108,0.3807415204741889,147.099,147.099,0.933854408000401,21,
2CA,id:pelvis_ty_force,least_squares,True,289990.9289882399,2.6263687819289783,0.1753012750845161,4.285035298665415,0.4240872207011935,147.099,147.099,0.9421202537000226,26,
3CA,id:pelvis_ty_force,least_squares,True,262040.7763276401,2.601206424819568,0.1371243882421323,4.470652296317472,0.7999999999984413,147.099,147.099,0.9635491322870592,34,
4CA,id:pelvis_ty_force,least_squares,True,278856.6065061424,2.7179291057706165,0.0999260382970046,4.342131149357465,0.3244102163677358,147.099,147.099,0.8975882627826078,27,
5CA,id:pelvis_ty_force,least_squares,True,259936.77632663865,2.674589708836551,0.0717931840105172,4.204272349293803,0.3971797634719304,147.099,147.099,0.9024329392136736,65,
6CA,id:pelvis_ty_force,least_squares,True,321816.4931421572,2.667931702221861,0.0847217883758643,4.20029084993761,0.429294559463277,147.099,147.099,0.9045430380180136,34,
7CA,id:pelvis_ty_force,least_squares,True,175868.40901785635,2.731796645974748,0.1148273373812114,4.361981333279863,0.7999999999996062,147.099,147.099,0.9524308050220682,41,
8CA,id:pelvis_ty_force,least_squares,True,257478.8526473578,2.714281792967072,0.0807170099507122,4.194635536165452,0.6848843132952189,147.099,147.099,0.9166938928351442,38,
9CA,id:pelvis_ty_force,least_squares,True,306064.0920206033,2.587050079724253,0.1210471286183472,4.2153368065529575,0.4932890644038513,147.099,147.099,0.9210644177057496,22,
10CA,id:pelvis_ty_force,least_squares,True,229550.37674301668,2.7520416289627927,0.09158163740584,4.53336951614883,0.3040392398979659,147.099,147.099,0.9508740412805886,28,
11CA,id:pelvis_ty_force,least_squares,True,283762.05863475613,2.7328011967153203,0.1825214842600004,4.379372208176635,0.3289156153673166,147.099,147.099,0.9138064809580692,18,
13CA,id:pelvis_ty_force,least_squares,True,259415.71886541753,2.7273967586493972,0.0792134926997984,4.413810688677021,0.30316560078660276,147.099,147.099,0.9312257406303266,34,
