Rx,Ry,Rz,Lx,Ly,Lz
-0.0230000000001063,0.167750000000244,0.396199999999902,-0.126250000000022,0.214600000000287,0.409150000000302
-0.00962500000006861,0.303825000000091,0.753024999999852,-0.242525000000021,0.432125000000283,0.766800000000234
0.0538999999999401,0.525949999999886,1.40809999999991,-0.454450000000051,0.836649999999828,1.40597500000006
0.15390000000004,0.654725000000245,1.96112500000012,-0.622400000000051,1.13494999999963,1.91702500000002
0.250525000000112,0.689450000000147,2.41925000000018,-0.740674999999968,1.27335000000034,2.32320000000008
0.336799999999804,0.627149999999632,2.77120000000006,-0.804324999999911,1.25232500000017,2.6309749999999
0.402399999999969,0.487450000000167,3.01474999999982,-0.808500000000004,1.10382499999978,2.85972499999981
0.434150000000189,0.307150000000145,3.15587499999992,-0.746475000000038,0.879750000000179,3.03387500000016
0.4207249999999,0.128799999999929,3.20752500000007,-0.613474999999961,0.634449999999953,3.17542500000018
0.360175000000129,-0.0133249999997864,3.18954999999996,-0.415025000000055,0.407949999999824,3.29969999999985
0.263974999999972,-0.102700000000344,3.12940000000012,-0.172325000000056,0.21779999999999,3.41557499999992
0.152349999999746,-0.140700000000049,3.061325,0.0803500000001039,0.0656749999999873,3.52855000000013
0.0428500000002052,-0.139724999999591,3.02267499999981,0.305375000000038,-0.0479499999997413,3.6427
-0.0585249999998649,-0.11587500000021,3.04580000000013,0.472599999999934,-0.116000000000005,3.75962499999993
-0.156825000000027,-0.0840500000001687,3.14785000000012,0.566550000000027,-0.128950000000405,3.8763
-0.260300000000102,-0.0527000000000166,3.32312499999987,0.588800000000042,-0.0839249999998182,3.98442499999999
-0.37062500000018,-0.0195249999998537,3.54124999999997,0.553974999999915,0.00942500000045143,4.07115
-0.47560000000002,0.0283000000000921,3.75322499999997,0.48087499999995,0.129024999999672,4.12024999999996
-0.549900000000048,0.108399999999842,3.90440000000006,0.384425000000063,0.246974999999761,4.1152500000001
-0.565674999999932,0.234975000000248,3.95092500000013,0.274425000000023,0.340175000000387,4.04512500000009
-0.506074999999662,0.411750000000044,3.87244999999994,0.160349999999976,0.398375000000006,3.90999999999989
-0.372274999999866,0.627349999999804,3.67577499999994,0.0534499999999688,0.424774999999711,3.72182499999998
-0.181950000000264,0.855800000000018,3.38987499999999,-0.0376249999999717,0.430874999999831,3.49820000000001
0.0347249999999022,1.06269999999992,3.05587499999996,-0.11062499999992,0.431200000000076,3.25519999999996
0.239025000000059,1.21452500000008,2.71612500000004,-0.167000000000014,0.439200000000306,3.00417500000011
0.390674999999896,1.28704999999979,2.4043750000001,-0.206825000000077,0.461900000000015,2.75142499999992
0.458999999999876,1.26899999999985,2.13882499999998,-0.226725000000011,0.494824999999754,2.49922499999986
0.433599999999923,1.16180000000049,1.92017499999995,-0.222024999999987,0.521099999999941,2.24747500000011
0.329150000000222,0.977899999999865,1.73489999999998,-0.190674999999974,0.516650000000063,1.99482500000008
0.180625000000267,0.736949999999847,1.56209999999997,-0.13519999999996,0.45842500000004,1.73977499999999
0.0303999999998195,0.460174999999952,1.38095000000005,-0.0615500000000074,0.331000000000081,1.48222499999996
-0.0854499999999869,0.165824999999731,1.17652500000003,0.0234999999999819,0.131050000000132,1.22465000000002
-0.145649999999942,-0.132824999999337,0.94334999999994,0.113649999999993,-0.131074999999981,0.971700000000075
-0.145950000000339,-0.42714999999971,0.685225000000012,0.201624999999969,-0.431625000000269,0.72867499999997
-0.096549999999973,-0.711700000000648,0.412475000000009,0.277149999999976,-0.737274999999815,0.500324999999913
-0.0164749999997937,-0.983625000000043,0.138724999999978,0.32910000000004,-1.01484999999957,0.289875000000009
0.0715749999999349,-1.24182499999959,-0.122399999999967,0.349000000000044,-1.24060000000037,0.0985250000000437
0.146800000000169,-1.48545,-0.360000000000013,0.333250000000007,-1.40555000000042,-0.0748500000000152
0.195125000000129,-1.71300000000041,-0.567475000000026,0.285299999999919,-1.51582500000025,-0.233499999999984
0.211049999999657,-1.92162500000037,-0.743199999999958,0.215724999999972,-1.58757499999995,-0.382000000000021
0.198274999999859,-2.1082499999997,-0.890024999999975,0.138800000000078,-1.6410999999994,-0.525975000000012
0.16892500000032,-2.27139999999959,-1.01352500000006,0.0663249999999921,-1.69639999999971,-0.671074999999965
0.139625000000199,-2.41232500000021,-1.12010000000003,0.00349999999996187,-1.7692250000001,-0.821325000000019
0.123949999999706,-2.53557500000001,-1.21454999999996,-0.0494250000000057,-1.86750000000013,-0.97769999999997
0.126524999999877,-2.64712499999986,-1.298575,-0.0931999999999322,-1.98915000000022,-1.13747499999997
0.142725000000232,-2.75257500000015,-1.37092499999998,-0.127599999999936,-2.12310000000021,-1.29522500000003
0.161975000000092,-2.85515000000014,-1.428175,-0.151050000000083,-2.25239999999988,-1.44480000000002
0.172049999999924,-2.95422499999975,-1.46592500000004,-0.160725000000056,-2.35894999999986,-1.58120000000001
0.16307499999979,-3.04627499999988,-1.47969999999997,-0.153249999999966,-2.4281000000001,-1.70150000000001
0.130325000000098,-3.12482500000044,-1.46667499999999,-0.126275000000009,-2.45090000000003,-1.805075
0.0760500000002162,-3.18147499999977,-1.42762500000004,-0.0811750000000167,-2.42694999999987,-1.89329999999998
0.00979999999983772,-3.20844999999959,-1.36752499999998,-0.025224999999976,-2.36579999999986,-1.96899999999998
-0.0543250000001327,-3.20107500000055,-1.29542499999996,0.028475,-2.28537500000014,-2.03562500000001
-0.102800000000014,-3.1592250000001,-1.22235,0.0649750000000088,-2.20810000000016,-2.09595000000002
-0.127400000000111,-3.08739999999946,-1.15827500000002,0.0738000000000127,-2.15434999999986,-2.15125
-0.127174999999813,-2.99302499999987,-1.111225,0.0531000000000142,-2.136425,-2.200825
-0.107024999999872,-2.88300000000019,-1.08722499999999,0.010275000000004,-2.1560750000002,-2.24205
-0.0756500000001492,-2.76195000000035,-1.09080000000001,-0.0412750000000628,-2.20499999999985,-2.2711
-0.043475000000015,-2.63302500000007,-1.125175,-0.0862000000000085,-2.26909999999969,-2.283425
-0.020149999999941,-2.4997749999997,-1.19085,-0.110324999999939,-2.33400000000022,-2.274675
-0.0134499999998594,-2.36674999999992,-1.2849,-0.104249999999945,-2.38635000000015,-2.2421
-0.0279499999999988,-2.23855000000023,-1.4019,-0.0659750000000375,-2.41549999999979,-2.185525
-0.0636250000002336,-2.11880000000025,-1.535425,-0.00195000000008383,-2.41619999999998,-2.10775
-0.116500000000019,-2.00989999999984,-1.67885,0.0737750000000259,-2.38970000000005,-2.014075
-0.180124999999698,-1.91364999999971,-1.82485,0.142275000000053,-2.34290000000026,-1.910975
-0.246600000000097,-1.83232500000019,-1.963475,0.18367499999998,-2.28530000000005,-1.80457500000001
-0.307600000000186,-1.76940000000014,-2.08175000000001,0.181399999999998,-2.22747499999953,-1.700075
-0.354800000000044,-1.72907499999986,-2.167,0.125524999999987,-2.1806499999999,-1.60235
-0.380675000000164,-1.71474999999977,-2.211175,0.0155499999999337,-2.15527500000035,-1.51645
-0.380774999999833,-1.72654999999994,-2.2149,-0.13809999999996,-2.1585250000003,-1.44812499999998
-0.356049999999664,-1.75895000000009,-2.18992499999999,-0.314949999999925,-2.19059999999993,-1.40435
-0.31315000000004,-1.800525,-2.15672500000001,-0.487775000000065,-2.24294999999958,-1.39237500000002
-0.262100000000265,-1.83697500000024,-2.13655000000002,-0.628650000000022,-2.30067499999986,-1.416625
-0.212524999999852,-1.85637500000002,-2.142125,-0.715949999999937,-2.34705000000029,-1.47534999999999
-0.170474999999781,-1.8527749999997,-2.17294999999998,-0.73860000000002,-2.36792500000027,-1.56017499999999
-0.138300000000202,-1.82607500000015,-2.21770000000001,-0.696749999999982,-2.35369999999985,-1.65837500000002
-0.116225000000303,-1.77985000000019,-2.26125000000002,-0.599999999999976,-2.29984999999988,-1.756425
-0.103624999999996,-1.71887499999995,-2.29132499999998,-0.464725000000055,-2.20735000000027,-1.84377499999997
-0.100299999999665,-1.64637500000009,-2.30319999999999,-0.311200000000025,-2.08164999999982,-1.91569999999999
-0.107399999999813,-1.56214999999987,-2.30127500000002,-0.160174999999999,-1.93099999999974,-1.97350000000002
-0.126825000000275,-1.4641999999998,-2.294525,-0.0293999999999295,-1.76527500000023,-2.02070000000004
-0.15892500000031,-1.35204999999999,-2.28874999999998,0.0692750000000353,-1.59524999999994,-2.05839999999997
-0.20009999999987,-1.22932500000006,-2.282825,0.130849999999891,-1.43164999999973,-2.08399999999997
-0.242124999999815,-1.10382500000034,-2.27015000000001,0.156324999999943,-1.28257500000006,-2.09340000000002
-0.27315,-0.985424999999929,-2.24172500000001,0.15107500000007,-1.1507500000002,-2.08472499999997
-0.280024999999851,-0.88412499999968,-2.18940000000001,0.123075000000097,-1.03267500000032,-2.06037499999999
-0.251824999999983,-0.808250000000066,-2.107775,0.0823999999999964,-0.919550000000047,-2.02602500000003
-0.183225000000287,-0.763049999999987,-1.99504999999999,0.0410499999999037,-0.800024999999538,-1.98827500000002
-0.0770250000001194,-0.749174999999935,-1.85402499999999,0.0116000000000005,-0.663774999999922,-1.951925
0.0548500000002727,-0.760775000000213,-1.69245000000002,0.00570000000005288,-0.504175000000384,-1.918575
0.192800000000104,-0.784575000000176,-1.52297499999999,0.0319000000000014,-0.319349999999829,-1.8874
0.313199999999736,-0.800774999999698,-1.36174999999999,0.0924000000000064,-0.112024999999738,-1.85687499999997
0.394324999999918,-0.786724999999877,-1.22455000000002,0.180249999999979,0.110649999999768,-1.82587500000001
0.422800000000056,-0.722825000000205,-1.12207499999999,0.278949999999931,0.337149999999897,-1.79292500000004
0.397075000000136,-0.596625000000017,-1.05737499999998,0.366075000000007,0.553100000000029,-1.75482499999997
0.327125000000317,-0.403625000000019,-1.02710000000001,0.419675000000036,0.745025000000177,-1.70667499999996
0.231099999999929,-0.147000000000064,-1.02347500000001,0.424225,0.904049999999879,-1.64305000000003
0.130474999999741,0.162675000000001,-1.03525,0.37430000000005,1.02739999999962,-1.55972500000004
0.0450000000001838,0.50812499999997,-1.048925,0.276349999999981,1.11837500000017,-1.45517499999998
-0.0123750000000089,0.867100000000176,-1.05035,0.148174999999931,1.18522500000023,-1.33079999999999
-0.0393750000002302,1.21645000000031,-1.02807500000001,0.0163750000000545,1.23915000000002,-1.19072500000001
