seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,227387.87951387308,1.913756769715888,0.0574100372027771,3.414729449283125,0.4386945527998594,68.6462,68.6462,0.945819283891641,29,
3AB,id:pelvis_ty_force,least_squares,True,163270.0887158949,1.5791273612530483,0.2029080318898692,3.522626994651113,0.13018245889404,68.6462,68.6462,0.9165252509228764,19,
4AB,id:pelvis_ty_force,least_squares,True,155133.17561796826,1.685736886807233,0.1257664115518618,3.473993767307878,0.2636932591247167,68.6462,68.6462,0.9253881534050616,27,
5AB,id:pelvis_ty_force,least_squares,True,92739.70627415112,1.8237563344958447,0.12863355062105,3.573289014277319,0.2567775570941697,68.6462,68.6462,0.9310509172679738,18,
6AB,id:pelvis_ty_force,least_squares,True,129499.92209881448,1.805012471100809,0.3975011538050195,3.612173595633245,0.2878607582700995,68.6462,68.6462,0.9164195026090304,29,
7AB,id:pelvis_ty_force,least_squares,True,168593.37739745516,1.882165558773193,0.09357111781005,3.4208494949985733,0.6639187777155671,68.6462,68.6462,0.9319440365049414,23,
8AB,id:pelvis_ty_force,least_squares,True,146489.6288561305,1.766130443545561,0.2246699762365053,3.725135901882883,0.7999999999998767,68.6462,68.6462,0.934780111392139,22,
9AB,id:pelvis_ty_force,least_squares,True,88732.69915945284,1.8437925546250704,0.144169723874333,3.5014528467706354,0.5767391883032401,68.6462,68.6462,0.9388104691412594,27,
10AB,id:pelvis_ty_force,least_squares,True,128305.32202164196,1.785471890480831,0.1532485402278992,3.325719824960784,0.4762217355143644,68.6462,68.6462,0.9358313076995938,25,
11AB,id:pelvis_ty_force,least_squares,True,260566.09795415527,1.8086669694259472,0.1156910026450774,3.467274347256636,0.050000004341053,68.6462,68.6462,0.9413571150747329,28,
1BC,id:pelvis_ty_force,least_squares,True,213181.87026200644,1.852412300527781,0.3717071382145006,3.484234103714508,0.2330312784043109,68.6462,68.6462,0.9418749917308306,27,
2BC,id:pelvis_ty_force,least_squares,True,175975.15971646478,1.9110420167229856,0.1983174338771542,3.6689855505502513,0.2817804990402121,68.6462,68.6462,0.9209351193925248,21,
3BC,id:pelvis_ty_force,least_squares,True,180136.80724962894,1.8232396823288568,0.1817571940379966,3.5057969165713265,0.3012318156890302,68.6462,68.6462,0.9338921935341552,29,
4BC,id:pelvis_ty_force,least_squares,True,150988.20084297584,1.805287940195848,0.3557514702505109,3.6239585486329737,0.2515651082052919,68.6462,68.6462,0.9376599638750124,27,
5BC,id:pelvis_ty_force,least_squares,True,169406.32408276427,1.8416237784064824,0.2692599225913376,3.384605573538561,0.3263754090507128,68.6462,68.6462,0.9376173836536432,24,
6BC,id:pelvis_ty_force,least_squares,True,121746.90929446052,1.92848894327953,0.1672779188755672,3.5799957866514536,0.185179796870415,68.6462,68.6462,0.9203436271453496,19,
7BC,id:pelvis_ty_force,least_squares,True,109211.646866914,1.8128664232243488,0.2056657639791493,3.236185419991122,0.4583042600673248,68.6462,68.6462,0.9254408909171732,38,
8BC,id:pelvis_ty_force,least_squares,True,103448.3766755702,1.89483895477506,0.151840687665979,3.651620579583173,0.4517828447126298,68.6462,68.6462,0.9356006838046133,22,
9BC,id:pelvis_ty_force,least_squares,True,121262.41225570095,1.8320671226612613,0.1666934283496217,3.192574132237892,0.3357243061317037,68.6462,68.6462,0.9236770935680374,27,
10BC,id:pelvis_ty_force,least_squares,True,95622.18678071765,1.846780174696232,0.1788866944323542,3.112480351573696,0.2978411442627027,68.6462,68.6462,0.9166784601275504,20,
11BC,id:pelvis_ty_force,least_squares,True,140723.358989792,1.883714328013988,0.3196065285425736,3.5781306073377914,0.0938979883066994,68.6462,68.6462,0.9156133435831048,31,
1CA,id:pelvis_ty_force,least_squares,True,226232.6969477405,1.8955182545940945,0.1248985965295071,3.4532852766355413,0.3825554753210685,68.6462,68.6462,0.93762499331754,40,
2CA,id:pelvis_ty_force,least_squares,True,201401.69501582568,1.937774853680111,0.0973303894774516,3.3965711108828858,0.7999999999999999,68.6462,68.6462,0.9344430271406996,27,
3CA,id:pelvis_ty_force,least_squares,True,129354.02855224846,1.812150389192115,0.2397198122071565,3.5706168114556114,0.3334889759300826,68.6462,68.6462,0.9415915533004956,22,
4CA,id:pelvis_ty_force,least_squares,True,129647.33381510367,1.82859544898534,0.2245086811564436,3.384085425792657,0.7441479021460362,68.6462,68.6462,0.9413914284717416,18,
5CA,id:pelvis_ty_force,least_squares,True,150576.6345168122,1.833836861540932,0.2334200710057417,3.4932756768349127,0.2848995389153737,68.6462,68.6462,0.9149994751676698,19,
6CA,id:pelvis_ty_force,least_squares,True,114954.59101239363,1.8514962906470376,0.261745237688852,3.2990342748826293,0.7999994862601033,68.6462,68.6462,0.933871043038185,36,
7CA,id:pelvis_ty_force,least_squares,True,139952.43625590496,1.901550432766196,0.2665493871938872,3.48984101547234,0.5839221728505875,68.6462,68.6462,0.9296320112673792,22,
8CA,id:pelvis_ty_force,least_squares,True,87169.32691267585,1.915571026236254,0.1183350868856562,3.689022504949044,0.4135733458505138,68.6462,68.6462,0.9448985397775044,20,
9CA,id:pelvis_ty_force,least_squares,True,102302.36752932808,1.9301121985665528,0.1199990143206484,3.3723147830915803,0.4552618467806672,68.6462,68.6462,0.9233667381799866,22,
10CA,id:pelvis_ty_force,least_squares,True,129317.7871532396,1.985139840423392,0.2794704715557243,3.614895524524085,0.7413754246302039,68.6462,68.6462,0.925413174766368,19,
11CA,id:pelvis_ty_force,least_squares,True,111083.4878665224,2.1378364700343067,0.09517386970868208,3.640367832238753,0.7999999999999707,68.6462,68.6462,0.9177420047171686,21,
