seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,545108.5961400421,1.537350134061252,0.0893043044274105,3.4275010651830984,0.0884919946484341,98.066,98.066,0.9525649088249089,31,
2AB,id:pelvis_ty_force,least_squares,True,159441.2153554889,1.5806600135786215,0.2120836899320533,3.3723008973459003,0.406115156631916,98.066,98.066,0.9667651313961028,18,
3AB,id:pelvis_ty_force,least_squares,True,157053.21134411,1.4300473008730803,0.3827618204694488,3.399829650291131,0.1896409624504093,98.066,98.066,0.9485303296909284,27,
4AB,id:pelvis_ty_force,least_squares,True,187802.1569242153,1.6127740261789862,0.185716496515649,3.198200795570208,0.4593452348139235,98.066,98.066,0.9529234444459772,32,
5AB,id:pelvis_ty_force,least_squares,True,281029.3306646897,1.5749855242618784,0.3333101004054469,3.2815093491527048,0.7999999999999988,98.066,98.066,0.9569066073478724,20,
6AB,id:pelvis_ty_force,least_squares,True,205668.5276419411,1.691598244726764,0.1730358136982292,3.456795902489173,0.284965686973533,98.066,98.066,0.9613181189728964,19,
9AB,id:pelvis_ty_force,least_squares,True,298075.0859238688,1.738966661554998,0.3097392981993307,3.445449043573978,0.4028735443938246,98.066,98.066,0.9532462859706728,32,
10AB,id:pelvis_ty_force,least_squares,True,304580.19568229094,1.5887550388105582,0.2021152151289244,3.0452812637826243,0.5235810920881817,98.066,98.066,0.9137620636792028,24,
11AB,id:pelvis_ty_force,least_squares,True,181761.58078294093,1.67070374612719,0.3126473700896276,3.391445108826308,0.2449597603072647,98.066,98.066,0.9598519119056677,19,
13AB,id:pelvis_ty_force,least_squares,True,223196.5786670617,1.6807913587778895,0.194881119156025,3.343478602844716,0.4984300701489217,98.066,98.066,0.980418453971375,22,
1BC,id:pelvis_ty_force,least_squares,True,1020836.004365791,1.6341224358582689,0.0500000000001184,2.9866169434135426,0.1209386699533688,98.066,98.066,0.9404449409041452,42,"|a|>30.0 spikes: R=1, L=0 (despike OFF — not substituted)"
2BC,id:pelvis_ty_force,least_squares,True,279436.15796184575,1.57671317507217,0.217673115608533,3.143354411854948,0.2859637270865386,98.066,98.066,0.9563566777516384,24,
3BC,id:pelvis_ty_force,least_squares,True,255327.8421800296,1.568759635651483,0.324198859757537,3.340597842321183,0.1113820798371931,98.066,98.066,0.9430699450910012,26,
4BC,id:pelvis_ty_force,least_squares,True,253822.1355194968,1.4949306210209643,0.3562336817777728,3.1331548904747324,0.1128439684796019,98.066,98.066,0.9481409922659126,30,
5BC,id:pelvis_ty_force,least_squares,True,232197.6748329874,1.529530933809203,0.3643074119676704,3.026691377700532,0.1172869213152609,98.066,98.066,0.9458282675952928,21,
6BC,id:pelvis_ty_force,least_squares,True,185405.21486743767,1.7734730016370903,0.1757552352226395,3.136724653495694,0.0933024326519696,98.066,98.066,0.9423886982066496,20,
7BC,id:pelvis_ty_force,least_squares,True,163831.81354333882,1.7186721282099533,0.2685805992748262,3.298571341368934,0.1283369370066192,98.066,98.066,0.955098579715022,30,
