seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,308559.33437305054,0.9956901771271952,0.0731940673062008,2.474901235749947,0.1311384135843018,68.6462,68.6462,1.0103339815776615,24,
2AB,id:pelvis_ty_force,least_squares,True,199832.25802380103,0.914542297925202,0.2145125484320269,2.1775155712966505,0.4478913433403443,68.6462,68.6462,0.9980851148880412,24,
3AB,id:pelvis_ty_force,least_squares,True,159590.10602098657,0.9667125415887668,0.1528159817643203,2.446152633282447,0.2189990402835119,68.6462,68.6462,0.9392848998425062,20,
4AB,id:pelvis_ty_force,least_squares,True,133963.5027885074,1.0659182787320132,0.287771129840185,2.771515382890482,0.2144138687318896,68.6462,68.6462,0.8260182283671531,21,
5AB,id:pelvis_ty_force,least_squares,True,139581.4760437586,1.0480566920791974,0.2879989854267648,2.707845193226855,0.2980809764617422,68.6462,68.6462,0.868459625861643,17,
6AB,id:pelvis_ty_force,least_squares,True,148161.71806693927,1.0082433372850284,0.3203313216139084,2.7516503975700086,0.1193165504378815,68.6462,68.6462,0.8563641910544325,14,
7AB,id:pelvis_ty_force,least_squares,True,127271.46693465929,0.9461219284524242,0.2135904590848641,2.3085176580051026,0.2933535427208097,68.6462,68.6462,0.9367990003074018,19,
8AB,id:pelvis_ty_force,least_squares,True,123044.24031624092,0.9991623221408642,0.2862237512596232,2.639905847323848,0.1426324959903824,68.6462,68.6462,0.8738953875458367,21,
9AB,id:pelvis_ty_force,least_squares,True,145583.1425523557,1.005610662649595,0.3424854996403332,2.64478003896527,0.2231310627146835,68.6462,68.6462,0.8704807482567192,21,
10AB,id:pelvis_ty_force,least_squares,True,114135.72820924949,0.9272819168094372,0.2854042025027615,2.370889808705217,0.3819620088715871,68.6462,68.6462,0.919892802140741,17,
1BC,id:pelvis_ty_force,least_squares,True,229893.7380288424,1.1174457254482053,0.1234808828045431,2.3441887837270583,0.2452539135257004,68.6462,68.6462,0.857712045746245,17,
2BC,id:pelvis_ty_force,least_squares,True,135004.10535975464,1.341679923214134,0.1418314814681428,2.8597042812305613,0.1270540111467673,68.6462,68.6462,0.7989111271186425,22,
3BC,id:pelvis_ty_force,least_squares,True,129190.44362947906,1.2867081571329195,0.0906992842185727,2.522971901001815,0.2053463163879908,68.6462,68.6462,0.8167068943450366,30,
4BC,id:pelvis_ty_force,least_squares,True,151524.99153870874,1.4008742705288697,0.0977310889768927,2.7555810071280256,0.0960595171006436,68.6462,68.6462,0.8130639654832016,23,
5BC,id:pelvis_ty_force,least_squares,True,117691.59953834316,1.3387864190916494,0.1998312423901223,2.6848129867543937,0.3337227397138708,68.6462,68.6462,0.8381580030235741,31,
6BC,id:pelvis_ty_force,least_squares,True,118202.74485804416,1.2102322249321236,0.1167697389842255,2.590186294330735,0.1307300462916687,68.6462,68.6462,0.8317402519588792,24,
7BC,id:pelvis_ty_force,least_squares,True,143278.7193988653,1.1760188884816556,0.0932555192935911,2.390768463869321,0.2695067454387772,68.6462,68.6462,0.8465934381526969,20,
8BC,id:pelvis_ty_force,least_squares,True,117159.40784847728,1.3864075240749636,0.14396298945951,2.7422620779543023,0.2937125046922964,68.6462,68.6462,0.8113047115313814,24,
9BC,id:pelvis_ty_force,least_squares,True,98341.7880661111,1.417966965094648,0.2562027746434512,2.886759993945314,0.2805838169976631,68.6462,68.6462,0.8767655607402343,17,
10BC,id:pelvis_ty_force,least_squares,True,133407.14576506865,1.212453663583693,0.0754414479057172,2.4328589682962787,0.1695649613859552,68.6462,68.6462,0.855699676611207,27,
1CA,id:pelvis_ty_force,least_squares,True,165586.16015045258,1.1557373695523434,0.1921645130238831,2.616827321843504,0.7281838440818272,68.6462,68.6462,0.9027649405539552,26,
2CA,id:pelvis_ty_force,least_squares,True,183877.25841523203,1.2748336885769167,0.1959579637620163,2.8987641681001106,0.2361102770515763,68.6462,68.6462,0.9072961455401816,14,
3CA,id:pelvis_ty_force,least_squares,True,177370.47528279683,1.2683974700763363,0.1188172563401568,2.915917267001816,0.2738231117211032,68.6462,68.6462,0.9034615051282276,19,
4CA,id:pelvis_ty_force,least_squares,True,124910.61691320266,1.259713224404897,0.2153500596662356,2.89369433681584,0.7759214631574779,68.6462,68.6462,0.8586088925148507,32,
5CA,id:pelvis_ty_force,least_squares,True,110470.3491728844,1.285300889917462,0.1364041009869563,2.933649575924484,0.7999999999999777,68.6462,68.6462,0.8382556782701256,29,
6CA,id:pelvis_ty_force,least_squares,True,143757.1863073508,1.1505751021884727,0.1654276537428348,2.7638190122031605,0.7761274720907992,68.6462,68.6462,0.9094473163774516,24,
7CA,id:pelvis_ty_force,least_squares,True,148857.54647610686,1.272375591827715,0.2009511551502341,2.9044299981794786,0.1615810387072695,68.6462,68.6462,0.9390052117461511,33,
8CA,id:pelvis_ty_force,least_squares,True,100807.82617925914,1.3163716829640302,0.1883770778539827,2.8356743736566385,0.79999999999952,68.6462,68.6462,0.8868991885788232,21,
9CA,id:pelvis_ty_force,least_squares,True,140946.16330675728,1.3691928928961137,0.1097089232333306,3.025319749457214,0.2404481333290387,68.6462,68.6462,0.8494096723975011,19,
10CA,id:pelvis_ty_force,least_squares,True,136031.99564336985,0.9791722919881819,0.2169702927616396,2.6353045360956635,0.7710635446438092,68.6462,68.6462,0.8419216995745334,18,
