seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,114456.22244182596,1.0972564421769575,0.3389265178778969,2.4811572265307342,0.471450229362882,68.6462,68.6462,0.8967490650297198,16,
2AB,id:pelvis_ty_force,least_squares,True,126521.7871000522,1.0185346358544545,0.2328937034404657,1.9777035700189,0.7999990887407824,68.6462,68.6462,0.9848362457976484,41,
3AB,id:pelvis_ty_force,least_squares,True,168877.6241313968,1.0178162550963237,0.2138025808122483,2.271363540604636,0.1299489571980323,68.6462,68.6462,1.0106975600180317,23,
4AB,id:pelvis_ty_force,least_squares,True,177819.32029616152,1.0483389818568143,0.1078915130576165,2.2831328618895435,0.0977603382643822,68.6462,68.6462,1.0371572272612268,24,
5AB,id:pelvis_ty_force,least_squares,True,161912.48251037372,0.9797300499314694,0.2224080109488592,2.085464734471925,0.6334708867413078,68.6462,68.6462,1.0159573282150742,26,
6AB,id:pelvis_ty_force,least_squares,True,145658.65006010816,1.0462323035220105,0.2058376456664347,2.2806623211731685,0.3427490442039393,68.6462,68.6462,1.0065095230354495,15,
7AB,id:pelvis_ty_force,least_squares,True,243552.03515732964,1.0335108914674935,0.1506630996814904,2.301458605459734,0.1339506252801618,68.6462,68.6462,1.0340254600214651,19,
8AB,id:pelvis_ty_force,least_squares,True,193666.1897821372,0.9939963746015452,0.2031361417932876,2.1051500639434355,0.4437500970113472,68.6462,68.6462,0.993524141974413,22,
9AB,id:pelvis_ty_force,least_squares,True,186978.24884331872,1.067870260081992,0.1724950662436492,2.284109180371103,0.1131721053508922,68.6462,68.6462,1.0162865187973502,19,
10AB,id:pelvis_ty_force,least_squares,True,204758.57806853068,0.9933325843316176,0.2757460198549122,2.2529470034458106,0.1093842949939152,68.6462,68.6462,0.996397694508432,21,
1BC,id:pelvis_ty_force,least_squares,True,133428.27720424932,1.2059785914352252,0.0913759457902614,2.011127716355211,0.3703999414496197,68.6462,68.6462,0.9815596502406976,23,
2BC,id:pelvis_ty_force,least_squares,True,115705.574943967,1.3027080380281848,0.1330530395376491,2.223588548054521,0.1085506586341326,68.6462,68.6462,0.9600715364562404,27,
3BC,id:pelvis_ty_force,least_squares,True,146167.88372250315,1.3168966886888165,0.0630861107645427,2.243696989618204,0.257451131207291,68.6462,68.6462,0.9645031916994564,24,
4BC,id:pelvis_ty_force,least_squares,True,137888.5640885682,1.221275623130648,0.0725397305460961,2.08153854356818,0.2725170350229799,68.6462,68.6462,0.9416084862387026,15,
5BC,id:pelvis_ty_force,least_squares,True,109550.44585358365,1.2918744522321726,0.0997756556025809,2.198550698748825,0.2217750211482247,68.6462,68.6462,0.9601095141450214,15,
6BC,id:pelvis_ty_force,least_squares,True,117726.34969616594,1.209492774344348,0.0977580878550623,2.240786560541032,0.1733724294179535,68.6462,68.6462,0.956429702106813,24,
7BC,id:pelvis_ty_force,least_squares,True,124014.00043489308,1.2031674974167947,0.1068107896565598,2.0999970088647406,0.2708923659074118,68.6462,68.6462,0.9557557122536984,20,
8BC,id:pelvis_ty_force,least_squares,True,132486.9226155528,1.1283547790300883,0.1349621980114703,2.1017655594372906,0.189057856560058,68.6462,68.6462,0.936653873114722,19,
9BC,id:pelvis_ty_force,least_squares,True,88779.8813667165,1.189288735037578,0.1078432924084828,2.1464652656651926,0.1535827159490579,68.6462,68.6462,0.9480757138763976,20,
10BC,id:pelvis_ty_force,least_squares,True,113416.93626024088,1.1784429265508125,0.0991834734916806,2.170796633400328,0.1713513766663683,68.6462,68.6462,0.9340758727372828,26,
1CA,id:pelvis_ty_force,least_squares,True,138969.13307605934,1.3230102733750049,0.0798693494585493,2.4150325413057208,0.7999999999914617,68.6462,68.6462,1.0095427269955566,34,
2CA,id:pelvis_ty_force,least_squares,True,173517.12613780564,1.2767331353067426,0.1105658107716625,2.548965707309109,0.4976201410958743,68.6462,68.6462,1.0238573246589031,26,
3CA,id:pelvis_ty_force,least_squares,True,173577.74755785143,1.21954408397282,0.0888429826987359,2.3366097282537184,0.7999999999999999,68.6462,68.6462,0.9546856219238048,23,
4CA,id:pelvis_ty_force,least_squares,True,131876.41685592078,1.237517854662467,0.0828717762158462,2.3309956064190955,0.7999999999897636,68.6462,68.6462,0.9598098124877998,42,
5CA,id:pelvis_ty_force,least_squares,True,183559.1942318277,1.253216003660274,0.0590173173347947,2.517663647695516,0.2459271882258282,68.6462,68.6462,0.9807179933856358,27,
6CA,id:pelvis_ty_force,least_squares,True,129886.98222882288,1.2452362311486491,0.1116597214345689,2.285390319391298,0.7999999999999843,68.6462,68.6462,0.949246276622941,26,
7CA,id:pelvis_ty_force,least_squares,True,134523.2053142635,1.230239895879022,0.0906735368111184,2.3189051978861097,0.7999999999978715,68.6462,68.6462,0.9800332269523968,33,
8CA,id:pelvis_ty_force,least_squares,True,143479.26461219028,1.199079301113214,0.0808413549872087,2.2007106297620265,0.7999999999999999,68.6462,68.6462,0.9489804552139216,36,
9CA,id:pelvis_ty_force,least_squares,True,94696.05618050904,1.2625014787152151,0.0928970560988925,2.287104654578826,0.7999999999999933,68.6462,68.6462,0.9298739362034864,26,
10CA,id:pelvis_ty_force,least_squares,True,120053.91593272753,1.2302640430701268,0.09638418772124244,2.354567418113161,0.7999999999996344,68.6462,68.6462,0.9624186519971318,32,
