seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,192606.3378653745,1.287728221671878,0.2061020634701723,2.7219158264770407,0.3217816646118981,147.099,147.099,0.978001712490814,20,
2AB,id:pelvis_ty_force,least_squares,True,184411.06043433485,1.0592428066407449,0.1093150913344689,2.330045398492121,0.2091902938227537,147.099,147.099,0.9953628693914156,27,
3AB,id:pelvis_ty_force,least_squares,True,221045.2978921788,1.262639765908038,0.1599119549120233,2.6301717986104904,0.1213274640491818,147.099,147.099,0.9514061584048572,28,
4AB,id:pelvis_ty_force,least_squares,True,159458.35830067366,1.0552719326538107,0.1594700949568605,2.422276307284366,0.2061604045635175,147.099,147.099,0.9890278835742076,23,
5AB,id:pelvis_ty_force,least_squares,True,287368.87314725603,1.2321207054350582,0.1834298509712692,2.5962881187791105,0.5075373024466062,147.099,147.099,0.9458663216402616,29,
6AB,id:pelvis_ty_force,least_squares,True,242013.62038821168,1.11431113909555,0.2318728239201518,2.555194404337678,0.2105534335556651,147.099,147.099,0.939357767481924,17,
7AB,id:pelvis_ty_force,least_squares,True,165468.99754361494,1.2094026678201542,0.110827656038153,2.486719706737067,0.1189605130679677,147.099,147.099,0.9775251199019094,22,
8AB,id:pelvis_ty_force,least_squares,True,174026.32379580938,1.0826353907906554,0.0960813536822101,2.4076585666354084,0.1639091953345038,147.099,147.099,0.9987388266805508,23,
9AB,id:pelvis_ty_force,least_squares,True,313425.3468832799,1.0633356193028292,0.1938801639702636,2.459077189481144,0.1844376544333258,147.099,147.099,0.9820601748568958,20,
10AB,id:pelvis_ty_force,least_squares,True,218395.3872100573,0.950560735058599,0.2020903463102468,2.311241985443029,0.1267054361763846,147.099,147.099,1.0315883498761471,16,
1BC,id:pelvis_ty_force,least_squares,True,383877.59238102246,1.3955288011285278,0.155016007016296,2.459193641710665,0.1078177170300847,147.099,147.099,0.9475143847987396,35,
2BC,id:pelvis_ty_force,least_squares,True,341589.7043587549,1.2741517018211714,0.238464117534311,2.3661815233794234,0.1723460222674727,147.099,147.099,0.9646378213358778,21,
3BC,id:pelvis_ty_force,least_squares,True,441007.4619180448,1.5008864506934694,0.1448811682613166,2.517505876863633,0.1875451823852959,147.099,147.099,0.9022590940808306,18,
4BC,id:pelvis_ty_force,least_squares,True,352000.4212212712,1.3813645140379884,0.1864159185411654,2.519345768466564,0.1833688086449119,147.099,147.099,0.931751238021106,14,
5BC,id:pelvis_ty_force,least_squares,True,286428.3142014614,1.490318274124086,0.1565132718799036,2.591580225431126,0.1774185188747246,147.099,147.099,0.8638349882572082,16,
6BC,id:pelvis_ty_force,least_squares,True,286192.8292776867,1.4022494825002907,0.1440895911491871,2.461447800701812,0.142302090359047,147.099,147.099,0.9396568971110424,19,
7BC,id:pelvis_ty_force,least_squares,True,230754.96335784253,1.102639861293171,0.1873118350978035,2.162089967228084,0.1459022326607942,147.099,147.099,0.9546000051272656,19,
8BC,id:pelvis_ty_force,least_squares,True,186257.2172606484,1.1088873535528254,0.173168967771611,2.174264993223204,0.1525118481701602,147.099,147.099,0.9184257933572548,14,
9BC,id:pelvis_ty_force,least_squares,True,277315.59095952264,1.0454437311348903,0.1768954046874398,2.088910362037316,0.1665057499892215,147.099,147.099,0.9106153016522552,22,
10BC,id:pelvis_ty_force,least_squares,True,274996.12184997,1.224092011897575,0.1987602005158297,2.323167739482063,0.1414234690649765,147.099,147.099,0.939433486991354,17,
1CA,id:pelvis_ty_force,least_squares,True,212856.67435983647,0.9644125766069332,0.1776397591908082,2.260408170504177,0.3459221725962688,147.099,147.099,0.8795277780210446,24,
2CA,id:pelvis_ty_force,least_squares,True,286957.9874082175,1.5439507496443474,0.1544585317026534,2.869083323217377,0.287326602364728,147.099,147.099,0.9225819080073993,35,
3CA,id:pelvis_ty_force,least_squares,True,226805.2042526556,1.474240399855451,0.2076878879093951,2.827274071635184,0.2407965496559034,147.099,147.099,1.016304465082806,43,
4CA,id:pelvis_ty_force,least_squares,True,283059.1245820071,1.4059303775270129,0.2166874614502903,2.8676522216358333,0.4959642126525686,147.099,147.099,0.9966642012362223,21,
5CA,id:pelvis_ty_force,least_squares,True,259058.48193037944,1.2171351023351185,0.1400758288662146,2.626659880139453,0.3835651783268614,147.099,147.099,0.9636504486281016,25,
6CA,id:pelvis_ty_force,least_squares,True,269677.8319245164,1.321116747382118,0.1355795183948335,2.5804665542931016,0.4820943951425705,147.099,147.099,1.024790735598368,24,
7CA,id:pelvis_ty_force,least_squares,True,294275.65833512344,1.0930150803245924,0.1248802359418034,2.289897588780944,0.4972279350686379,147.099,147.099,0.935022097299018,31,
8CA,id:pelvis_ty_force,least_squares,True,274168.7755827732,1.142635965010076,0.174953112686828,2.5558306387279206,0.2787794321048332,147.099,147.099,0.90108574010647,19,
9CA,id:pelvis_ty_force,least_squares,True,284620.2295594851,0.8056408189766667,0.2016209984233518,2.0858442312169365,0.5347167462161476,147.099,147.099,0.917015462680929,25,
10CA,id:pelvis_ty_force,least_squares,True,201262.72800306906,1.64274068904679,0.10723885683902325,2.8649926367435246,0.4937103602471116,147.099,147.099,0.9779834873252626,33,
