time,residual,w_smooth,w_rect
0.01,81.69719883,0.0,0.0
0.02,71.18698496,0.0,0.0
0.03,62.091467,0.0,0.0
0.04,54.46654129,0.0,0.0
0.05,48.18752328,0.0,0.0
0.06,43.07935766,0.0,0.0
0.07,39.05010168,0.0,0.0
0.08,36.1777996,0.0,0.0
0.09,34.72074587,0.0,0.0
0.1,35.033948,0.0,0.0
0.11,37.39579531,0.0,0.0
0.12,41.7899215,0.0,0.0
0.13,47.72870994,0.0,0.0
0.14,54.22513596,0.0,0.0
0.15,59.97942745,0.0,0.0
0.16,63.74866558,0.0,0.0
0.17,64.7792158,0.0,0.0
0.18,63.1389867,0.0,0.0
0.19,59.78951046,0.0,0.0
0.2,56.31982381,0.0,0.0
0.21,54.41705546,0.0,0.0
0.22,55.267481,0.0,0.0
0.23,59.13353688,0.0,0.0
0.24,65.27745058,0.0,0.0
0.25,72.26292078,0.0,0.0
0.26,78.50156876,0.0,0.0
0.27,82.83244596,0.0,0.0
0.28,84.85892586,0.0,0.0
0.29,84.96577601,0.0,0.0
0.3,84.04413606,0.0,0.0
0.31,83.08412697,0.0,0.0
0.32,82.82463373,0.0,0.0
0.33,83.58366781,0.0,0.0
0.34,85.27432988,0.0,0.0
0.35,87.5318754,0.0,0.0
0.36,89.88103448,0.0,0.0
0.37,91.89539396,0.0,0.0
0.38,93.29880515,0.0,0.0
0.39,93.97458962,0.0,0.0
0.4,93.8912833,0.0,0.0
0.41,93.01158533,0.0,0.0
0.42,91.26771832,0.0,0.0
0.43,88.61002366,0.0,0.0
0.44,85.08118785,0.0,0.0
0.45,80.89039107,0.0,0.0
0.46,76.45338327,0.0,0.0
0.47,72.33701917,0.0,0.0
0.48,69.10486905,0.0,0.0
0.49,67.15188407,0.0,0.0
0.5,66.60999251,0.0,0.0
0.51,67.33889407,0.0,0.0
0.52,68.97808795,0.0,0.0
0.53,71.0372337,0.0,0.0
0.54,73.01077927,0.0,0.0
0.55,74.4825618,0.0,0.0
0.56,75.17682219,0.0,0.0
0.57,74.95350828,0.0,0.0
0.58,73.7881282,0.0,0.0
0.59,71.776235,0.0,0.0
0.6,69.15420029,0.0,0.0
0.61,66.28486284,0.0,0.0
0.62,63.5994703,0.0,0.0
0.63,61.54953633,0.0,0.0
0.64,60.58955629,0.0,0.0
0.65,61.143722,0.0,0.0
0.66,63.52281568,0.0,0.0
0.67,67.80958219,0.0,0.0
0.68,73.7453513,0.0,0.0
0.69,80.65391979,0.0,0.0
0.7,87.45670984,0.0,0.0
0.71,92.83225835,0.0,0.0
0.72,95.51727798,0.0,0.0
0.73,94.65967038,0.004477628252498233,1.0
0.74,90.08087133,0.02505157005611247,1.0
0.75,82.33178995,0.06048415593857348,1.0
0.76,72.52194483,0.10875128999713865,1.0
0.77,61.99737022,0.16782887632906535,1.0
0.78,51.99283917,0.23569281903161107,1.0
0.79,43.37280708,0.3103190222020332,1.0
0.8,36.5112812,0.3896833899375889,1.0
0.81,31.30246018,0.471761826335536,1.0
0.82,27.27764915,0.5545302354931305,1.0
0.83,23.7964371,0.6359645215076323,1.0
0.84,20.26708523,0.714040588476297,1.0
0.85,16.34278479,0.7867343404963826,1.0
0.86,12.03487732,0.8520216816651464,1.0
0.87,7.69377216,0.9078785160798459,1.0
0.88,3.85755884,0.952280747837738,1.0
0.89,1.02705155,0.983204281036081,1.0
0.9,-0.54590769,0.9986250197721314,1.0
0.91,-0.97763872,1.0,1.0
0.92,-0.74909629,1.0,1.0
0.93,-0.58654511,1.0,1.0
0.94,-1.24218962,1.0,1.0
0.95,-3.24624008,1.0,1.0
0.96,-6.7406914,1.0,1.0
0.97,-11.44396166,1.0,1.0
0.98,-16.72297307,1.0,1.0
0.99,-21.74182299,1.0,1.0
1.0,-25.66851836,1.0,1.0
1.01,-27.8875134,1.0,1.0
1.02,-28.13858081,1.0,1.0
1.03,-26.56314565,1.0,1.0
1.04,-23.6760602,1.0,1.0
1.05,-20.22922032,1.0,1.0
1.06,-16.98078541,1.0,1.0
1.07,-14.37911094,1.0,1.0
1.08,-12.56987501,1.0,1.0
1.09,-11.48288236,1.0,1.0
1.1,-10.97119574,1.0,1.0
1.11,-10.88319369,1.0,1.0
1.12,-11.09022097,1.0,1.0
1.13,-11.46762641,1.0,1.0
