seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,125533.86396718252,1.0407396511331264,0.1143862419466258,2.415487941183499,0.1244478833872242,68.6462,68.6462,0.9463941360263234,25,
2AB,id:pelvis_ty_force,least_squares,True,136775.74014053203,1.1492808299987816,0.0955496728074812,2.534626265018574,0.2218734899307833,68.6462,68.6462,0.857723333138244,26,
3AB,id:pelvis_ty_force,least_squares,True,141865.1751752555,0.8974828934708929,0.1135897747139396,2.2668048441080275,0.1057202719517076,68.6462,68.6462,0.9906914355783714,23,
4AB,id:pelvis_ty_force,least_squares,True,133625.69461801648,0.9386190483740996,0.2155502915791422,2.346782143068669,0.0782906091017333,68.6462,68.6462,0.9106414550344848,43,
5AB,id:pelvis_ty_force,least_squares,True,157373.35514407,0.9223920565294016,0.1038718238488533,2.240759003048899,0.0800519192459195,68.6462,68.6462,1.0273380432465848,35,
6AB,id:pelvis_ty_force,least_squares,True,137562.9830231186,0.9152977922026736,0.1028048007951823,2.2061628170325625,0.1002979976258857,68.6462,68.6462,0.97476009273695,24,
7AB,id:pelvis_ty_force,least_squares,True,198853.448795289,0.4723354545814293,0.2077300468884207,2.133957044643715,0.2212428836043705,68.6462,68.6462,0.957458854252447,19,
8AB,id:pelvis_ty_force,least_squares,True,133248.54194861394,0.9601976079362364,0.0590508712490764,2.153405391597844,0.1102689288540744,68.6462,68.6462,0.9626018372466356,25,
9AB,id:pelvis_ty_force,least_squares,True,116001.86468738626,0.9248966393434302,0.077163541744043,2.077483807882225,0.4480267698627679,68.6462,68.6462,0.9533184363389064,35,
10AB,id:pelvis_ty_force,least_squares,True,101600.59811199678,0.9172626613764526,0.0837707231999075,2.112076904556542,0.2431192795352119,68.6462,68.6462,0.9803550951565748,37,
1BC,id:pelvis_ty_force,least_squares,True,145217.7335636059,1.19165850818729,0.0610260149104764,2.299479940937069,0.2741440870116849,68.6462,68.6462,0.8415209450106803,22,
2BC,id:pelvis_ty_force,least_squares,True,143857.6673173917,1.2411163442640134,0.0603626549855077,2.329652186703917,0.1336142167567472,68.6462,68.6462,0.8863261538376288,25,
3BC,id:pelvis_ty_force,least_squares,True,156511.63700428244,1.2316906652331772,0.0677302386248797,2.313971753021932,0.1243312126519415,68.6462,68.6462,0.8731377989904587,18,
4BC,id:pelvis_ty_force,least_squares,True,145927.0955106106,1.181479943945409,0.1158828611597326,2.275572773721837,0.1754227547628553,68.6462,68.6462,0.8750678656819528,21,
5BC,id:pelvis_ty_force,least_squares,True,173859.07914120005,1.222233849422878,0.07043067227926,2.214751824992484,0.0712521255694272,68.6462,68.6462,0.869374643090365,28,
6BC,id:pelvis_ty_force,least_squares,True,174795.94964915636,1.2312027846226394,0.0500000000370168,2.267353365942816,0.1097629216627143,68.6462,68.6462,0.893881770814499,43,
7BC,id:pelvis_ty_force,least_squares,True,155423.4606210029,1.1533238754860666,0.0925166751068295,2.1807693504943915,0.1421687788229061,68.6462,68.6462,0.873213702637868,23,
8BC,id:pelvis_ty_force,least_squares,True,147665.1686616661,1.1791117274699447,0.0599899384024389,2.1952394468960064,0.0905527707792906,68.6462,68.6462,0.8699241626616183,24,
9BC,id:pelvis_ty_force,least_squares,True,128313.87674175974,1.2400332133217389,0.0512191080531012,2.2458600316345234,0.0848644157187728,68.6462,68.6462,0.8760565149643976,28,
10BC,id:pelvis_ty_force,least_squares,True,120893.25395503885,1.255101555911346,0.0679844993292864,2.340163852043866,0.1175823898022584,68.6462,68.6462,0.881579101875082,24,
1CA,id:pelvis_ty_force,least_squares,True,142254.94265139193,1.2808695617144097,0.0847403627220505,2.632445910658779,0.799999999992994,68.6462,68.6462,0.9354457663237834,33,
2CA,id:pelvis_ty_force,least_squares,True,178742.06474586407,1.1655489318618142,0.050000000001701,2.040186242617242,0.7999999999320044,68.6462,68.6462,0.8484037029869155,46,
3CA,id:pelvis_ty_force,least_squares,True,148383.96690832273,1.2324754702088971,0.0709668797637033,2.39462638761856,0.7999999999999999,68.6462,68.6462,0.9155216711937156,31,
4CA,id:pelvis_ty_force,least_squares,True,172578.4336440015,1.2006044523352852,0.0775118575632275,2.1746385270454525,0.7999999999999999,68.6462,68.6462,0.8731148400899733,33,
5CA,id:pelvis_ty_force,least_squares,True,148886.26554712554,1.242801317979093,0.0692937409557536,2.2889923425190792,0.7999999999999989,68.6462,68.6462,0.9256980310507744,32,
6CA,id:pelvis_ty_force,least_squares,True,133679.04000695897,1.2725148915946016,0.0752685828888436,2.374388703021405,0.7999999999993455,68.6462,68.6462,0.9281658620950471,31,
7CA,id:pelvis_ty_force,least_squares,True,157554.39976930997,1.2110997010505975,0.05,2.361281408263977,0.7999999999999767,68.6462,68.6462,0.9382871248717706,49,
8CA,id:pelvis_ty_force,least_squares,True,146891.96126820822,1.2005723091393037,0.0930293867724305,2.357991489446266,0.7999999999999068,68.6462,68.6462,0.9300381466269128,23,
9CA,id:pelvis_ty_force,least_squares,True,150832.72578917196,1.207240770453938,0.0717328990301297,2.49601915615583,0.1470377333811227,68.6462,68.6462,0.9203256913311284,29,
10CA,id:pelvis_ty_force,least_squares,True,125982.51722984615,1.265800948079186,0.10068047407682335,2.3938185602036124,0.7999999999991757,68.6462,68.6462,0.9951081683598326,33,
