time,residual,w_smooth,w_rect
0.01,86.85955904,0.0,0.0
0.02,96.33585523,0.0,0.0
0.03,105.83475475,0.0,0.0
0.04,114.70270326,0.0,0.0
0.05,122.47954828,0.0,0.0
0.06,128.89567198,0.0,0.0
0.07,133.84433577,0.0,0.0
0.08,137.33887761,0.0,0.0
0.09,139.4716915,0.0,0.0
0.1,140.38527137,0.0,0.0
0.11,140.24284295,0.0,0.0
0.12,139.18173838,0.0,0.0
0.13,137.26300359,0.0,0.0
0.14,134.45972722,0.0,0.0
0.15,130.70619825,0.0,0.0
0.16,125.97838901,0.0,0.0
0.17,120.35426218,0.0,0.0
0.18,114.01787632,0.0,0.0
0.19,107.19980975,0.0,0.0
0.2,100.08893581,0.0,0.0
0.21,92.77566661,0.0,0.0
0.22,85.25860189,0.0,0.0
0.23,77.50593098,0.0,0.0
0.24,69.54559073,0.0,0.0
0.25,61.54917473,0.0,0.0
0.26,53.87436388,0.0,0.0
0.27,47.03787773,0.0,0.0
0.28,41.60328916,0.0,0.0
0.29,38.01278446,0.0,0.0
0.3,36.43469634,0.0,0.0
0.31,36.69187782,0.0,0.0
0.32,38.29847762,0.0,0.0
0.33,40.58507025,0.0,0.0
0.34,42.86632005,0.0,0.0
0.35,44.61183119,0.0,0.0
0.36,45.5754142,0.0,0.0
0.37,45.84071478,0.0,0.0
0.38,45.78572047,0.0,0.0
0.39,46.00556403,0.0,0.0
0.4,47.20890233,0.0,0.0
0.41,50.06355157,0.0,0.0
0.42,55.01984683,0.0,0.0
0.43,62.20104545,0.0,0.0
0.44,71.37296446,0.0,0.0
0.45,81.94388014,0.0,0.0
0.46,93.00521462,0.0,0.0
0.47,103.44254721,0.0,0.0
0.48,112.12492586,0.0,0.0
0.49,118.15826011,0.0,0.0
0.5,121.10625863,0.0,0.0
0.51,121.07040814,0.0,0.0
0.52,118.624548,0.0,0.0
0.53,114.65353048,0.0,0.0
0.54,110.12465799,0.0,0.0
0.55,105.8443216,0.0,0.0
0.56,102.29357494,0.0,0.0
0.57,99.58870279,0.0,0.0
0.58,97.5538444,0.0,0.0
0.59,95.89153016,0.0,0.0
0.6,94.39987856,0.0,0.0
0.61,93.12462756,0.0,0.0
0.62,92.36908736,0.0,0.0
0.63,92.58347791,0.0,0.0
0.64,94.19017087,0.0,0.0
0.65,97.36448049,0.0,0.0
0.66,101.81678974,0.0,0.0
0.67,106.70690799,0.0,0.0
0.68,110.78533907,0.0,0.0
0.69,112.73505034,0.0,0.0
0.7,111.60711063,0.0,0.0
0.71,107.17730169,0.0050949020907910675,1.0
0.72,100.05153731,0.02711913825911859,1.0
0.73,91.46502834,0.06456174760073863,1.0
0.74,82.85535335,0.11525149672834596,1.0
0.75,75.37207529,0.17701715225463527,1.0
0.76,69.50264084,0.24768748079230143,1.0
0.77,64.94619393,0.325091248954039,1.0
0.78,60.77975718,0.4070572233525429,1.0
0.79,55.84615577,0.4914141706005078,1.0
0.8,49.20188244,0.5759908573106283,1.0
0.81,40.45733373,0.6586160500955993,1.0
0.82,29.9011776,0.737118515568115,1.0
0.83,18.38800845,0.8093270203408713,1.0
0.84,7.09528756,0.8730703310265623,1.0
0.85,-2.81614491,0.9261772142378832,1.0
0.86,-10.48394251,0.966476436587528,1.0
0.87,-15.4882606,0.9917967646881918,1.0
0.88,-17.83438991,1.0,1.0
0.89,-17.82159501,1.0,1.0
0.9,-15.87422893,1.0,1.0
0.91,-12.42278244,1.0,1.0
0.92,-7.91523116,1.0,1.0
0.93,-2.95499302,1.0,1.0
0.94,1.57633495,1.0,1.0
0.95,4.59337653,1.0,1.0
0.96,5.12087189,1.0,1.0
0.97,2.70284894,1.0,1.0
0.98,-2.30472557,1.0,1.0
0.99,-8.71063008,1.0,1.0
1.0,-14.79636264,1.0,1.0
1.01,-18.8771198,1.0,1.0
1.02,-19.86654255,1.0,1.0
1.03,-17.59666719,1.0,1.0
1.04,-12.81328657,1.0,1.0
1.05,-6.88287187,1.0,1.0
1.06,-1.31183449,1.0,1.0
1.07,2.72551181,1.0,1.0
1.08,4.65845521,1.0,1.0
1.09,4.53657906,1.0,1.0
1.1,2.84224485,1.0,1.0
1.11,0.21778218,1.0,1.0
1.12,-2.7850103,1.0,1.0
1.13,-5.8019484,1.0,1.0
1.14,-8.60898409,1.0,1.0
1.15,-11.01049424,1.0,1.0
1.16,-12.77272932,1.0,1.0
1.17,-13.65551652,1.0,1.0
1.18,-13.5177206,1.0,1.0
1.19,-12.43467756,1.0,1.0
1.2,-10.76176235,1.0,1.0
1.21,-9.08643818,1.0,1.0
1.22,-8.04862708,1.0,1.0
1.23,-8.09188383,1.0,1.0
1.24,-9.28081733,1.0,1.0
1.25,-11.29171157,1.0,1.0
1.26,-13.56351698,1.0,1.0
1.27,-15.51125634,1.0,1.0
1.28,-16.70351976,1.0,1.0
1.29,-16.9483527,1.0,1.0
1.3,-16.27175071,1.0,1.0
1.31,-14.87000265,1.0,1.0
1.32,-13.00829377,1.0,1.0
1.33,-10.97051685,1.0,1.0
1.34,-9.05399619,1.0,1.0
1.35,-7.58103838,1.0,1.0
1.36,-6.8655875,1.0,1.0
1.37,-7.08878858,1.0,1.0
1.38,-8.1396966,1.0,1.0
1.39,-9.55664955,1.0,1.0
1.4,-10.6520932,1.0,1.0
1.41,-10.79085228,1.0,1.0
1.42,-9.68149898,1.0,1.0
1.43,-7.55017328,1.0,1.0
1.44,-5.07277386,1.0,1.0
1.45,-3.09707562,1.0,1.0
1.46,-2.25506943,1.0,1.0
1.47,-2.62245178,1.0,1.0
1.48,-3.62596464,1.0,1.0
1.49,-4.29882042,1.0,1.0
1.5,-3.76037171,1.0,1.0
1.51,-1.65397942,1.0,1.0
1.52,1.69028139,1.0,1.0
1.53,5.49376814,1.0,1.0
1.54,8.76033146,1.0,1.0
1.55,10.82282817,1.0,1.0
1.56,11.46803883,1.0,1.0
1.57,10.85224552,1.0,1.0
1.58,9.28218395,1.0,1.0
1.59,7.0471478,1.0,1.0
1.6,4.41352714,1.0,1.0
1.61,1.72331624,1.0,1.0
1.62,-0.52661345,1.0,1.0
1.63,-1.70970525,1.0,1.0
1.64,-1.25399108,1.0,1.0
1.65,1.11529684,1.0,1.0
1.66,5.19317589,1.0,1.0
1.67,10.21902153,1.0,1.0
1.68,15.19650671,1.0,1.0
1.69,19.02487702,1.0,1.0
1.7,20.86468298,1.0,1.0
1.71,20.35854109,1.0,1.0
1.72,17.75598958,1.0,1.0
1.73,13.8259649,1.0,1.0
1.74,9.58050878,1.0,1.0
1.75,5.9235024,1.0,1.0
1.76,3.36103036,1.0,1.0
1.77,1.887637,1.0,1.0
1.78,1.07927956,1.0,1.0
1.79,0.32282213,1.0,1.0
1.8,-0.93219811,1.0,1.0
1.81,-2.98146448,1.0,1.0
1.82,-5.77089957,1.0,1.0
1.83,-8.92132214,1.0,1.0
1.84,-11.87229,1.0,1.0
1.85,-14.09297269,1.0,1.0
1.86,-15.28274277,1.0,1.0
1.87,-15.45996262,1.0,1.0
1.88,-14.93037396,1.0,1.0
1.89,-14.16048847,1.0,1.0
1.9,-13.62835485,1.0,1.0
1.91,-13.69253329,1.0,1.0
1.92,-14.51600651,1.0,1.0
1.93,-16.05293662,1.0,1.0
1.94,-18.09124315,1.0,1.0
1.95,-20.32910897,1.0,1.0
1.96,-22.45604303,1.0,1.0
1.97,-24.21543657,1.0,1.0
1.98,-25.44161696,1.0,1.0
1.99,-26.07245358,1.0,1.0
2.0,-26.13942828,1.0,1.0
2.01,-25.74762379,1.0,1.0
2.02,-25.0483174,1.0,1.0
2.03,-24.18257664,0.9985921705206938,1.0
2.04,-23.18858934,0.9921185004576799,1.0
2.05,-21.90791034,0.980695064088966,1.0
2.06,-19.94840567,0.9646573041488128,1.0
2.07,-16.74536324,0.9443406633714835,1.0
2.08,-11.71638712,0.920080584491238,1.0
2.09,-4.46414901,0.8922125102423399,1.0
2.1,5.03584878,0.8610718833590487,1.0
2.11,16.32735805,0.8269941465756288,1.0
2.12,28.49455509,0.7903147426263387,1.0
2.13,40.32162217,0.7513691142454435,1.0
2.14,50.55849105,0.7104927041672012,1.0
2.15,58.22933238,0.6680209551258773,1.0
2.16,62.88511413,0.62428930985573,1.0
2.17,64.69290811,0.5796332110910243,1.0
2.18,64.32027865,0.5343881015660183,1.0
2.19,62.68280743,0.4888894240149776,1.0
2.2,60.68041767,0.4434726211721599,1.0
2.21,59.01969983,0.39847313577183074,1.0
2.22,58.15514522,0.354226410548248,1.0
2.23,58.32409875,0.3110678882356772,1.0
2.24,59.6249159,0.2693330115683764,1.0
2.25,62.10153697,0.2293572232806107,1.0
2.26,65.8222488,0.19147596610664008,1.0
2.27,70.92199044,0.15602468278072423,1.0
2.28,77.55310063,0.12333881603712882,1.0
2.29,85.72767869,0.09375380861011218,1.0
2.3,95.12197212,0.06760510323393842,1.0
2.31,104.98084015,0.04522814264286734,1.0
2.32,114.22350346,0.026958369571161933,1.0
2.33,121.72644869,0.01313122675308298,1.0
2.34,126.65897787,0.004082156922893487,1.0
2.35,128.73805755,0.00014660281485356919,1.0
2.36,128.32029023,0.0,0.0
2.37,126.29957152,0.0,0.0
2.38,123.82025745,0.0,0.0
2.39,121.88600677,0.0,0.0
2.4,121.01882079,0.0,0.0
2.41,121.11319451,0.0,0.0
2.42,121.55059649,0.0,0.0
2.43,121.53347993,0.0,0.0
2.44,120.46664882,0.0,0.0
2.45,118.17247965,0.0,0.0
2.46,114.8545246,0.0,0.0
2.47,110.91205257,0.0,0.0
2.48,106.79122901,0.0,0.0
2.49,102.93486769,0.0,0.0
2.5,99.73445734,0.0,0.0
2.51,97.46248964,0.0,0.0
2.52,96.22986451,0.0,0.0
2.53,95.97730457,0.0,0.0
2.54,96.48794421,0.0,0.0
2.55,97.43099094,0.0,0.0
