time,residual,w_smooth,w_rect
0.01,115.05535833,0.0,0.0
0.02,118.44977529,0.0,0.0
0.03,120.71903772,0.0,0.0
0.04,121.96241054,0.0,0.0
0.05,122.28735263,0.0,0.0
0.06,121.82550302,0.0,0.0
0.07,120.74194448,0.0,0.0
0.08,119.22998029,0.0,0.0
0.09,117.49172413,0.0,0.0
0.1,115.69616798,0.0,0.0
0.11,113.93608024,0.0,0.0
0.12,112.23534037,0.0,0.0
0.13,110.60997481,0.0,0.0
0.14,109.12122526,0.0,0.0
0.15,107.85789353,0.0,0.0
0.16,106.86113949,0.0,0.0
0.17,106.07967011,0.0,0.0
0.18,105.40013058,0.0,0.0
0.19,104.71146633,0.0,0.0
0.2,103.96020397,0.0,0.0
0.21,103.18109175,0.0,0.0
0.22,102.49237044,0.0,0.0
0.23,102.06163683,0.0,0.0
0.24,102.0652423,0.0,0.0
0.25,102.65573887,0.0,0.0
0.26,103.93549814,0.0,0.0
0.27,105.92410155,0.0,0.0
0.28,108.52183547,0.0,0.0
0.29,111.50374679,0.0,0.0
0.3,114.57234177,0.0,0.0
0.31,117.44049429,0.0,0.0
0.32,119.8858059,0.0,0.0
0.33,121.76686293,0.0,0.0
0.34,123.04336748,0.0,0.0
0.35,123.80879206,0.0,0.0
0.36,124.29208129,0.0,0.0
0.37,124.8013722,0.0,0.0
0.38,125.62477748,0.0,0.0
0.39,126.91377691,0.0,0.0
0.4,128.59215724,0.0,0.0
0.41,130.35086031,0.0,0.0
0.42,131.74539698,0.0,0.0
0.43,132.34887024,0.0,0.0
0.44,131.90198827,0.0,0.0
0.45,130.415092,0.0,0.0
0.46,128.17325994,0.0,0.0
0.47,125.61225468,0.0,0.0
0.48,123.11550114,0.0,0.0
0.49,120.85918543,0.0,0.0
0.5,118.78647917,0.0,0.0
0.51,116.67075069,0.0,0.0
0.52,114.19117007,0.0,0.0
0.53,111.01185784,0.0,0.0
0.54,106.89262576,0.0,0.0
0.55,101.80112852,0.0,0.0
0.56,95.96166969,0.0,0.0
0.57,89.82326079,0.0,0.0
0.58,83.94065074,0.0,0.0
0.59,78.76129986,0.0,0.0
0.6,74.42232971,0.0,0.0
0.61,70.72268579,0.0,0.0
0.62,67.28942011,0.0,0.0
0.63,63.8158446,0.0,0.0
0.64,60.25100861,0.0,0.0
0.65,56.84544905,0.0,0.0
0.66,54.02595488,0.0,0.0
