time,residual,w_smooth,w_rect
0.01,62.56249669,0.0,0.0
0.02,63.95672266,0.0,0.0
0.03,65.33766541,0.0,0.0
0.04,66.64403203,0.0,0.0
0.05,67.7891933,0.0,0.0
0.06,68.66257313,0.0,0.0
0.07,69.14840673,0.0,0.0
0.08,69.1509863,0.0,0.0
0.09,68.61980095,0.0,0.0
0.1,67.57425515,0.0,0.0
0.11,66.11804029,0.0,0.0
0.12,64.42911566,0.0,0.0
0.13,62.7285631,0.0,0.0
0.14,61.24361456,0.0,0.0
0.15,60.17329186,0.0,0.0
0.16,59.6559984,0.0,0.0
0.17,59.74281465,0.0,0.0
0.18,60.38979156,0.0,0.0
0.19,61.47306466,0.0,0.0
0.2,62.81465449,0.0,0.0
0.21,64.20802404,0.0,0.0
0.22,65.44168413,0.0,0.0
0.23,66.32415346,0.0,0.0
0.24,66.71509993,0.0,0.0
0.25,66.55843296,0.0,0.0
0.26,65.90258437,0.0,0.0
0.27,64.89611933,0.0,0.0
0.28,63.75877547,0.0,0.0
0.29,62.7353744,0.0,0.0
0.3,62.04279041,0.0,0.0
0.31,61.82413538,0.0,0.0
0.32,62.12104415,0.0,0.0
0.33,62.86736927,0.0,0.0
0.34,63.90560269,0.0,0.0
0.35,65.02489394,0.0,0.0
0.36,66.01167628,0.0,0.0
0.37,66.69819218,0.0,0.0
0.38,66.99131535,0.0,0.0
0.39,66.87232192,0.0,0.0
0.4,66.37916087,0.0,0.0
0.41,65.5902999,0.0,0.0
0.42,64.61382457,0.0,0.0
0.43,63.5759567,0.0,0.0
0.44,62.61036976,0.0,0.0
0.45,61.84734714,0.0,0.0
0.46,61.39445925,0.0,0.0
0.47,61.31148062,0.0,0.0
0.48,61.59538633,0.0,0.0
0.49,62.18495684,0.0,0.0
0.5,62.97778695,0.0,0.0
0.51,63.84881578,0.0,0.0
0.52,64.66909744,0.0,0.0
0.53,65.32477196,0.0,0.0
0.54,65.73094251,0.0,0.0
0.55,65.83752515,0.0,0.0
0.56,65.62761944,0.0,0.0
0.57,65.11609036,0.0,0.0
0.58,64.35957224,0.0,0.0
0.59,63.46761651,0.0,0.0
0.6,62.59177569,0.0,0.0
0.61,61.89373266,0.0,0.0
0.62,61.51172107,0.0,0.0
0.63,61.5345996,0.0,0.0
0.64,61.98120783,0.0,0.0
0.65,62.78839699,0.0,0.0
0.66,63.81890575,0.0,0.0
0.67,64.88993051,0.0,0.0
0.68,65.81109362,0.0,0.0
0.69,66.42333592,0.0,0.0
0.7,66.62860997,0.0,0.0
0.71,66.40038172,0.0,0.0
0.72,65.78095105,0.0,0.0
0.73,64.87841052,0.0,0.0
0.74,63.86159883,0.0,0.0
0.75,62.93956762,0.0,0.0
0.76,62.31983168,0.0,0.0
0.77,62.15468062,0.0,0.0
0.78,62.49854016,0.0,0.0
0.79,63.29596404,0.0,0.0
0.8,64.39816625,0.0,0.0
0.81,65.5954959,0.0,0.0
0.82,66.65545923,0.0,0.0
0.83,67.360287,0.0,0.0
0.84,67.54589316,0.0,0.0
0.85,67.14406254,0.0,0.0
0.86,66.21251257,0.0,0.0
0.87,64.92964729,0.0,0.0
0.88,63.54848702,0.0,0.0
