seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,259388.3951118738,1.6951447337814731,0.1770700121982878,3.683328129754164,0.366078658051404,147.099,147.099,0.9429447819262444,21,
2AB,id:pelvis_ty_force,least_squares,True,346579.0264230178,1.7888039792049424,0.2074075135257262,3.798160542572544,0.1344852152212042,147.099,147.099,0.9590709481149752,30,
3AB,id:pelvis_ty_force,least_squares,True,282397.84259216185,1.7178816373552286,0.2156383179896894,3.52865462472332,0.4113292668067991,147.099,147.099,0.9339691478441426,22,
4AB,id:pelvis_ty_force,least_squares,True,415108.33920452266,1.7522665566330209,0.1804252875643379,3.706594907448987,0.4619001572442759,147.099,147.099,0.9482275598466502,25,
5AB,id:pelvis_ty_force,least_squares,True,319107.5229414814,1.7197308273661238,0.3419476895729263,3.915658342651257,0.3099866348275802,147.099,147.099,0.919506166652604,23,
6AB,id:pelvis_ty_force,least_squares,True,374662.3159813577,1.8162875592963272,0.1466346943567797,3.812358021701816,0.5465169883921253,147.099,147.099,0.9493679254847576,22,
7AB,id:pelvis_ty_force,least_squares,True,195230.48115176675,1.8236242094400728,0.1504533917486268,3.69460045003428,0.481426303332112,147.099,147.099,0.9481941447010008,30,
8AB,id:pelvis_ty_force,least_squares,True,306040.2276371657,1.798414220694449,0.1310038228991828,3.5518083573727064,0.4780317200755777,147.099,147.099,0.9517034396842782,32,
10AB,id:pelvis_ty_force,least_squares,True,249906.3840816861,1.8227130687524264,0.1853876569303919,3.787183579695564,0.4764060816826158,147.099,147.099,0.9590929337438344,28,
11AB,id:pelvis_ty_force,least_squares,True,272535.6211682545,1.869803676184581,0.1427480268024254,3.5877403676666244,0.50725417988114,147.099,147.099,0.937188444655587,27,
1BC,id:pelvis_ty_force,least_squares,True,478231.22738668753,2.147367256370688,0.0928164080312079,3.780293520363009,0.3225939960677303,147.099,147.099,0.9347831512457464,24,
2BC,id:pelvis_ty_force,least_squares,True,300667.6576986835,2.169584895312604,0.0880863434375522,3.814623839791048,0.3704966599705659,147.099,147.099,0.962896437337986,28,
3BC,id:pelvis_ty_force,least_squares,True,358378.0207778877,2.052814600439774,0.1388454524052139,3.9282143736137343,0.5502407041315217,147.099,147.099,0.938476975041752,43,
4BC,id:pelvis_ty_force,least_squares,True,316918.69963358523,2.0367116234502203,0.1238853778320616,3.7026307868113,0.2082370159062755,147.099,147.099,0.9519463388882158,24,
5BC,id:pelvis_ty_force,least_squares,True,314207.5687044879,2.081483210702535,0.072170415871606,3.745553166990674,0.3879150087596802,147.099,147.099,0.9856777012386884,31,
6BC,id:pelvis_ty_force,least_squares,True,335448.3483986593,2.008094989800203,0.159650932525088,3.742036015362136,0.3399463069987962,147.099,147.099,0.9320875552059176,22,
7BC,id:pelvis_ty_force,least_squares,True,377103.0701181184,2.0459314781859907,0.1360594679376297,3.693421975800424,0.3242962529762466,147.099,147.099,0.9618797942961984,18,
8BC,id:pelvis_ty_force,least_squares,True,325949.61134767847,2.1873135071543,0.1410055570385556,3.72904924975716,0.3933278586198893,147.099,147.099,0.9560172976116258,32,
9BC,id:pelvis_ty_force,least_squares,True,288477.6901849279,2.12102187758728,0.195281026071827,3.7391114293866057,0.4136747458573792,147.099,147.099,0.9741116767905676,25,
10BC,id:pelvis_ty_force,least_squares,True,319845.7581312853,2.0125468084865297,0.1375741530186973,3.606118772765834,0.3239163392498669,147.099,147.099,0.9636006408395896,23,
11BC,id:pelvis_ty_force,least_squares,True,306870.850333915,2.073581016058424,0.1919082083897129,3.60995204930136,0.4406956084939132,147.099,147.099,0.950913036160521,25,
1CA,id:pelvis_ty_force,least_squares,True,519234.3480974328,2.0495210629882235,0.1848438132014509,4.082858617587716,0.2611316865704229,147.099,147.099,0.9323819555510772,17,
2CA,id:pelvis_ty_force,least_squares,True,431421.37763351854,2.114115375818289,0.1230966098433806,4.028138286529877,0.2151247504127573,147.099,147.099,0.9459453255783856,30,
3CA,id:pelvis_ty_force,least_squares,True,357120.88333710644,2.038949117471346,0.0776327985781597,3.751170207708345,0.4233264260719729,147.099,147.099,0.9694001108070608,36,
4CA,id:pelvis_ty_force,least_squares,True,516467.4977476748,2.029021404328928,0.1065298101205603,3.8211045301476254,0.3641397220846708,147.099,147.099,0.9398330465410184,31,
5CA,id:pelvis_ty_force,least_squares,True,345002.629316089,2.0757686335091785,0.1532416472065134,3.7853794999095607,0.2936874585544067,147.099,147.099,0.942924802310009,15,
6CA,id:pelvis_ty_force,least_squares,True,528863.3571745825,2.0921888119242764,0.145958499852049,3.9928007732157385,0.2102238130643578,147.099,147.099,0.947601673374834,25,
7CA,id:pelvis_ty_force,least_squares,True,410323.4759978883,2.0487889320967785,0.224228143113415,3.7833373213454498,0.1703825850266536,147.099,147.099,0.9421412426031874,22,
8CA,id:pelvis_ty_force,least_squares,True,612981.0298685709,2.017656307944552,0.1639765060446111,3.981723156243756,0.2942754001416177,147.099,147.099,0.9475252403736631,19,
9CA,id:pelvis_ty_force,least_squares,True,653616.4797182253,1.9892629958652688,0.1094034973283915,3.822341477664384,0.1718618789556226,147.099,147.099,0.9348417163870832,26,
10CA,id:pelvis_ty_force,least_squares,True,519436.1357407321,2.056584868794557,0.1361934739310199,3.765481865430999,0.2803811721508935,147.099,147.099,0.9504370424140126,26,
11CA,id:pelvis_ty_force,least_squares,True,626344.9202110334,2.046622235464337,0.15118292636835406,3.753375744350202,0.14931369177795373,147.099,147.099,0.9371661919770187,30,
