time,residual,w_smooth,w_rect
0.01,56.70395366,0.0,0.0
0.02,59.26118407,0.0,0.0
0.03,61.28613186,0.0,0.0
0.04,62.91330369,0.0,0.0
0.05,64.33265941,0.0,0.0
0.06,65.69851223,0.0,0.0
0.07,67.06431326,0.0,0.0
0.08,68.35766122,0.0,0.0
0.09,69.40674844,0.0,0.0
0.1,70.01653499,0.0,0.0
0.11,70.06890142,0.0,0.0
0.12,69.5997048,0.0,0.0
0.13,68.81005126,0.0,0.0
0.14,68.00081553,0.0,0.0
0.15,67.45736841,0.0,0.0
0.16,67.33412785,0.0,0.0
0.17,67.58767828,0.0,0.0
0.18,67.98901038,0.0,0.0
0.19,68.21360997,0.0,0.0
0.2,67.96649324,0.0,0.0
0.21,67.08041832,0.0,0.0
0.22,65.54928352,0.0,0.0
0.23,63.50411156,0.0,0.0
0.24,61.16555256,0.0,0.0
0.25,58.79886814,0.0,0.0
0.26,56.67867315,0.0,0.0
0.27,55.06000329,0.0,0.0
0.28,54.14961393,0.0,0.0
0.29,54.07390426,0.0,0.0
0.3,54.85089104,0.0,0.0
0.31,56.38141403,0.0,0.0
0.32,58.4645546,0.0,0.0
0.33,60.83207971,0.0,0.0
0.34,63.19572464,0.0,0.0
0.35,65.29571748,0.0,0.0
0.36,66.93286188,0.0,0.0
0.37,67.9781336,0.0,0.0
0.38,68.37001527,0.0,0.0
0.39,68.11338727,0.0,0.0
0.4,67.28724965,0.0,0.0
0.41,66.0539931,0.0,0.0
0.42,64.65313338,0.0,0.0
0.43,63.36149067,0.0,0.0
0.44,62.41665805,0.0,0.0
0.45,61.93176161,0.0,0.0
0.46,61.84620879,0.0,0.0
0.47,61.93999829,0.0,0.0
0.48,61.90465791,0.0,0.0
0.49,61.4345582,0.0,0.0
0.5,60.29605268,0.0,0.0
0.51,58.35366436,0.0,0.0
0.52,55.56088709,0.0,0.0
0.53,51.94460771,0.0,0.0
0.54,47.61084375,0.0,0.0
0.55,42.77024334,0.0,0.0
0.56,37.75326822,0.0,0.0
0.57,32.97941249,0.0,0.0
0.58,28.85780027,0.0,0.0
0.59,25.642639,0.0,0.0
0.6,23.32024715,0.0,0.0
0.61,21.59392058,0.0,0.0
0.62,19.98273696,0.0,0.0
0.63,18.02000131,0.0,0.0
0.64,15.49910746,0.0,0.0
0.65,12.66186391,0.0,0.0
0.66,10.2186002,0.0,0.0
0.67,9.17458982,0.0,0.0
0.68,10.47248664,0.0,0.0
0.69,14.59713522,0.0,0.0
0.7,21.27918637,0.0,0.0
0.71,29.46386784,0.0,0.0
0.72,37.58010594,0.0,0.0
0.73,44.04194663,0.0,0.0
0.74,47.7649501,0.0,0.0
0.75,48.47507054,0.0,0.0
0.76,46.68598829,0.0,0.0
0.77,43.40874747,0.0,0.0
0.78,39.79595726,0.0,0.0
0.79,36.89181243,0.0,0.0
0.8,35.50796796,0.0,0.0
0.81,36.14443091,0.0,0.0
0.82,38.92015303,0.0,0.0
0.83,43.53085017,0.0,0.0
0.84,49.27303148,0.0,0.0
0.85,55.25803197,0.0,0.0
0.86,60.62560213,0.0,0.0
0.87,64.77946457,0.0,0.0
0.88,67.57993434,0.0,0.0
0.89,69.4019432,0.0,0.0
0.9,70.99555507,0.0,0.0
0.91,73.18630546,0.0,0.0
0.92,76.54067338,0.0,0.0
0.93,81.14694846,0.0,0.0
0.94,86.58876767,0.0,0.0
0.95,92.10228725,0.0,0.0
0.96,96.879775,0.0,0.0
0.97,100.4053384,0.0,0.0
0.98,102.66394319,0.0,0.0
0.99,104.11319188,0.0,0.0
1.0,105.43139132,0.0,0.0
1.01,107.23592408,0.0,0.0
1.02,109.79600843,0.0,0.0
1.03,112.9552149,0.0,0.0
1.04,116.19822852,0.0,0.0
1.05,118.84237789,0.0,0.0
1.06,120.28058253,0.0,0.0
1.07,120.18590717,0.0,0.0
1.08,118.61477698,0.0,0.0
1.09,115.97661207,0.0,0.0
1.1,112.87917527,0.0,0.0
1.11,109.91441616,0.0,0.0
1.12,107.48599433,0.0,0.0
1.13,105.71670219,0.0,0.0
