seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,49402.44888049047,0.6882656853716212,0.2215809414503326,2.804383009667705,0.1181995586705556,68.6462,68.6462,0.8663236450844487,23,
2AB,id:pelvis_ty_force,least_squares,True,84900.19437557319,1.011229567389086,0.2521514057532298,2.760508493677856,0.2061729469643153,68.6462,68.6462,0.9660276470982412,23,
3AB,id:pelvis_ty_force,least_squares,True,100669.71107818453,1.2958235556911584,0.1264249874036102,2.895061099002306,0.1746581457015852,68.6462,68.6462,0.9038186359915042,23,
4AB,id:pelvis_ty_force,least_squares,True,75889.91969881422,1.2022759373723049,0.1254895786680328,2.8770837544210743,0.209907813791788,68.6462,68.6462,1.0002654246159952,14,
5AB,id:pelvis_ty_force,least_squares,True,59574.81538703424,0.8890870282464957,0.0775373430636972,2.4680734188993614,0.2480410834416002,68.6462,68.6462,0.9040106319125044,27,
6AB,id:pelvis_ty_force,least_squares,True,160644.73616222604,1.1349388045739597,0.4449752949958505,2.829847893262309,0.1382801639034868,68.6462,68.6462,1.0016854868778424,31,
7AB,id:pelvis_ty_force,least_squares,True,95782.45637085664,1.065028191496762,0.1723768961478358,2.5130184553303803,0.2003166502895818,68.6462,68.6462,0.8848506004802346,25,
8AB,id:pelvis_ty_force,least_squares,True,76085.0346383756,1.0631563004855415,0.1495334646395211,2.5813966140048867,0.0939915727778203,68.6462,68.6462,0.9654081128035824,16,
9AB,id:pelvis_ty_force,least_squares,True,58857.20717989272,0.7704217052206651,0.1598869330962977,2.264863744176955,0.2493457032292463,68.6462,68.6462,0.9039881994639066,19,
10AB,id:pelvis_ty_force,least_squares,True,71761.87188050673,1.270857394262988,0.1099302637444228,2.731335989958728,0.1117192254670156,68.6462,68.6462,0.915312374910603,21,
1BC,id:pelvis_ty_force,least_squares,True,130605.27145157228,1.1992993808196235,0.459097424053398,2.681703203341145,0.3056041589122611,68.6462,68.6462,0.9417172561499056,24,
2BC,id:pelvis_ty_force,least_squares,True,106722.44448568732,1.2729150542837004,0.1393612409320671,2.6971279385155134,0.3729121927259277,68.6462,68.6462,0.8600526887011612,15,
3BC,id:pelvis_ty_force,least_squares,True,124332.82465810044,1.3438547230427211,0.1461837295181721,2.5226023806826348,0.4216885881374952,68.6462,68.6462,0.9586723443555222,16,
4BC,id:pelvis_ty_force,least_squares,True,80611.22878914539,1.1821700465187828,0.0880930012912978,2.528086697488379,0.1636865032281941,68.6462,68.6462,0.8805202765861512,31,
5BC,id:pelvis_ty_force,least_squares,True,98398.91332549816,1.4239042314263517,0.1103052394221934,2.720617513047837,0.2751042656839999,68.6462,68.6462,0.8717485088659493,23,
6BC,id:pelvis_ty_force,least_squares,True,110234.58668171552,1.1741868901797723,0.1084104186211236,2.55167924252493,0.1495340268244339,68.6462,68.6462,0.7922013429902381,19,
7BC,id:pelvis_ty_force,least_squares,True,93229.4491840474,1.1372316624570171,0.0987318675756579,2.3910704303107746,0.1319367048232469,68.6462,68.6462,0.8661978254440887,18,
8BC,id:pelvis_ty_force,least_squares,True,107861.88340586364,1.0685182209233135,0.1342632157593079,2.301218732205214,0.240587013491547,68.6462,68.6462,0.8256100919900113,22,
9BC,id:pelvis_ty_force,least_squares,True,91054.04147188448,1.1935073584382307,0.1099278788724133,2.44849264412467,0.1374324015075786,68.6462,68.6462,0.903364728914632,21,
10BC,id:pelvis_ty_force,least_squares,True,72549.91035633307,1.412391699698132,0.156179495320099,2.762619848907093,0.1282274563472817,68.6462,68.6462,0.9082602028725754,22,
1CA,id:pelvis_ty_force,least_squares,True,100997.1711423456,1.2668777453170508,0.3310456962232358,2.708309563631847,0.5945368114051763,68.6462,68.6462,0.9197463076016203,54,
2CA,id:pelvis_ty_force,least_squares,True,138724.50769912783,1.080567262600548,0.1359290440287968,2.686589355751881,0.2918845472106929,68.6462,68.6462,0.8680796369246206,22,
3CA,id:pelvis_ty_force,least_squares,True,56671.47473247812,0.8815369197771542,0.1832279260501373,2.247179384153232,0.1925176355305969,68.6462,68.6462,0.9215874939466536,17,
4CA,id:pelvis_ty_force,least_squares,True,110268.27720266009,0.722914738019347,0.1809881135697199,2.2304569240833496,0.2273102221101507,68.6462,68.6462,0.9746228191229588,15,
5CA,id:pelvis_ty_force,least_squares,True,135793.22096646507,1.459903146044028,0.1703736646277827,2.925291698291532,0.281214411801763,68.6462,68.6462,0.7963141146710147,11,
6CA,id:pelvis_ty_force,least_squares,True,98282.9933348178,1.0777408575567908,0.1069556298330033,2.4316546715552048,0.7688126015598831,68.6462,68.6462,0.9487715974381512,36,
7CA,id:pelvis_ty_force,least_squares,True,79410.45826306629,1.0742847239593127,0.0910407202607303,2.558875909959044,0.4994428451980992,68.6462,68.6462,0.8890774438551962,26,
8CA,id:pelvis_ty_force,least_squares,True,70871.80190924782,0.9022444588834158,0.2938273411352061,2.2936190246593657,0.5438892943485946,68.6462,68.6462,0.888108705635906,31,
9CA,id:pelvis_ty_force,least_squares,True,65938.28727330013,1.4427076694995986,0.177113354006467,2.7930387714427614,0.5634240845437877,68.6462,68.6462,0.9773328932635604,18,
10CA,id:pelvis_ty_force,least_squares,True,66256.23638920902,1.4526321037115975,0.1784818994811879,2.935147302916569,0.4724532631408265,68.6462,68.6462,0.8768397298643725,26,
