seg,residual_source,solver,success,cost,t1,d1,t2,d2,B,B_theory,B_edge_over_theory,nfev,qc_warning
1AB,id:pelvis_ty_force,least_squares,True,373475.4397425032,1.561539853345519,0.2469094780252458,4.366547461679129,0.4192365790745316,147.099,147.099,0.899663014611075,16,
2AB,id:pelvis_ty_force,least_squares,True,480692.8625710109,1.363828980643756,0.1501715406031264,3.4990593254709887,0.3420750516914205,147.099,147.099,0.9278270575845348,22,
3AB,id:pelvis_ty_force,least_squares,True,453175.02054877137,1.4167494695036418,0.1468608248729573,3.663287575126122,0.3721983306557871,147.099,147.099,0.8083695319298768,28,
4AB,id:pelvis_ty_force,least_squares,True,288140.5141968108,1.4492411401233336,0.2100283511728795,3.659732014509515,0.3722988368618933,147.099,147.099,0.9209027406825792,16,
5AB,id:pelvis_ty_force,least_squares,True,385499.3842464518,1.481340202692669,0.1843615677446746,4.17809938075216,0.1504656968202735,147.099,147.099,0.9128834469083046,18,
6AB,id:pelvis_ty_force,least_squares,True,295316.9039922854,1.4027639618863097,0.268034424993047,3.811077705566552,0.4649782925539791,147.099,147.099,0.9145645269165796,20,
7AB,id:pelvis_ty_force,least_squares,True,283331.4275278156,1.419185094550166,0.2531540419610867,3.6384095897311175,0.5688602530376599,147.099,147.099,0.9247048572276724,20,
8AB,id:pelvis_ty_force,least_squares,True,294372.99884938664,1.44351718722174,0.1644024434100247,3.634378552356461,0.4184966993655035,147.099,147.099,0.9192508439481004,22,
9AB,id:pelvis_ty_force,least_squares,True,264232.8731348375,1.4939165181173668,0.2224710494233677,3.6712450810978328,0.5473960971630062,147.099,147.099,0.9213234214785856,25,
10AB,id:pelvis_ty_force,least_squares,True,536581.3421078785,1.397032401076048,0.2548550033098315,3.454755242864077,0.4953287463224592,147.099,147.099,0.9153969215530317,20,
11AB,id:pelvis_ty_force,least_squares,True,256058.44022174823,1.502078237451247,0.1439001755511959,3.475025602716805,0.4864710023483675,147.099,147.099,0.917461459055386,23,
1BC,id:pelvis_ty_force,least_squares,True,299149.9720762196,1.590465154289252,0.4850958454710369,3.288767205001525,0.4318803232553638,147.099,147.099,0.9182863539381042,30,
2BC,id:pelvis_ty_force,least_squares,True,221252.67946670865,1.69276082046342,0.1906685475799434,3.1773057186263016,0.391064396556727,147.099,147.099,0.9187726964333348,25,
3BC,id:pelvis_ty_force,least_squares,True,218195.9038731956,1.7264236620502762,0.2051272385879088,3.290205248895588,0.5318770744523015,147.099,147.099,0.922711242989082,18,
4BC,id:pelvis_ty_force,least_squares,True,176912.098402726,1.725418884857192,0.2577728375946197,3.3171118399823536,0.5578175117243479,147.099,147.099,0.9188120576691784,22,
5BC,id:pelvis_ty_force,least_squares,True,193394.7624090596,1.7536406502945825,0.2139996439805098,3.4758242083088056,0.5148403948219813,147.099,147.099,0.9196324264251008,19,
6BC,id:pelvis_ty_force,least_squares,True,219911.89452960863,1.7554901889846213,0.2459845604660787,3.3577626290245126,0.6470981896216272,147.099,147.099,0.9237226531758193,27,
7BC,id:pelvis_ty_force,least_squares,True,188222.42886252096,1.928702897518052,0.1441481016439467,3.5431723737654486,0.5239159161025109,147.099,147.099,0.9170190568036812,25,
8BC,id:pelvis_ty_force,least_squares,True,249925.9004019891,1.6787313451209267,0.1737604091945934,3.1208001817326654,0.5634553794419062,147.099,147.099,0.9207510672990804,28,
9BC,id:pelvis_ty_force,least_squares,True,660940.8105837005,1.694003777773634,0.1433846922246907,3.134162600507768,0.6074452765791052,147.099,147.099,0.921905063520646,28,
10BC,id:pelvis_ty_force,least_squares,True,203636.3261882505,1.7228966037104985,0.1779633823468314,3.307689044809713,0.5232094322514236,147.099,147.099,0.9193128379213468,30,
11BC,id:pelvis_ty_force,least_squares,True,214020.4041920117,1.716639573498805,0.1932268879646473,3.2311876657029663,0.4890919488379047,147.099,147.099,0.9178452144847364,21,
1CA,id:pelvis_ty_force,least_squares,True,291071.0626413678,1.5953309421246833,0.2474035602970341,3.3455197901018963,0.5444114836104157,147.099,147.099,0.9198608360222652,15,
2CA,id:pelvis_ty_force,least_squares,True,218245.8932245709,1.7410039713003045,0.1438560086708593,3.760363303301236,0.3224764109766896,147.099,147.099,0.9700436464417924,38,
3CA,id:pelvis_ty_force,least_squares,True,200866.6013397333,1.9591168134943524,0.1194505632489297,3.843126995660489,0.542257752258436,147.099,147.099,0.912641752571864,26,
5CA,id:pelvis_ty_force,least_squares,True,267844.0773365236,1.8519898713159304,0.1356407965710805,3.9419296045381103,0.6017523587211892,147.099,147.099,0.9099385446489352,28,
6CA,id:pelvis_ty_force,least_squares,True,246092.11652300885,1.849783337836468,0.2623633855304316,4.14978785664164,0.4570213797374068,147.099,147.099,0.9051274487843256,17,
7CA,id:pelvis_ty_force,least_squares,True,201009.9569098135,1.8004860991757647,0.1347206205002549,3.8416049783161457,0.4585428874543935,147.099,147.099,0.9249546055970842,23,
8CA,id:pelvis_ty_force,least_squares,True,236561.85713322368,1.765923253812701,0.1445737429125494,3.808745697109793,0.6006033122350533,147.099,147.099,0.9232469727210528,24,
9CA,id:pelvis_ty_force,least_squares,True,201601.0396829992,1.8267169789456323,0.3036420929710639,4.063100121562698,0.4389458114099328,147.099,147.099,0.9157266787420344,21,
10CA,id:pelvis_ty_force,least_squares,True,189492.47399708428,1.827984927913133,0.1247987442078949,3.768870585812328,0.4414878027232596,147.099,147.099,0.9223507787639084,29,
11CA,id:pelvis_ty_force,least_squares,True,355449.06819635245,1.80661560432999,0.1163906442596096,3.85013242016739,0.6162759123111142,147.099,147.099,0.8669473676165006,26,"|a|>30.0 spikes: R=10, L=0 (despike OFF — not substituted)"
